Year,SeriesCode,Страна ,Age,Sex,Value
2018,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,15.86
2019,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,16.51
2019,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,19.36
2019,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,13.99
2020,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,20.55
2020,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,22.22
2020,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,18.93
2021,SL_TLF_NEET_19ICLS,Chile,15-24,BOTHSEX,16.29
2021,SL_TLF_NEET_19ICLS,Chile,15-24,MALE,14.27
2021,SL_TLF_NEET_19ICLS,Chile,15-24,FEMALE,18.38
2011,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,15.79
2011,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,21.38
2011,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,27.54
2012,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,12.89
2012,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,23.06
2012,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,17.75
2013,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,13.0
2013,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,24.23
2013,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,18.24
2014,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,18.61
2014,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,23.73
2008,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,13.31
2008,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,13.24
2009,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,17.4
2009,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,16.18
2009,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,18.56
2010,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,15.41
2010,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,17.13
2010,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,18.77
2011,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,18.65
2014,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,14.19
2015,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,18.87
2015,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,13.46
2015,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,25.04
2016,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,20.67
2016,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,26.18
2016,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,16.06
2017,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,25.13
2017,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,20.1
2017,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,15.54
2018,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,14.71
2018,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,23.89
2018,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,19.02
2019,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,21.64
2019,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,17.9
2019,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,14.66
2020,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,24.25
2020,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,20.16
2020,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,16.58
2021,SL_TLF_NEET_19ICLS,Costa Rica,15-24,MALE,16.23
2021,SL_TLF_NEET_19ICLS,Costa Rica,15-24,BOTHSEX,19.19
2021,SL_TLF_NEET_19ICLS,Costa Rica,15-24,FEMALE,22.82
2005,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,16.03
2005,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,17.36
2005,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,16.72
2006,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,14.18
2006,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,14.48
2006,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,13.9
2007,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,12.87
2007,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,12.4
2007,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,13.34
2008,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,11.62
2008,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,11.25
2011,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,16.48
2011,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,17.58
2012,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,16.84
2012,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,16.09
2012,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,17.54
2013,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,16.78
2013,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,18.98
2013,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,17.9
2014,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,14.53
2008,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,12.01
2009,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,13.51
2009,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,13.49
2009,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,13.5
2010,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,17.14
2010,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,15.67
2010,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,14.13
2011,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,17.76
2011,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,14.61
2011,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,16.22
2012,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,16.59
2012,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,15.2
2012,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,17.92
2013,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,18.61
2013,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,19.63
2013,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,20.61
2014,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,19.33
2014,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,21.89
2014,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,16.65
2015,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,20.53
2015,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,15.59
2015,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,18.12
2016,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,14.64
2016,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,19.05
2016,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,16.9
2017,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,15.26
2017,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,15.44
2017,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,15.35
2018,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,13.57
2018,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,13.18
2018,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,13.99
2019,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,11.44
2019,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,12.13
2019,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,11.78
2020,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,12.19
2020,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,12.3
2014,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,16.92
2014,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,15.75
2015,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,14.6
2015,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,13.06
2015,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,16.06
2016,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,14.27
2016,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,13.79
2016,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,13.29
2017,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,12.62
2017,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,11.66
2017,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,12.15
2018,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,11.84
2018,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,12.46
2018,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,11.19
2019,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,11.96
2019,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,11.19
2019,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,11.58
2020,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,12.2
2020,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,13.68
2020,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,15.09
2021,SL_TLF_NEET_19ICLS,Spain,15-24,FEMALE,9.74
2021,SL_TLF_NEET_19ICLS,Spain,15-24,MALE,13.15
2021,SL_TLF_NEET_19ICLS,Spain,15-24,BOTHSEX,11.48
2004,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,10.39
2004,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,10.27
2004,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,10.15
2005,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,14.0
2005,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,15.06
2005,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,14.54
2006,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,9.06
2006,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,9.63
2006,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,9.35
2007,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.54
2007,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,7.48
2007,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.59
2008,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.87
2008,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.53
2008,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,8.23
2009,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,9.79
2009,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,9.64
2009,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,9.48
2010,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,7.67
2010,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.9
2010,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.79
2011,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.71
2020,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,12.24
2021,SL_TLF_NEET_19ICLS,Croatia,15-24,FEMALE,13.27
2021,SL_TLF_NEET_19ICLS,Croatia,15-24,MALE,12.15
2021,SL_TLF_NEET_19ICLS,Croatia,15-24,BOTHSEX,12.69
2000,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,5.67
2000,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,13.68
2000,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,10.05
2001,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,4.59
2001,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,7.77
2001,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,10.59
2002,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,6.04
2002,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,8.38
2002,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,10.44
2003,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,11.29
2003,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,8.93
2003,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,6.27
2004,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,25.12
2004,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,18.05
2004,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,21.79
2005,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,17.28
2005,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,21.52
2005,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,19.52
2006,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,10.16
2006,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,11.25
2006,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,10.73
2007,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,8.33
2007,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,8.99
2011,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,7.57
2011,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.64
2012,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.9
2012,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.96
2012,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,7.83
2013,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.52
2013,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,7.19
2013,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.82
2014,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,7.25
2007,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,9.58
2008,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,9.65
2008,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,8.19
2008,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,10.92
2009,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,11.08
2009,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,9.9
2009,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,8.59
2010,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,12.83
2010,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,11.68
2014,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,6.87
2014,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.61
2015,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,6.81
2015,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,7.01
2015,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,6.6
2016,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,6.59
2016,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,6.97
2016,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,6.18
2017,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,6.27
2010,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,10.39
2011,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,14.64
2011,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,15.14
2011,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,14.2
2012,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,17.79
2012,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,14.39
2012,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,15.98
2013,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,16.99
2013,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,18.67
2013,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,20.59
2014,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,17.01
2014,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,15.26
2014,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,18.99
2015,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,15.93
2015,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,15.3
2015,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,14.73
2016,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,16.02
2016,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,15.02
2016,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,16.92
2017,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,16.04
2017,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,16.09
2017,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,16.15
2018,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,13.21
2018,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,14.81
2018,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,11.69
2019,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,14.22
2019,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,13.16
2019,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,13.66
2020,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,14.36
2020,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,15.3
2020,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,13.53
2021,SL_TLF_NEET_19ICLS,Cyprus,15-24,MALE,13.85
2021,SL_TLF_NEET_19ICLS,Cyprus,15-24,FEMALE,13.71
2021,SL_TLF_NEET_19ICLS,Cyprus,15-24,BOTHSEX,13.77
2002,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,14.63
2002,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,11.4
2002,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,18.01
2003,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,13.96
2003,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,11.22
2003,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,16.83
2004,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,15.8
2004,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,13.82
2004,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,11.93
2005,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,13.41
2005,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,15.61
2005,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,11.3
2006,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,11.46
2006,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,7.6
2006,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,9.49
2007,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,9.31
2007,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,5.01
2007,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,7.1
2008,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,8.86
2008,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,6.82
2017,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,6.27
2017,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,6.27
2018,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,5.99
2018,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,6.35
2018,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,6.17
2019,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,5.53
2019,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,5.41
2019,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,5.63
2020,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,6.61
2008,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,4.89
2009,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,7.32
2009,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,9.97
2009,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,8.61
2010,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,7.66
2010,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,9.04
2010,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,10.51
2011,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,9.92
2011,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,7.57
2020,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,6.41
2020,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,6.52
2021,SL_TLF_NEET_19ICLS,Sweden,15-24,FEMALE,4.67
2021,SL_TLF_NEET_19ICLS,Sweden,15-24,MALE,5.44
2021,SL_TLF_NEET_19ICLS,Sweden,15-24,BOTHSEX,5.07
2000,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,4.83
2000,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,6.73
2000,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,5.76
2001,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,6.62
2011,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,8.72
2012,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,8.43
2012,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,10.07
2012,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,9.23
2013,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,7.91
2013,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,9.45
2013,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,11.07
2014,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,10.24
2014,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,6.67
2001,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,6.24
2001,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,5.85
2002,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,6.7
2002,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,6.25
2002,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,7.14
2003,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.13
2003,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,9.14
2003,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,8.63
2004,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.02
2014,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,8.42
2015,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,5.77
2015,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,7.72
2015,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,9.76
2016,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,7.15
2016,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,5.67
2016,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,8.71
2017,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,4.48
2017,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,8.43
2004,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,7.93
2004,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,7.98
2005,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.72
2005,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,8.67
2005,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,8.61
2006,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,8.67
2006,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,8.57
2006,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.46
2007,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,7.85
2017,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,6.4
2018,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,7.96
2018,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,5.74
2018,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,3.63
2019,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,8.37
2019,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,3.41
2019,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,5.82
2020,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,6.68
2020,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,9.17
2007,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,7.86
2007,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,7.86
2008,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,7.92
2008,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.13
2008,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,8.03
2009,SL_TLF_NEET_19ICLS,Switzerland,15-24,FEMALE,8.13
2009,SL_TLF_NEET_19ICLS,Switzerland,15-24,BOTHSEX,8.44
2009,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.73
2010,SL_TLF_NEET_19ICLS,Switzerland,15-24,MALE,8.15
2020,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,4.33
2021,SL_TLF_NEET_19ICLS,Czechia,15-24,FEMALE,8.42
2021,SL_TLF_NEET_19ICLS,Czechia,15-24,MALE,4.9
2021,SL_TLF_NEET_19ICLS,Czechia,15-24,BOTHSEX,6.61
2004,SL_TLF_NEET_19ICLS,Denmark,15-24,BOTHSEX,5.92
2004,SL_TLF_NEET_19ICLS,Denmark,15-24,MALE,4.95
2004,SL_TLF_NEET_19ICLS,Denmark,15-24,FEMALE,6.88
2005,SL_TLF_NEET_19ICLS,Denmark,15-24,BOTHSEX,4.36
2005,SL_TLF_NEET_19ICLS,Denmark,15-24,FEMALE,5.15
2005,SL_TLF_NEET_19ICLS,Denmark,15-24,MALE,3.59
2006,SL_TLF_NEET_19ICLS,Denmark,15-24,FEMALE,3.96
2006,SL_TLF_NEET_19ICLS,Denmark,15-24,BOTHSEX,3.7
2006,SL_TLF_NEET_19ICLS,Denmark,15-24,MALE,3.45
