Year,SeriesCode,Страна ,Activity,Sex,Value
2017,SL_ISV_IFEM,Czechia,ISIC4_A,MALE,28.65
2018,SL_ISV_IFEM,Czechia,TOTAL,BOTHSEX,17.29
2018,SL_ISV_IFEM,Czechia,TOTAL,MALE,21.29
2018,SL_ISV_IFEM,Czechia,NONAGR,BOTHSEX,16.82
2012,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,47.49
2012,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,13.56
2012,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,13.25
2012,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,16.04
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,12.9
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,34.49
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,12.76
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,14.86
2018,SL_ISV_IFEM,Italy,TOTAL,FEMALE,12.21
2018,SL_ISV_IFEM,Italy,NONAGR,MALE,11.39
2018,SL_ISV_IFEM,Italy,ISIC4_A,MALE,20.46
2018,SL_ISV_IFEM,Italy,TOTAL,BOTHSEX,12.02
2018,SL_ISV_IFEM,Italy,TOTAL,MALE,11.88
2018,SL_ISV_IFEM,Italy,NONAGR,BOTHSEX,11.61
2019,SL_ISV_IFEM,Italy,TOTAL,FEMALE,13.41
2019,SL_ISV_IFEM,Italy,NONAGR,MALE,11.71
2019,SL_ISV_IFEM,Italy,TOTAL,MALE,12.27
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,14.68
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,10.55
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,33.07
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,10.47
2013,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,34.98
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,12.54
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,51.14
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,12.29
2019,SL_ISV_IFEM,Italy,NONAGR,BOTHSEX,12.28
2019,SL_ISV_IFEM,Italy,ISIC4_A,BOTHSEX,25.09
2019,SL_ISV_IFEM,Italy,NONAGR,FEMALE,13.04
2019,SL_ISV_IFEM,Italy,ISIC4_A,FEMALE,27.32
2019,SL_ISV_IFEM,Italy,ISIC4_A,MALE,24.16
2019,SL_ISV_IFEM,Italy,TOTAL,BOTHSEX,12.75
2020,SL_ISV_IFEM,Italy,TOTAL,BOTHSEX,10.86
2020,SL_ISV_IFEM,Italy,ISIC4_A,BOTHSEX,19.49
2020,SL_ISV_IFEM,Italy,NONAGR,MALE,10.17
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,14.63
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,51.32
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,14.29
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,9.9
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,50.54
2014,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,10.03
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,15.82
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,56.2
2020,SL_ISV_IFEM,Italy,ISIC4_A,MALE,18.1
2020,SL_ISV_IFEM,Italy,TOTAL,FEMALE,11.32
2020,SL_ISV_IFEM,Italy,TOTAL,MALE,10.53
2020,SL_ISV_IFEM,Italy,NONAGR,BOTHSEX,10.56
2020,SL_ISV_IFEM,Italy,NONAGR,FEMALE,11.08
2020,SL_ISV_IFEM,Italy,ISIC4_A,FEMALE,24.13
2021,SL_ISV_IFEM,Italy,NONAGR,FEMALE,10.4
2021,SL_ISV_IFEM,Italy,ISIC4_A,BOTHSEX,19.9
2021,SL_ISV_IFEM,Italy,ISIC4_A,MALE,22.62
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,15.48
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,10.37
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,38.84
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,10.28
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,13.39
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,52.1
2015,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,13.16
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,14.03
2018,SL_ISV_IFEM,Czechia,ISIC4_A,BOTHSEX,32.77
2018,SL_ISV_IFEM,Czechia,ISIC4_A,MALE,36.72
2018,SL_ISV_IFEM,Czechia,NONAGR,FEMALE,12.23
2018,SL_ISV_IFEM,Czechia,ISIC4_A,FEMALE,21.44
2018,SL_ISV_IFEM,Czechia,TOTAL,FEMALE,12.38
2018,SL_ISV_IFEM,Czechia,NONAGR,MALE,20.66
2019,SL_ISV_IFEM,Czechia,ISIC4_A,FEMALE,18.95
2019,SL_ISV_IFEM,Czechia,TOTAL,FEMALE,11.46
2019,SL_ISV_IFEM,Czechia,NONAGR,MALE,20.56
2021,SL_ISV_IFEM,Italy,TOTAL,MALE,11.78
2021,SL_ISV_IFEM,Italy,TOTAL,BOTHSEX,11.23
2021,SL_ISV_IFEM,Italy,NONAGR,BOTHSEX,10.86
2021,SL_ISV_IFEM,Italy,ISIC4_A,FEMALE,12.3
2021,SL_ISV_IFEM,Italy,TOTAL,FEMALE,10.45
2021,SL_ISV_IFEM,Italy,NONAGR,MALE,11.2
2019,SL_ISV_IFEM,Republic of Korea,NONAGR,BOTHSEX,23.13
2019,SL_ISV_IFEM,Republic of Korea,NONAGR,MALE,20.08
2019,SL_ISV_IFEM,Republic of Korea,ISIC4_A,FEMALE,89.45
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,42.58
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,29.52
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,10.87
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,46.08
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,16.26
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,10.94
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,13.8
2016,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,16.61
2019,SL_ISV_IFEM,Republic of Korea,TOTAL,FEMALE,31.03
2019,SL_ISV_IFEM,Republic of Korea,ISIC4_A,BOTHSEX,87.49
2019,SL_ISV_IFEM,Republic of Korea,TOTAL,BOTHSEX,26.62
2019,SL_ISV_IFEM,Republic of Korea,NONAGR,FEMALE,27.57
2019,SL_ISV_IFEM,Republic of Korea,ISIC4_A,MALE,86.06
2019,SL_ISV_IFEM,Republic of Korea,TOTAL,MALE,23.58
2012,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,39.21
2012,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,70.25
2012,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,56.58
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,41.51
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,14.18
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,10.53
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,10.5
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,39.15
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,13.96
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,16.99
2017,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,17.34
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,22.44
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,11.65
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,14.44
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,34.27
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,14.28
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,16.86
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,37.99
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,16.63
2012,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,55.55
2012,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,53.59
2012,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,54.88
2012,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,48.81
2012,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,89.4
2012,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,58.83
2013,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,70.89
2013,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,59.22
2013,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,52.12
2013,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,50.77
2013,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,56.66
2013,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,59.71
2013,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,40.29
2013,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,92.55
2013,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,62.69
2014,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,41.34
2014,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,90.56
2014,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,62.27
2014,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,52.73
2014,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,71.04
2018,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,11.7
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,14.3
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,36.99
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,14.11
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,17.13
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,39.45
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,16.85
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,11.1
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,29.15
2019,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,11.02
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,17.05
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,16.88
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,11.7
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,39.06
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,11.55
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,31.54
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,14.56
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,33.72
2020,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,14.39
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,FEMALE,36.75
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,FEMALE,8.43
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,BOTHSEX,11.83
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,BOTHSEX,37.03
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,BOTHSEX,11.62
2014,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,59.49
2014,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,60.02
2014,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,52.01
2014,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,57.4
2015,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,53.51
2015,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,71.42
2015,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,59.84
2015,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,60.56
2015,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,52.51
2015,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,58.08
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,MALE,14.66
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),ISIC4_A,MALE,37.18
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),NONAGR,MALE,14.43
2021,SL_ISV_IFEM,Netherlands (Kingdom of the),TOTAL,FEMALE,8.6
2007,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.37
2007,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.28
2007,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,6.43
2007,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,36.79
2007,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.84
2007,SL_ISV_IFEM,Norway,TOTAL,MALE,8.16
2007,SL_ISV_IFEM,Norway,ISIC4_A,MALE,39.2
2007,SL_ISV_IFEM,Norway,NONAGR,MALE,7.18
2008,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,5.41
2008,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,42.22
2008,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,4.96
2008,SL_ISV_IFEM,Norway,TOTAL,MALE,6.81
2008,SL_ISV_IFEM,Norway,ISIC4_A,MALE,43.17
2015,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,62.18
2015,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,42.42
2015,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,90.23
2016,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,59.94
2016,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,57.59
2016,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,60.21
2016,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,42.52
2016,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,91.41
2016,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,61.5
2016,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,53.14
2019,SL_ISV_IFEM,Czechia,ISIC4_A,MALE,33.1
2019,SL_ISV_IFEM,Czechia,TOTAL,MALE,21.04
2019,SL_ISV_IFEM,Czechia,NONAGR,BOTHSEX,16.37
2019,SL_ISV_IFEM,Czechia,TOTAL,BOTHSEX,16.73
2019,SL_ISV_IFEM,Czechia,ISIC4_A,BOTHSEX,29.75
2019,SL_ISV_IFEM,Czechia,NONAGR,FEMALE,11.36
2020,SL_ISV_IFEM,Czechia,ISIC4_A,MALE,38.4
2020,SL_ISV_IFEM,Czechia,TOTAL,MALE,20.98
2020,SL_ISV_IFEM,Czechia,NONAGR,BOTHSEX,16.3
2008,SL_ISV_IFEM,Norway,NONAGR,MALE,6.04
2008,SL_ISV_IFEM,Norway,TOTAL,FEMALE,3.76
2008,SL_ISV_IFEM,Norway,NONAGR,FEMALE,3.7
2009,SL_ISV_IFEM,Norway,TOTAL,MALE,7.19
2009,SL_ISV_IFEM,Norway,NONAGR,MALE,6.67
2009,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.14
2009,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.02
2009,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,5.77
2009,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,41.76
2009,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.43
2009,SL_ISV_IFEM,Norway,ISIC4_A,MALE,40.03
2010,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,7.41
2010,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,47.8
2010,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,6.76
2010,SL_ISV_IFEM,Norway,TOTAL,MALE,9.1
2010,SL_ISV_IFEM,Norway,ISIC4_A,MALE,45.98
2010,SL_ISV_IFEM,Norway,NONAGR,MALE,8.11
2010,SL_ISV_IFEM,Norway,TOTAL,FEMALE,5.52
2020,SL_ISV_IFEM,Czechia,NONAGR,MALE,20.32
2020,SL_ISV_IFEM,Czechia,TOTAL,BOTHSEX,16.82
2020,SL_ISV_IFEM,Czechia,ISIC4_A,BOTHSEX,35.27
2020,SL_ISV_IFEM,Czechia,NONAGR,FEMALE,11.57
2020,SL_ISV_IFEM,Czechia,ISIC4_A,FEMALE,26.76
2020,SL_ISV_IFEM,Czechia,TOTAL,FEMALE,11.82
2021,SL_ISV_IFEM,Czechia,TOTAL,BOTHSEX,16.76
2021,SL_ISV_IFEM,Czechia,ISIC4_A,BOTHSEX,32.25
2021,SL_ISV_IFEM,Czechia,TOTAL,FEMALE,11.6
2021,SL_ISV_IFEM,Czechia,NONAGR,MALE,20.35
2021,SL_ISV_IFEM,Czechia,ISIC4_A,MALE,37.04
2021,SL_ISV_IFEM,Czechia,TOTAL,MALE,20.94
2021,SL_ISV_IFEM,Czechia,NONAGR,BOTHSEX,16.32
2021,SL_ISV_IFEM,Czechia,ISIC4_A,FEMALE,20.46
2021,SL_ISV_IFEM,Czechia,NONAGR,FEMALE,11.44
2007,SL_ISV_IFEM,Denmark,NONAGR,FEMALE,6.0
2007,SL_ISV_IFEM,Denmark,ISIC4_A,FEMALE,27.01
2007,SL_ISV_IFEM,Denmark,TOTAL,FEMALE,6.16
2010,SL_ISV_IFEM,Norway,NONAGR,FEMALE,5.29
2010,SL_ISV_IFEM,Norway,ISIC4_A,FEMALE,60.76
2011,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.8
2011,SL_ISV_IFEM,Norway,TOTAL,MALE,8.14
2011,SL_ISV_IFEM,Norway,ISIC4_A,MALE,55.26
2011,SL_ISV_IFEM,Norway,NONAGR,MALE,6.77
2011,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.8
2011,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.73
2011,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,6.58
2011,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,54.55
2012,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,7.56
2012,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,47.69
2012,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,7.01
2012,SL_ISV_IFEM,Norway,TOTAL,MALE,9.37
2012,SL_ISV_IFEM,Norway,ISIC4_A,MALE,50.43
2012,SL_ISV_IFEM,Norway,NONAGR,MALE,8.48
2012,SL_ISV_IFEM,Norway,TOTAL,FEMALE,5.55
2012,SL_ISV_IFEM,Norway,NONAGR,FEMALE,5.4
2013,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.74
2013,SL_ISV_IFEM,Norway,ISIC4_A,FEMALE,51.62
2013,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,54.01
2013,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.98
2013,SL_ISV_IFEM,Norway,TOTAL,MALE,7.97
2013,SL_ISV_IFEM,Norway,ISIC4_A,MALE,54.62
2013,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,6.56
2013,SL_ISV_IFEM,Norway,NONAGR,MALE,7.11
2013,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.98
2007,SL_ISV_IFEM,Denmark,NONAGR,MALE,9.05
2007,SL_ISV_IFEM,Denmark,TOTAL,BOTHSEX,8.11
2007,SL_ISV_IFEM,Denmark,ISIC4_A,MALE,38.94
2007,SL_ISV_IFEM,Denmark,TOTAL,MALE,9.77
2007,SL_ISV_IFEM,Denmark,NONAGR,BOTHSEX,7.63
2007,SL_ISV_IFEM,Denmark,ISIC4_A,BOTHSEX,36.49
2008,SL_ISV_IFEM,Denmark,NONAGR,MALE,8.54
2008,SL_ISV_IFEM,Denmark,ISIC4_A,MALE,52.04
2008,SL_ISV_IFEM,Denmark,TOTAL,MALE,9.35
2016,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,74.28
2016,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,59.25
2017,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,58.33
2017,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,53.05
2017,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,71.99
2017,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,41.72
2017,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,89.57
2017,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,57.8
2017,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,60.0
2017,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,54.51
2008,SL_ISV_IFEM,Denmark,NONAGR,FEMALE,5.89
2008,SL_ISV_IFEM,Denmark,ISIC4_A,BOTHSEX,46.17
2008,SL_ISV_IFEM,Denmark,TOTAL,BOTHSEX,7.9
2008,SL_ISV_IFEM,Denmark,NONAGR,BOTHSEX,7.31
2008,SL_ISV_IFEM,Denmark,ISIC4_A,FEMALE,34.9
2008,SL_ISV_IFEM,Denmark,TOTAL,FEMALE,6.21
2009,SL_ISV_IFEM,Denmark,TOTAL,FEMALE,10.71
2009,SL_ISV_IFEM,Denmark,NONAGR,MALE,11.18
2009,SL_ISV_IFEM,Denmark,TOTAL,MALE,11.1
2017,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,58.69
2018,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,51.03
2018,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,73.56
2018,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,58.21
2018,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,57.15
2018,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,54.84
2018,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,92.38
2018,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,41.14
2018,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,57.27
2014,SL_ISV_IFEM,Norway,ISIC4_A,FEMALE,50.15
2014,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.17
2014,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,5.89
2014,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,43.14
2014,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.4
2014,SL_ISV_IFEM,Norway,TOTAL,MALE,7.1
2014,SL_ISV_IFEM,Norway,ISIC4_A,MALE,39.81
2014,SL_ISV_IFEM,Norway,NONAGR,MALE,6.54
2014,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.58
2018,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,56.6
2019,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,61.03
2019,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,45.02
2019,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,94.19
2019,SL_ISV_IFEM,Кыргызстан,ISIC4_A,MALE,54.78
2019,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,62.92
2019,SL_ISV_IFEM,Кыргызстан,TOTAL,MALE,61.37
2019,SL_ISV_IFEM,Кыргызстан,NONAGR,BOTHSEX,56.28
2019,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,75.92
2015,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,6.43
2015,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,35.99
2015,SL_ISV_IFEM,Norway,TOTAL,MALE,8.04
2015,SL_ISV_IFEM,Norway,ISIC4_A,MALE,30.56
2015,SL_ISV_IFEM,Norway,NONAGR,MALE,7.46
2015,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.69
2015,SL_ISV_IFEM,Norway,ISIC4_A,FEMALE,54.52
2015,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.29
2015,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.93
2016,SL_ISV_IFEM,Norway,ISIC4_A,FEMALE,28.32
2016,SL_ISV_IFEM,Norway,NONAGR,FEMALE,4.48
2016,SL_ISV_IFEM,Norway,ISIC4_A,MALE,29.96
2016,SL_ISV_IFEM,Norway,NONAGR,MALE,6.36
2016,SL_ISV_IFEM,Norway,TOTAL,FEMALE,4.63
2016,SL_ISV_IFEM,Norway,TOTAL,BOTHSEX,5.83
2016,SL_ISV_IFEM,Norway,ISIC4_A,BOTHSEX,29.64
2016,SL_ISV_IFEM,Norway,NONAGR,BOTHSEX,5.46
2016,SL_ISV_IFEM,Norway,TOTAL,MALE,6.91
2009,SL_ISV_IFEM,Denmark,NONAGR,BOTHSEX,10.94
2009,SL_ISV_IFEM,Denmark,TOTAL,BOTHSEX,10.91
2009,SL_ISV_IFEM,Denmark,NONAGR,FEMALE,10.68
2010,SL_ISV_IFEM,Denmark,TOTAL,MALE,12.18
2010,SL_ISV_IFEM,Denmark,NONAGR,BOTHSEX,11.2
2010,SL_ISV_IFEM,Denmark,ISIC4_A,BOTHSEX,9.99
2010,SL_ISV_IFEM,Denmark,TOTAL,FEMALE,10.14
2010,SL_ISV_IFEM,Denmark,NONAGR,FEMALE,10.14
2010,SL_ISV_IFEM,Denmark,TOTAL,BOTHSEX,11.19
2019,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,60.55
2020,SL_ISV_IFEM,Кыргызстан,TOTAL,BOTHSEX,62.23
2020,SL_ISV_IFEM,Кыргызстан,ISIC4_A,BOTHSEX,82.28
2020,SL_ISV_IFEM,Кыргызстан,NONAGR,MALE,62.59
2020,SL_ISV_IFEM,Кыргызстан,TOTAL,FEMALE,59.95
2020,SL_ISV_IFEM,Кыргызстан,NONAGR,FEMALE,43.88
2020,SL_ISV_IFEM,Кыргызстан,ISIC4_A,FEMALE,93.83
