Year,SeriesCode,Country,Age,Freq,Location,Sex,Value
2008,ER_RSK_LST,North Macedonia,,,,,0.96926
2009,ER_RSK_LST,North Macedonia,,,,,0.96927
2010,ER_RSK_LST,North Macedonia,,,,,0.96927
2011,ER_RSK_LST,North Macedonia,,,,,0.9693
2012,ER_RSK_LST,North Macedonia,,,,,0.9693
2021,ER_RSK_LST,Uzbekistan,,,,,0.97125
2022,ER_RSK_LST,Uzbekistan,,,,,0.97086
2023,ER_RSK_LST,Uzbekistan,,,,,0.97056
2018,ER_RSK_LST,Portugal,,,,,0.86618
2019,ER_RSK_LST,Portugal,,,,,0.8655
2020,ER_RSK_LST,Portugal,,,,,0.86475
2021,ER_RSK_LST,Portugal,,,,,0.86418
2022,ER_RSK_LST,Portugal,,,,,0.86299
2023,ER_RSK_LST,Portugal,,,,,0.86219
2022,ER_RSK_LST,Luxembourg,,,,,0.98528
2023,ER_RSK_LST,Luxembourg,,,,,0.98534
2023,ER_RSK_LST,Luxembourg,,,,,0.98534
