Year,SeriesCode,GeoAreaName,Activity,Value
2000,EN_ATM_CO2,Cyprus,TOTAL,6.37
2000,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,1.4
2001,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,1.34
2001,EN_ATM_CO2,Cyprus,TOTAL,6.25
2005,EN_ATM_CO2,Sweden,TOTAL,48.77
2005,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,9.71
2006,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,8.74
2006,EN_ATM_CO2,Sweden,TOTAL,47.29
2007,EN_ATM_CO2,Sweden,TOTAL,45.72
2007,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,8.7
2008,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,8.18
2008,EN_ATM_CO2,Sweden,TOTAL,44.63
2009,EN_ATM_CO2,Sweden,TOTAL,41.5
2009,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.84
2010,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,7.73
2010,EN_ATM_CO2,Sweden,TOTAL,46.66
2011,EN_ATM_CO2,Sweden,TOTAL,43.09
2011,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,7.32
2012,EN_ATM_CO2,Sweden,TOTAL,40.52
2012,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,6.64
2013,EN_ATM_CO2,Sweden,TOTAL,38.99
2013,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,6.18
2014,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.76
2014,EN_ATM_CO2,Sweden,TOTAL,37.59
2015,EN_ATM_CO2,Sweden,TOTAL,37.58
2015,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.98
2002,EN_ATM_CO2,Cyprus,TOTAL,6.4
2002,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,1.33
2003,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,1.37
2003,EN_ATM_CO2,Cyprus,TOTAL,7.08
2004,EN_ATM_CO2,Cyprus,TOTAL,6.97
2004,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,1.4
2005,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,1.01
2005,EN_ATM_CO2,Cyprus,TOTAL,7.11
2006,EN_ATM_CO2,Cyprus,TOTAL,7.18
2006,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.89
2007,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.91
2016,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.56
2016,EN_ATM_CO2,Sweden,TOTAL,37.14
2017,EN_ATM_CO2,Sweden,TOTAL,36.68
2017,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.75
2018,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.74
2018,EN_ATM_CO2,Sweden,TOTAL,34.31
2019,EN_ATM_CO2,Sweden,TOTAL,33.61
2019,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.85
2020,EN_ATM_CO2,Sweden,ISIC4_C10T32X19,5.44
2020,EN_ATM_CO2,Sweden,TOTAL,32.3
2000,EN_ATM_CO2,Switzerland,TOTAL,41.98
2007,EN_ATM_CO2,Cyprus,TOTAL,7.5
2008,EN_ATM_CO2,Cyprus,TOTAL,7.67
2008,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.89
2009,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.77
2009,EN_ATM_CO2,Cyprus,TOTAL,7.6
2010,EN_ATM_CO2,Cyprus,TOTAL,7.34
2010,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.68
2011,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.57
2011,EN_ATM_CO2,Cyprus,TOTAL,7.09
2012,EN_ATM_CO2,Cyprus,TOTAL,6.59
2012,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.43
2000,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.54
2001,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.85
2001,EN_ATM_CO2,Switzerland,TOTAL,43.4
2002,EN_ATM_CO2,Switzerland,TOTAL,41.88
2002,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.26
2003,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.54
2003,EN_ATM_CO2,Switzerland,TOTAL,43.19
2004,EN_ATM_CO2,Switzerland,TOTAL,43.53
2004,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.51
2005,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.44
2005,EN_ATM_CO2,Switzerland,TOTAL,44.0
2006,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.85
2006,EN_ATM_CO2,Switzerland,TOTAL,43.63
2007,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.71
2007,EN_ATM_CO2,Switzerland,TOTAL,41.66
2008,EN_ATM_CO2,Switzerland,TOTAL,43.1
2008,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.73
2009,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.2
2009,EN_ATM_CO2,Switzerland,TOTAL,41.82
2010,EN_ATM_CO2,Switzerland,TOTAL,43.25
2010,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.43
2011,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.13
2013,EN_ATM_CO2,Cyprus,TOTAL,5.68
2013,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.51
2014,EN_ATM_CO2,Cyprus,TOTAL,5.84
2014,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.66
2015,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.58
2015,EN_ATM_CO2,Cyprus,TOTAL,5.98
2016,EN_ATM_CO2,Cyprus,TOTAL,6.34
2016,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.57
2017,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.57
2017,EN_ATM_CO2,Cyprus,TOTAL,6.44
2018,EN_ATM_CO2,Cyprus,TOTAL,6.35
2011,EN_ATM_CO2,Switzerland,TOTAL,39.27
2012,EN_ATM_CO2,Switzerland,TOTAL,40.71
2012,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.15
2013,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.2
2013,EN_ATM_CO2,Switzerland,TOTAL,41.7
2014,EN_ATM_CO2,Switzerland,TOTAL,37.91
2014,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.12
2015,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,4.89
2015,EN_ATM_CO2,Switzerland,TOTAL,37.38
2016,EN_ATM_CO2,Switzerland,TOTAL,37.9
2016,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,5.0
2017,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,4.92
2017,EN_ATM_CO2,Switzerland,TOTAL,36.94
2018,EN_ATM_CO2,Switzerland,TOTAL,35.74
2018,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,4.76
2019,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,4.7
2019,EN_ATM_CO2,Switzerland,TOTAL,35.64
2020,EN_ATM_CO2,Switzerland,TOTAL,33.24
2020,EN_ATM_CO2,Switzerland,ISIC4_C10T32X19,4.57
2000,EN_ATM_CO2,Tajikistan,TOTAL,2.18
2000,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2001,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2018,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.51
2019,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.51
2019,EN_ATM_CO2,Cyprus,TOTAL,6.4
2020,EN_ATM_CO2,Cyprus,TOTAL,5.89
2020,EN_ATM_CO2,Cyprus,ISIC4_C10T32X19,0.54
2000,EN_ATM_CO2,Czechia,TOTAL,122.78
2000,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,23.19
2001,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,21.44
2001,EN_ATM_CO2,Czechia,TOTAL,122.71
2002,EN_ATM_CO2,Czechia,TOTAL,118.81
2002,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,19.61
2001,EN_ATM_CO2,Tajikistan,TOTAL,2.12
2002,EN_ATM_CO2,Tajikistan,TOTAL,2.09
2002,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2003,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2003,EN_ATM_CO2,Tajikistan,TOTAL,2.09
2004,EN_ATM_CO2,Tajikistan,TOTAL,2.5
2004,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2005,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2005,EN_ATM_CO2,Tajikistan,TOTAL,2.35
2006,EN_ATM_CO2,Tajikistan,TOTAL,2.55
2006,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2003,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,20.1
2003,EN_ATM_CO2,Czechia,TOTAL,121.89
2004,EN_ATM_CO2,Czechia,TOTAL,122.16
2004,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,20.21
2005,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,19.65
2005,EN_ATM_CO2,Czechia,TOTAL,120.27
2006,EN_ATM_CO2,Czechia,TOTAL,120.81
2006,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,19.35
2007,EN_ATM_CO2,Czechia,TOTAL,122.39
2007,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,17.69
2008,EN_ATM_CO2,Czechia,TOTAL,116.72
2007,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2007,EN_ATM_CO2,Tajikistan,TOTAL,3.12
2008,EN_ATM_CO2,Tajikistan,TOTAL,2.95
2008,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2009,EN_ATM_CO2,Tajikistan,TOTAL,2.31
2009,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2010,EN_ATM_CO2,Tajikistan,TOTAL,2.3
2010,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2011,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.0
2011,EN_ATM_CO2,Tajikistan,TOTAL,2.42
2012,EN_ATM_CO2,Tajikistan,TOTAL,2.89
2008,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,16.71
2009,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,16.22
2009,EN_ATM_CO2,Czechia,TOTAL,111.68
2010,EN_ATM_CO2,Czechia,TOTAL,112.7
2010,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,12.79
2011,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,12.35
2011,EN_ATM_CO2,Czechia,TOTAL,109.56
2012,EN_ATM_CO2,Czechia,TOTAL,105.8
2012,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,12.09
2013,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.29
2013,EN_ATM_CO2,Czechia,TOTAL,101.58
2012,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.1
2013,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.07
2013,EN_ATM_CO2,Tajikistan,TOTAL,3.01
2014,EN_ATM_CO2,Tajikistan,TOTAL,4.02
2014,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.05
2015,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.06
2015,EN_ATM_CO2,Tajikistan,TOTAL,4.21
2016,EN_ATM_CO2,Tajikistan,TOTAL,4.83
2016,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,0.74
2017,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,1.17
2017,EN_ATM_CO2,Tajikistan,TOTAL,5.24
2014,EN_ATM_CO2,Czechia,TOTAL,98.48
2014,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.09
2015,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.21
2015,EN_ATM_CO2,Czechia,TOTAL,99.61
2016,EN_ATM_CO2,Czechia,TOTAL,101.3
2016,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,10.93
2017,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.72
2017,EN_ATM_CO2,Czechia,TOTAL,101.82
2018,EN_ATM_CO2,Czechia,TOTAL,100.87
2018,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.96
2019,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.29
2019,EN_ATM_CO2,Republic of Korea,TOTAL,587.2
2019,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,63.05
2020,EN_ATM_CO2,Republic of Korea,ISIC4_C10T32X19,61.59
2020,EN_ATM_CO2,Republic of Korea,TOTAL,546.81
2000,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.84
2000,EN_ATM_CO2,Kyrgyzstan,TOTAL,4.45
2001,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.62
2001,EN_ATM_CO2,Kyrgyzstan,TOTAL,3.76
2002,EN_ATM_CO2,Kyrgyzstan,TOTAL,4.74
2002,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.49
2003,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.68
2019,EN_ATM_CO2,Czechia,TOTAL,95.74
2020,EN_ATM_CO2,Czechia,TOTAL,86.94
2020,EN_ATM_CO2,Czechia,ISIC4_C10T32X19,11.5
2000,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.64
2000,EN_ATM_CO2,Denmark,TOTAL,50.79
2001,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.77
2001,EN_ATM_CO2,Denmark,TOTAL,52.38
2002,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.41
2002,EN_ATM_CO2,Denmark,TOTAL,52.09
2003,EN_ATM_CO2,Denmark,TOTAL,57.48
2003,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.48
2004,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.59
2004,EN_ATM_CO2,Denmark,TOTAL,51.82
2005,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.38
2005,EN_ATM_CO2,Denmark,TOTAL,48.47
2006,EN_ATM_CO2,Denmark,TOTAL,56.4
2006,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.58
2007,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,4.44
2007,EN_ATM_CO2,Denmark,TOTAL,51.64
2008,EN_ATM_CO2,Denmark,TOTAL,48.68
2008,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.97
2009,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.24
2018,EN_ATM_CO2,Tajikistan,TOTAL,6.22
2018,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,1.51
2019,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,1.49
2019,EN_ATM_CO2,Tajikistan,TOTAL,6.91
2020,EN_ATM_CO2,Tajikistan,TOTAL,7.26
2020,EN_ATM_CO2,Tajikistan,ISIC4_C10T32X19,1.26
2000,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,33.68
2000,EN_ATM_CO2,United Arab Emirates,TOTAL,79.83
2001,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,41.6
2001,EN_ATM_CO2,United Arab Emirates,TOTAL,92.71
2002,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,37.82
2003,EN_ATM_CO2,Kyrgyzstan,TOTAL,5.26
2004,EN_ATM_CO2,Kyrgyzstan,TOTAL,5.19
2004,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.59
2005,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.72
2005,EN_ATM_CO2,Kyrgyzstan,TOTAL,4.89
2006,EN_ATM_CO2,Kyrgyzstan,TOTAL,4.88
2006,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.7
2007,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.94
2007,EN_ATM_CO2,Kyrgyzstan,TOTAL,5.96
2008,EN_ATM_CO2,Kyrgyzstan,TOTAL,7.01
2008,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.01
2009,EN_ATM_CO2,Denmark,TOTAL,46.95
2010,EN_ATM_CO2,Denmark,TOTAL,47.27
2010,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.42
2011,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.41
2011,EN_ATM_CO2,Denmark,TOTAL,42.05
2012,EN_ATM_CO2,Denmark,TOTAL,37.15
2012,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.19
2013,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,2.96
2013,EN_ATM_CO2,Denmark,TOTAL,38.88
2014,EN_ATM_CO2,Denmark,TOTAL,34.69
2014,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,2.97
2009,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.39
2009,EN_ATM_CO2,Kyrgyzstan,TOTAL,6.52
2010,EN_ATM_CO2,Kyrgyzstan,TOTAL,6.04
2010,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.6
2011,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.55
2011,EN_ATM_CO2,Kyrgyzstan,TOTAL,7.21
2012,EN_ATM_CO2,Kyrgyzstan,TOTAL,9.56
2012,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.48
2013,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.68
2013,EN_ATM_CO2,Kyrgyzstan,TOTAL,8.72
2014,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.26
2015,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,2.9
2015,EN_ATM_CO2,Denmark,TOTAL,32.55
2016,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.01
2016,EN_ATM_CO2,Denmark,TOTAL,33.96
2017,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.23
2017,EN_ATM_CO2,Denmark,TOTAL,31.76
2018,EN_ATM_CO2,Denmark,TOTAL,31.76
2018,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.2
2019,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.13
2019,EN_ATM_CO2,Denmark,TOTAL,28.35
2020,EN_ATM_CO2,Denmark,TOTAL,25.92
2014,EN_ATM_CO2,Kyrgyzstan,TOTAL,9.03
2015,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.65
2015,EN_ATM_CO2,Kyrgyzstan,TOTAL,9.58
2016,EN_ATM_CO2,Kyrgyzstan,TOTAL,9.07
2016,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.77
2017,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.67
2017,EN_ATM_CO2,Kyrgyzstan,TOTAL,8.76
2018,EN_ATM_CO2,Kyrgyzstan,TOTAL,10.39
2018,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,1.04
2019,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.75
2019,EN_ATM_CO2,Kyrgyzstan,TOTAL,9.09
2002,EN_ATM_CO2,United Arab Emirates,TOTAL,94.67
2003,EN_ATM_CO2,United Arab Emirates,TOTAL,98.89
2003,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,35.94
2004,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,33.89
2004,EN_ATM_CO2,United Arab Emirates,TOTAL,105.11
2005,EN_ATM_CO2,United Arab Emirates,TOTAL,111.24
2005,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,34.94
2006,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,34.09
2006,EN_ATM_CO2,United Arab Emirates,TOTAL,115.16
2007,EN_ATM_CO2,United Arab Emirates,TOTAL,124.29
2007,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,42.46
2020,EN_ATM_CO2,Denmark,ISIC4_C10T32X19,3.14
2000,EN_ATM_CO2,Estonia,TOTAL,14.56
2000,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.89
2001,EN_ATM_CO2,Estonia,TOTAL,14.85
2001,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,1.08
2002,EN_ATM_CO2,Estonia,TOTAL,14.44
2002,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.74
2003,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.83
2003,EN_ATM_CO2,Estonia,TOTAL,16.35
2004,EN_ATM_CO2,Estonia,TOTAL,16.39
2004,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.85
2008,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,51.87
2008,EN_ATM_CO2,United Arab Emirates,TOTAL,146.59
2009,EN_ATM_CO2,United Arab Emirates,TOTAL,148.58
2009,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,59.94
2010,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,63.15
2010,EN_ATM_CO2,United Arab Emirates,TOTAL,154.66
2011,EN_ATM_CO2,United Arab Emirates,TOTAL,159.23
2011,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,66.29
2012,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,72.97
2012,EN_ATM_CO2,United Arab Emirates,TOTAL,168.67
2013,EN_ATM_CO2,United Arab Emirates,TOTAL,177.13
2005,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.9
2005,EN_ATM_CO2,Estonia,TOTAL,16.44
2006,EN_ATM_CO2,Estonia,TOTAL,15.68
2006,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.87
2007,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,1.16
2007,EN_ATM_CO2,Estonia,TOTAL,19.17
2008,EN_ATM_CO2,Estonia,TOTAL,16.88
2008,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,1.04
2009,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.63
2009,EN_ATM_CO2,Estonia,TOTAL,13.79
2010,EN_ATM_CO2,Estonia,TOTAL,18.19
2013,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,76.91
2014,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,73.41
2014,EN_ATM_CO2,United Arab Emirates,TOTAL,177.7
2015,EN_ATM_CO2,United Arab Emirates,TOTAL,186.37
2015,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,82.17
2016,EN_ATM_CO2,United Arab Emirates,TOTAL,192.86
2016,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,84.61
2017,EN_ATM_CO2,United Arab Emirates,TOTAL,183.98
2017,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,71.19
2018,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,54.39
2018,EN_ATM_CO2,United Arab Emirates,TOTAL,166.08
2010,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.67
2011,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.7
2011,EN_ATM_CO2,Estonia,TOTAL,18.09
2012,EN_ATM_CO2,Estonia,TOTAL,16.58
2012,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.66
2013,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.91
2013,EN_ATM_CO2,Estonia,TOTAL,18.45
2014,EN_ATM_CO2,Estonia,TOTAL,17.17
2014,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.66
2015,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.52
2015,EN_ATM_CO2,Estonia,TOTAL,14.17
2020,EN_ATM_CO2,Kyrgyzstan,TOTAL,8.19
2020,EN_ATM_CO2,Kyrgyzstan,ISIC4_C10T32X19,0.42
2000,EN_ATM_CO2,Latvia,TOTAL,6.84
2000,EN_ATM_CO2,Latvia,ISIC4_C10T32X19,0.99
2001,EN_ATM_CO2,Latvia,ISIC4_C10T32X19,0.96
2001,EN_ATM_CO2,Latvia,TOTAL,7.25
2002,EN_ATM_CO2,Latvia,TOTAL,7.24
2002,EN_ATM_CO2,Latvia,ISIC4_C10T32X19,0.99
2003,EN_ATM_CO2,Latvia,ISIC4_C10T32X19,1.04
2003,EN_ATM_CO2,Latvia,TOTAL,7.46
2004,EN_ATM_CO2,Latvia,TOTAL,7.48
2016,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.51
2016,EN_ATM_CO2,Estonia,TOTAL,15.72
2017,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.5
2017,EN_ATM_CO2,Estonia,TOTAL,16.47
2018,EN_ATM_CO2,Estonia,TOTAL,15.42
2018,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.51
2019,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.59
2019,EN_ATM_CO2,Estonia,TOTAL,9.77
2020,EN_ATM_CO2,Estonia,TOTAL,7.08
2020,EN_ATM_CO2,Estonia,ISIC4_C10T32X19,0.33
2000,EN_ATM_CO2,Finland,TOTAL,54.59
2019,EN_ATM_CO2,United Arab Emirates,TOTAL,177.88
2019,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,69.18
2020,EN_ATM_CO2,United Arab Emirates,ISIC4_C10T32X19,74.88
2020,EN_ATM_CO2,United Arab Emirates,TOTAL,180.8
2000,EN_ATM_CO2,Türkiye,ISIC4_C10T32X19,57.93
2000,EN_ATM_CO2,Türkiye,TOTAL,201.22
2001,EN_ATM_CO2,Türkiye,TOTAL,182.68
2001,EN_ATM_CO2,Türkiye,ISIC4_C10T32X19,42.34
2002,EN_ATM_CO2,Türkiye,ISIC4_C10T32X19,53.0
2002,EN_ATM_CO2,Türkiye,TOTAL,192.6
2003,EN_ATM_CO2,Türkiye,TOTAL,203.14
2000,EN_ATM_CO2,Finland,ISIC4_C10T32X19,9.84
2001,EN_ATM_CO2,Finland,ISIC4_C10T32X19,9.78
2001,EN_ATM_CO2,Finland,TOTAL,60.59
2002,EN_ATM_CO2,Finland,TOTAL,62.96
2002,EN_ATM_CO2,Finland,ISIC4_C10T32X19,9.41
2003,EN_ATM_CO2,Finland,ISIC4_C10T32X19,9.0
2003,EN_ATM_CO2,Finland,TOTAL,71.24
2004,EN_ATM_CO2,Finland,TOTAL,67.15
2004,EN_ATM_CO2,Finland,ISIC4_C10T32X19,9.16
2005,EN_ATM_CO2,Finland,ISIC4_C10T32X19,8.67
2005,EN_ATM_CO2,Finland,TOTAL,54.92
2006,EN_ATM_CO2,Finland,TOTAL,66.45
2006,EN_ATM_CO2,Finland,ISIC4_C10T32X19,8.66
2007,EN_ATM_CO2,Finland,TOTAL,64.5
2007,EN_ATM_CO2,Finland,ISIC4_C10T32X19,8.23
2008,EN_ATM_CO2,Finland,TOTAL,56.04
2008,EN_ATM_CO2,Finland,ISIC4_C10T32X19,7.77
2009,EN_ATM_CO2,Finland,ISIC4_C10T32X19,6.31
2009,EN_ATM_CO2,Finland,TOTAL,53.8
2010,EN_ATM_CO2,Finland,TOTAL,62.0
2010,EN_ATM_CO2,Finland,ISIC4_C10T32X19,7.87
2011,EN_ATM_CO2,Finland,ISIC4_C10T32X19,7.19
2011,EN_ATM_CO2,Finland,TOTAL,54.57
2012,EN_ATM_CO2,Finland,TOTAL,48.91
