Year,SeriesCode,GeoAreaName,Age,Education level,Location,Quantile,Sex,Value
2017,FB_BNK_ACCSS,Poland,25+,_T,ALLAREA,_T,BOTHSEX,90.46711
2017,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,BOTHSEX,86.73331
2017,FB_BNK_ACCSS,Poland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,90.1467
2017,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,R60,BOTHSEX,88.40707
2017,FB_BNK_ACCSS,Poland,15-24,_T,ALLAREA,_T,BOTHSEX,62.62545
2011,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,R60,BOTHSEX,97.46563
2014,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,B40,BOTHSEX,98.40809
2014,FB_BNK_ACCSS,Canada,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Canada,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.00837
2014,FB_BNK_ACCSS,Canada,15-24,_T,ALLAREA,_T,BOTHSEX,97.40116
2014,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,FEMALE,99.19648
2014,FB_BNK_ACCSS,Canada,25+,_T,ALLAREA,_T,BOTHSEX,99.39021
2017,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,FEMALE,87.96222
2021,FB_BNK_ACCSS,Poland,15-24,_T,ALLAREA,_T,BOTHSEX,98.05499
2021,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,R60,BOTHSEX,96.91668
2021,FB_BNK_ACCSS,Poland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.35039
2021,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,BOTHSEX,95.72017
2021,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,FEMALE,95.68974
2021,FB_BNK_ACCSS,Poland,25+,_T,ALLAREA,_T,BOTHSEX,95.458
2021,FB_BNK_ACCSS,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2011,FB_BNK_ACCSS,Israel,25+,_T,ALLAREA,_T,BOTHSEX,95.22968
2011,FB_BNK_ACCSS,Israel,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,90.41704
2011,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,FEMALE,92.43819
2011,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,BOTHSEX,90.46864
2011,FB_BNK_ACCSS,Israel,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,91.12861
2011,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,B40,BOTHSEX,84.43175
2021,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,B40,BOTHSEX,93.92392
2021,FB_BNK_ACCSS,Poland,15+,_T,ALLAREA,_T,MALE,95.75298
2021,FB_BNK_ACCSS,Poland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,71.30531
2011,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,MALE,85.13703
2011,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,B40,BOTHSEX,73.39905
2011,FB_BNK_ACCSS,Portugal,25+,_T,ALLAREA,_T,BOTHSEX,82.13125
2011,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,FEMALE,77.80403
2011,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,MALE,88.40424
2011,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,R60,BOTHSEX,94.48297
2011,FB_BNK_ACCSS,Israel,15-24,_T,ALLAREA,_T,BOTHSEX,73.74561
2014,FB_BNK_ACCSS,Israel,15-24,_T,ALLAREA,_T,BOTHSEX,67.34444
2014,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,R60,BOTHSEX,93.20479
2014,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,MALE,89.88589
2014,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,B40,BOTHSEX,85.06932
2011,FB_BNK_ACCSS,Portugal,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,74.94094
2011,FB_BNK_ACCSS,Portugal,15-24,_T,ALLAREA,_T,BOTHSEX,75.12838
2011,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,R60,BOTHSEX,86.44176
2011,FB_BNK_ACCSS,Portugal,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,85.9822
2011,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,BOTHSEX,81.22942
2014,FB_BNK_ACCSS,Portugal,25+,_T,ALLAREA,_T,BOTHSEX,87.57042
2014,FB_BNK_ACCSS,Portugal,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,80.32256
2014,FB_BNK_ACCSS,Israel,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,83.69196
2014,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,BOTHSEX,89.95277
2014,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,FEMALE,90.01668
2014,FB_BNK_ACCSS,Israel,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,90.18211
2014,FB_BNK_ACCSS,Israel,25+,_T,ALLAREA,_T,BOTHSEX,96.06393
2017,FB_BNK_ACCSS,Israel,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.03419
2017,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,FEMALE,93.70039
2017,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,BOTHSEX,92.81496
2017,FB_BNK_ACCSS,Israel,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,88.29243
2017,FB_BNK_ACCSS,Israel,25+,_T,ALLAREA,_T,BOTHSEX,98.87472
2017,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,B40,BOTHSEX,85.69012
2017,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,MALE,91.89485
2017,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,R60,BOTHSEX,97.55431
2017,FB_BNK_ACCSS,Israel,15-24,_T,ALLAREA,_T,BOTHSEX,70.28389
2014,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,MALE,99.0032
2014,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,R60,BOTHSEX,99.5444
2014,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,BOTHSEX,99.10332
2017,FB_BNK_ACCSS,Canada,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.83173
2017,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,FEMALE,99.8528
2017,FB_BNK_ACCSS,Canada,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Canada,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,94.73225
2021,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,R60,BOTHSEX,95.52018
2021,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,MALE,93.96504
2021,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,B40,BOTHSEX,89.02403
2021,FB_BNK_ACCSS,Israel,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,62.75657
2021,FB_BNK_ACCSS,Israel,15-24,_T,ALLAREA,_T,BOTHSEX,71.04865
2021,FB_BNK_ACCSS,Israel,15+,_T,RURAL,_T,BOTHSEX,90.74318
2021,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,BOTHSEX,92.92522
2017,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,B40,BOTHSEX,99.77783
2017,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,BOTHSEX,99.72688
2017,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,R60,BOTHSEX,99.69299
2017,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,MALE,99.5923
2017,FB_BNK_ACCSS,Canada,25+,_T,ALLAREA,_T,BOTHSEX,99.68819
2021,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,FEMALE,99.50555
2021,FB_BNK_ACCSS,Canada,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Israel,15+,_T,ALLAREA,_T,FEMALE,91.93179
2021,FB_BNK_ACCSS,Israel,15+,_T,URBAN,_T,BOTHSEX,92.99236
2021,FB_BNK_ACCSS,Israel,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,94.26554
2021,FB_BNK_ACCSS,Israel,25+,_T,ALLAREA,_T,BOTHSEX,98.59682
2011,FB_BNK_ACCSS,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,64.25581
2011,FB_BNK_ACCSS,Italy,25+,_T,ALLAREA,_T,BOTHSEX,76.55457
2011,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,MALE,79.1312
2021,FB_BNK_ACCSS,Canada,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.88272
2021,FB_BNK_ACCSS,Canada,25+,_T,ALLAREA,_T,BOTHSEX,99.58033
2021,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,MALE,99.76778
2021,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,R60,BOTHSEX,99.80956
2021,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,_T,BOTHSEX,99.63462
2021,FB_BNK_ACCSS,Canada,15+,_T,ALLAREA,B40,BOTHSEX,99.37212
2021,FB_BNK_ACCSS,Canada,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,90.16257
2011,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,BOTHSEX,71.00853
2011,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,B40,BOTHSEX,62.35211
2011,FB_BNK_ACCSS,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,77.4399
2011,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,FEMALE,64.34535
2011,FB_BNK_ACCSS,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,31.75473
2011,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,R60,BOTHSEX,76.73464
2014,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,FEMALE,83.15963
2014,FB_BNK_ACCSS,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,94.63657
2014,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,BOTHSEX,87.33458
2014,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,MALE,91.86937
2014,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,R60,BOTHSEX,90.64137
2014,FB_BNK_ACCSS,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,60.79763
2014,FB_BNK_ACCSS,Italy,25+,_T,ALLAREA,_T,BOTHSEX,91.4782
2014,FB_BNK_ACCSS,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,79.48219
2014,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,B40,BOTHSEX,82.62798
2017,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,MALE,96.13545
2017,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,BOTHSEX,93.78502
2017,FB_BNK_ACCSS,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.73492
2017,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,FEMALE,91.62444
2017,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,B40,BOTHSEX,90.63109
2017,FB_BNK_ACCSS,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,92.00822
2014,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,FEMALE,86.10841
2014,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,B40,BOTHSEX,80.1758
2014,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,MALE,88.8363
2014,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,BOTHSEX,87.38635
2014,FB_BNK_ACCSS,Portugal,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.06419
2014,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,R60,BOTHSEX,92.74017
2014,FB_BNK_ACCSS,Portugal,15-24,_T,ALLAREA,_T,BOTHSEX,85.69331
2017,FB_BNK_ACCSS,Italy,25+,_T,ALLAREA,_T,BOTHSEX,97.65889
2017,FB_BNK_ACCSS,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,63.90962
2017,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,R60,BOTHSEX,95.77914
2021,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,BOTHSEX,97.29456
2021,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,MALE,97.48341
2021,FB_BNK_ACCSS,Italy,25+,_T,ALLAREA,_T,BOTHSEX,99.06812
2021,FB_BNK_ACCSS,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,97.25324
2017,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,FEMALE,90.62212
2017,FB_BNK_ACCSS,Portugal,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,87.5662
2017,FB_BNK_ACCSS,Portugal,25+,_T,ALLAREA,_T,BOTHSEX,94.21747
2017,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,R60,BOTHSEX,95.58088
2017,FB_BNK_ACCSS,Portugal,15-24,_T,ALLAREA,_T,BOTHSEX,79.40793
2017,FB_BNK_ACCSS,Portugal,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.08457
2017,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,BOTHSEX,92.34099
2017,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,MALE,94.2271
2017,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,B40,BOTHSEX,87.461
2021,FB_BNK_ACCSS,Portugal,25+,_T,ALLAREA,_T,BOTHSEX,94.52267
2021,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,B40,BOTHSEX,87.62025
2021,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,MALE,95.37363
2021,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,BOTHSEX,92.64951
2021,FB_BNK_ACCSS,Portugal,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,94.09826
2021,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,B40,BOTHSEX,94.79102
2021,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,R60,BOTHSEX,98.95731
2021,FB_BNK_ACCSS,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,82.7702
2021,FB_BNK_ACCSS,Italy,15+,_T,ALLAREA,_T,FEMALE,97.09161
2021,FB_BNK_ACCSS,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,97.32424
2011,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,FEMALE,96.8449
2011,FB_BNK_ACCSS,Japan,15-24,_T,ALLAREA,_T,BOTHSEX,85.85368
2021,FB_BNK_ACCSS,Portugal,15-24,_T,ALLAREA,_T,BOTHSEX,78.15639
2021,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,R60,BOTHSEX,95.99883
2021,FB_BNK_ACCSS,Portugal,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,89.88844
2021,FB_BNK_ACCSS,Portugal,15+,_T,ALLAREA,_T,FEMALE,90.18295
2011,FB_BNK_ACCSS,Romania,15-24,_T,ALLAREA,_T,BOTHSEX,37.04285
2011,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,R60,BOTHSEX,53.14651
2011,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,B40,BOTHSEX,31.74612
2011,FB_BNK_ACCSS,Romania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,26.88733
2011,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,FEMALE,41.06061
2011,FB_BNK_ACCSS,Romania,25+,_T,ALLAREA,_T,BOTHSEX,46.21888
2011,FB_BNK_ACCSS,Romania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,51.348
2011,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,BOTHSEX,44.59163
2011,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,MALE,48.53238
2014,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,B40,BOTHSEX,44.84652
2014,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,MALE,65.15222
2014,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,BOTHSEX,60.83715
2014,FB_BNK_ACCSS,Romania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,72.39155
2014,FB_BNK_ACCSS,Romania,25+,_T,ALLAREA,_T,BOTHSEX,61.82456
2014,FB_BNK_ACCSS,Romania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,34.5522
2014,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,R60,BOTHSEX,71.46287
2014,FB_BNK_ACCSS,Romania,15-24,_T,ALLAREA,_T,BOTHSEX,55.03464
2014,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,FEMALE,56.86905
2017,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,FEMALE,53.59092
2017,FB_BNK_ACCSS,Romania,15-24,_T,ALLAREA,_T,BOTHSEX,51.06214
2017,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,R60,BOTHSEX,70.9994
2017,FB_BNK_ACCSS,Romania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,31.85953
2017,FB_BNK_ACCSS,Romania,25+,_T,ALLAREA,_T,BOTHSEX,58.87795
2017,FB_BNK_ACCSS,Romania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,69.52075
2011,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,R60,BOTHSEX,97.16521
2011,FB_BNK_ACCSS,Japan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,89.56608
2011,FB_BNK_ACCSS,Japan,25+,_T,ALLAREA,_T,BOTHSEX,97.94605
2011,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,MALE,95.9716
2011,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,B40,BOTHSEX,95.30056
2011,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,BOTHSEX,96.42204
2011,FB_BNK_ACCSS,Japan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.24908
2017,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,BOTHSEX,57.7518
2017,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,MALE,62.39824
2017,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,B40,BOTHSEX,37.8349
2021,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,MALE,72.6786
2021,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,BOTHSEX,69.1155
2021,FB_BNK_ACCSS,Romania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,75.96964
2021,FB_BNK_ACCSS,Romania,25+,_T,ALLAREA,_T,BOTHSEX,68.69563
2011,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,R60,BOTHSEX,49.94728
2011,FB_BNK_ACCSS,Chile,15-24,_T,ALLAREA,_T,BOTHSEX,38.91171
2011,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,FEMALE,40.97443
2011,FB_BNK_ACCSS,Chile,25+,_T,ALLAREA,_T,BOTHSEX,43.10867
2011,FB_BNK_ACCSS,Chile,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,51.2101
2011,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,BOTHSEX,42.17929
2011,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,B40,BOTHSEX,30.44932
2011,FB_BNK_ACCSS,Chile,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,24.41991
2011,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,MALE,43.44199
2014,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,FEMALE,59.16445
2014,FB_BNK_ACCSS,Chile,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,71.08826
2014,FB_BNK_ACCSS,Chile,25+,_T,ALLAREA,_T,BOTHSEX,63.45414
2014,FB_BNK_ACCSS,Chile,15-24,_T,ALLAREA,_T,BOTHSEX,62.49315
2014,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,R60,BOTHSEX,69.54208
2021,FB_BNK_ACCSS,Romania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,37.48746
2021,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,B40,BOTHSEX,57.12011
2021,FB_BNK_ACCSS,Romania,15-24,_T,ALLAREA,_T,BOTHSEX,71.92287
2021,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,R60,BOTHSEX,77.09908
2021,FB_BNK_ACCSS,Romania,15+,_T,ALLAREA,_T,FEMALE,65.74443
2011,FB_BNK_ACCSS,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,71.17567
2011,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,62.21622
2014,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,MALE,67.8176
2014,FB_BNK_ACCSS,Chile,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,36.6842
2014,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,B40,BOTHSEX,53.80359
2014,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,BOTHSEX,63.25888
2017,FB_BNK_ACCSS,Chile,25+,_T,ALLAREA,_T,BOTHSEX,74.2838
2017,FB_BNK_ACCSS,Chile,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,80.86274
2017,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,FEMALE,71.27379
2011,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,MALE,62.10524
2011,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,48.65464
2011,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,71.19083
2011,FB_BNK_ACCSS,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,40.16358
2011,FB_BNK_ACCSS,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,28.93017
2011,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,FEMALE,62.31583
2011,FB_BNK_ACCSS,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,67.57958
2014,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,FEMALE,82.9674
2014,FB_BNK_ACCSS,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,75.52573
2014,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,83.47656
2014,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,82.51584
2014,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,MALE,83.22865
2014,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,83.09234
2014,FB_BNK_ACCSS,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,86.7891
2014,FB_BNK_ACCSS,Japan,15-24,_T,ALLAREA,_T,BOTHSEX,81.50843
2014,FB_BNK_ACCSS,Japan,25+,_T,ALLAREA,_T,BOTHSEX,98.45305
2014,FB_BNK_ACCSS,Japan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,83.65997
2014,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,R60,BOTHSEX,96.39456
2014,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,FEMALE,97.01545
2014,FB_BNK_ACCSS,Japan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.92844
2014,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,BOTHSEX,96.64558
2014,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,B40,BOTHSEX,96.9743
2014,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,MALE,96.23654
2017,FB_BNK_ACCSS,Japan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,91.43134
2017,FB_BNK_ACCSS,Japan,25+,_T,ALLAREA,_T,BOTHSEX,99.23931
2017,FB_BNK_ACCSS,Japan,15-24,_T,ALLAREA,_T,BOTHSEX,86.66759
2017,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,MALE,98.45735
2017,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,B40,BOTHSEX,97.53993
2017,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,BOTHSEX,74.34924
2017,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,B40,BOTHSEX,66.87199
2017,FB_BNK_ACCSS,Chile,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,54.18003
2017,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,MALE,77.75387
2017,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,R60,BOTHSEX,79.31116
2017,FB_BNK_ACCSS,Chile,15-24,_T,ALLAREA,_T,BOTHSEX,74.64117
2021,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,FEMALE,86.6153
2021,FB_BNK_ACCSS,Chile,15-24,_T,ALLAREA,_T,BOTHSEX,89.99969
2021,FB_BNK_ACCSS,Chile,15+,_T,RURAL,_T,BOTHSEX,78.47425
2021,FB_BNK_ACCSS,Chile,15+,_T,URBAN,_T,BOTHSEX,89.3392
2021,FB_BNK_ACCSS,Chile,25+,_T,ALLAREA,_T,BOTHSEX,86.41335
2021,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,R60,BOTHSEX,87.48209
2021,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,MALE,87.56344
2021,FB_BNK_ACCSS,Chile,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,68.84787
2021,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,B40,BOTHSEX,86.42882
2021,FB_BNK_ACCSS,Chile,15+,_T,ALLAREA,_T,BOTHSEX,87.06207
2021,FB_BNK_ACCSS,Chile,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.04007
2011,FB_BNK_ACCSS,China,25+,_T,ALLAREA,_T,BOTHSEX,63.54573
2011,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,MALE,67.58479
2011,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,FEMALE,60.00867
2011,FB_BNK_ACCSS,China,15+,_T,ALLAREA,R60,BOTHSEX,75.26369
2014,FB_BNK_ACCSS,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,83.89097
2014,FB_BNK_ACCSS,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,77.76267
2017,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,76.04527
2017,FB_BNK_ACCSS,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,51.48439
2017,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,MALE,72.87623
2017,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,64.52927
2017,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,FEMALE,70.12701
2017,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,BOTHSEX,98.24339
2017,FB_BNK_ACCSS,Japan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.4361
2017,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,FEMALE,98.06467
