Year,SeriesCode,GeoAreaName,Migratory status,Sex,Value
2001,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,4.3
2002,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,4.0
2003,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,5.1
2004,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.6
2005,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.6
2006,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,3.8
2007,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,5.0
2009,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.0
2012,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,2.23
2012,SL_EMP_FTLINJUR,Ireland,NONMIG,FEMALE,0.0
2012,SL_EMP_FTLINJUR,Ireland,NONMIG,MALE,4.43
2012,SL_EMP_FTLINJUR,Ireland,_T,FEMALE,0.0
2013,SL_EMP_FTLINJUR,Ireland,NONMIG,BOTHSEX,1.99
2013,SL_EMP_FTLINJUR,Ireland,NONMIG,FEMALE,0.0
2013,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,2.07
2013,SL_EMP_FTLINJUR,Ireland,_T,MALE,3.84
2009,SL_EMP_FTLINJUR,Slovenia,_T,MALE,4.65
2009,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.0
2009,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.65
2009,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,3.99
2009,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,2.27
2010,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.0
2010,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,2.57
2010,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.0
2010,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,3.0
2010,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,4.72
2010,SL_EMP_FTLINJUR,Slovenia,_T,MALE,5.48
2011,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,3.47
2013,SL_EMP_FTLINJUR,Ireland,_T,FEMALE,0.0
2013,SL_EMP_FTLINJUR,Ireland,NONMIG,MALE,3.69
2014,SL_EMP_FTLINJUR,Ireland,NONMIG,FEMALE,0.26
2014,SL_EMP_FTLINJUR,Ireland,NONMIG,BOTHSEX,2.62
2014,SL_EMP_FTLINJUR,Ireland,_T,MALE,4.33
2014,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,2.46
2014,SL_EMP_FTLINJUR,Ireland,_T,FEMALE,0.23
2014,SL_EMP_FTLINJUR,Ireland,NONMIG,MALE,4.62
2011,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.56
2011,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.55
2011,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,2.15
2011,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.6
2011,SL_EMP_FTLINJUR,Slovenia,_T,MALE,4.28
2012,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,2.48
2015,SL_EMP_FTLINJUR,Ireland,_T,FEMALE,0.23
2015,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,2.46
2015,SL_EMP_FTLINJUR,Ireland,_T,MALE,4.34
2015,SL_EMP_FTLINJUR,Ireland,NONMIG,FEMALE,0.26
2015,SL_EMP_FTLINJUR,Ireland,NONMIG,BOTHSEX,2.75
2015,SL_EMP_FTLINJUR,Ireland,NONMIG,MALE,4.86
2016,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,2.14
2017,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,1.87
2012,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.0
2012,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.73
2012,SL_EMP_FTLINJUR,Slovenia,_T,MALE,5.01
2012,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,1.34
2012,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.0
2013,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.52
2013,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,1.95
2013,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,3.16
2013,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.53
2013,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.5
2013,SL_EMP_FTLINJUR,Slovenia,_T,MALE,4.13
2014,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,2.29
2018,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,1.51
2019,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,1.77
2020,SL_EMP_FTLINJUR,Ireland,_T,BOTHSEX,1.79
2000,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,4.3
2001,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,4.2
2002,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,3.83
2003,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,3.6
2004,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,3.3
2014,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.55
2014,SL_EMP_FTLINJUR,Slovenia,_T,MALE,5.13
2014,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.56
2014,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,3.71
2014,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,3.09
2015,SL_EMP_FTLINJUR,Slovenia,NONMIG,MALE,1.39
2005,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,3.0
2006,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,3.0
2007,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,2.6
2008,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,3.39
2009,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.7
2009,SL_EMP_FTLINJUR,Israel,_T,MALE,3.37
2009,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.0
2015,SL_EMP_FTLINJUR,Slovenia,_T,MALE,4.62
2015,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,2.79
2015,SL_EMP_FTLINJUR,Slovenia,NONMIG,FEMALE,0.55
2015,SL_EMP_FTLINJUR,Slovenia,NONMIG,BOTHSEX,1.01
2015,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.54
2016,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,1.65
2010,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.0
2010,SL_EMP_FTLINJUR,Israel,_T,MALE,4.04
2010,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,2.03
2011,SL_EMP_FTLINJUR,Israel,_T,MALE,4.78
2011,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,2.42
2011,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.0
2012,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,2.06
2012,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.0
2012,SL_EMP_FTLINJUR,Israel,_T,MALE,4.01
2014,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.0
2014,SL_EMP_FTLINJUR,Israel,_T,MALE,3.9
2017,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,1.85
2018,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,1.67
2019,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.0
2019,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,1.69
2019,SL_EMP_FTLINJUR,Slovenia,_T,MALE,2.96
2020,SL_EMP_FTLINJUR,Slovenia,_T,BOTHSEX,1.88
2020,SL_EMP_FTLINJUR,Slovenia,_T,MALE,3.0
2014,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.99
2015,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.06
2015,SL_EMP_FTLINJUR,Israel,_T,MALE,3.33
2015,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.73
2016,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.44
2017,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.21
2018,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.67
2019,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.97
2020,SL_EMP_FTLINJUR,Israel,_T,FEMALE,0.05
2020,SL_EMP_FTLINJUR,Israel,_T,BOTHSEX,1.39
2020,SL_EMP_FTLINJUR,Israel,_T,MALE,2.81
2000,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,7.0
2001,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,6.0
2020,SL_EMP_FTLINJUR,Slovenia,_T,FEMALE,0.49
2000,SL_EMP_FTLINJUR,Spain,_T,MALE,14.61
2000,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.71
2000,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,9.2
2001,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,8.0
2001,SL_EMP_FTLINJUR,Spain,_T,MALE,12.93
2001,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.53
2002,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,5.0
2003,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,5.0
2004,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,5.0
2005,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,5.0
2006,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,5.0
2007,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,4.0
2008,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,4.0
2009,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2002,SL_EMP_FTLINJUR,Spain,_T,MALE,9.77
2002,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.38
2002,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,6.06
2003,SL_EMP_FTLINJUR,Spain,_T,MALE,8.52
2003,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.54
2003,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,5.27
2004,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.41
2009,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2009,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.26
2009,SL_EMP_FTLINJUR,Italy,_T,MALE,4.83
2009,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,3.01
2009,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2010,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,3.02
2010,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2004,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,4.89
2004,SL_EMP_FTLINJUR,Spain,_T,MALE,8.02
2005,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,4.5
2005,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.2
2005,SL_EMP_FTLINJUR,Spain,_T,MALE,7.4
2006,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.3
2006,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,4.4
2010,SL_EMP_FTLINJUR,Italy,_T,MALE,4.88
2010,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2010,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.26
2010,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2011,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2011,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2011,SL_EMP_FTLINJUR,Italy,_T,MALE,4.27
2006,SL_EMP_FTLINJUR,Spain,_T,MALE,7.3
2007,SL_EMP_FTLINJUR,Spain,_T,MALE,5.9
2007,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.3
2007,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,3.6
2008,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.2
2008,SL_EMP_FTLINJUR,Spain,_T,MALE,5.7
2008,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,3.3
2009,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.28
2011,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.71
2011,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2011,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.39
2012,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2012,SL_EMP_FTLINJUR,Italy,_T,MALE,4.28
2012,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.64
2012,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2012,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2012,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.31
2013,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.39
2013,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2013,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.31
2013,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2013,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2009,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.61
2009,SL_EMP_FTLINJUR,Spain,_T,MALE,4.51
2010,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.32
2010,SL_EMP_FTLINJUR,Spain,_T,MALE,4.16
2010,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.15
2011,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,4.43
2013,SL_EMP_FTLINJUR,Italy,_T,MALE,3.67
2014,SL_EMP_FTLINJUR,Italy,_T,MALE,3.79
2014,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2014,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2014,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2014,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.33
2014,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.34
2015,SL_EMP_FTLINJUR,Italy,NONMIG,MALE,0.0
2015,SL_EMP_FTLINJUR,Italy,_T,MALE,3.93
2015,SL_EMP_FTLINJUR,Italy,NONMIG,BOTHSEX,0.0
2015,SL_EMP_FTLINJUR,Italy,_T,FEMALE,0.31
2015,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.42
2015,SL_EMP_FTLINJUR,Italy,NONMIG,FEMALE,0.0
2016,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.11
2017,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.1
2018,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.25
2019,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,2.1
2020,SL_EMP_FTLINJUR,Italy,_T,BOTHSEX,3.39
2016,SL_EMP_FTLINJUR,Japan,_T,BOTHSEX,2.0
2017,SL_EMP_FTLINJUR,Japan,_T,BOTHSEX,2.0
2018,SL_EMP_FTLINJUR,Japan,_T,BOTHSEX,2.0
2011,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,2.49
2011,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.18
2011,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.51
2011,SL_EMP_FTLINJUR,Spain,_T,MALE,4.5
2011,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.17
2012,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,2.04
2012,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.17
2019,SL_EMP_FTLINJUR,Japan,_T,BOTHSEX,1.4
2020,SL_EMP_FTLINJUR,Japan,_T,BOTHSEX,1.34
2021,SL_EMP_FTLINJUR,Japan,_T,BOTHSEX,1.54
2000,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,11.3
2000,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.9
2000,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,19.4
2001,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,9.7
2001,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,0.8
2012,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.68
2012,SL_EMP_FTLINJUR,Spain,_T,MALE,3.95
2012,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.19
2012,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.2
2013,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,1.89
2013,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.81
2013,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.16
2001,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,17.2
2002,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,17.2
2002,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.4
2002,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,10.7
2003,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,9.3
2003,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.3
2003,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,15.9
2004,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,10.4
2004,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.8
2004,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,17.7
2005,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,2.0
2005,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,10.3
2005,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,17.2
2006,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,11.3
2006,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.6
2006,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,17.8
2013,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.15
2013,SL_EMP_FTLINJUR,Spain,_T,MALE,3.46
2013,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.28
2014,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.97
2014,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.57
2014,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.25
2014,SL_EMP_FTLINJUR,Spain,_T,MALE,3.68
2014,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.02
2007,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,8.7
2007,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,15.0
2007,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.1
2008,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,8.2
2008,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,0.8
2008,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,14.1
2009,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.24
2009,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,7.46
2014,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.25
2015,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.31
2015,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.3
2015,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.3
2015,SL_EMP_FTLINJUR,Spain,_T,MALE,4.13
2015,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.93
2015,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,2.22
2016,SL_EMP_FTLINJUR,Spain,MIGPER,FEMALE,0.0
2009,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,12.76
2010,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,7.63
2010,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,12.94
2010,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,1.39
2013,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,10.32
2013,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,5.91
2016,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.89
2016,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.45
2016,SL_EMP_FTLINJUR,Spain,_T,MALE,3.52
2016,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.18
2016,SL_EMP_FTLINJUR,Spain,MIGPER,MALE,4.18
2016,SL_EMP_FTLINJUR,Spain,MIGPER,BOTHSEX,2.24
2016,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,1.92
2013,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,0.77
2015,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,5.0
2015,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,8.8
2015,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,0.4
2017,SL_EMP_FTLINJUR,Kazakhstan,_T,FEMALE,0.9
2017,SL_EMP_FTLINJUR,Kazakhstan,_T,BOTHSEX,4.3
2017,SL_EMP_FTLINJUR,Kazakhstan,_T,MALE,3.4
2000,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,14.26
2001,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,12.27
2002,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,12.02
2003,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,13.28
2004,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,13.53
2016,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.16
2017,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.54
2017,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,1.99
2017,SL_EMP_FTLINJUR,Spain,MIGPER,MALE,4.82
2017,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.13
2017,SL_EMP_FTLINJUR,Spain,_T,MALE,3.66
2017,SL_EMP_FTLINJUR,Spain,MIGPER,BOTHSEX,2.63
2005,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,11.65
2006,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,10.59
2007,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,9.07
2008,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,8.69
2009,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,8.18
2010,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,7.85
2011,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,7.86
2017,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.15
2017,SL_EMP_FTLINJUR,Spain,MIGPER,FEMALE,0.0
2017,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.92
2018,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.18
2018,SL_EMP_FTLINJUR,Spain,_T,MALE,3.57
2018,SL_EMP_FTLINJUR,Spain,MIGPER,BOTHSEX,3.95
2018,SL_EMP_FTLINJUR,Spain,MIGPER,FEMALE,0.13
2012,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,7.29
2013,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,7.06
2014,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,5.81
2015,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,5.31
2016,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,5.26
2017,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,5.19
2018,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,5.09
2018,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,1.96
2018,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.18
2018,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.74
2018,SL_EMP_FTLINJUR,Spain,MIGPER,MALE,7.1
2018,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.16
2019,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,1.78
2019,SL_EMP_FTLINJUR,Spain,MIGPER,MALE,4.08
2019,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,4.57
2020,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,4.65
2021,SL_EMP_FTLINJUR,Republic of Korea,_T,BOTHSEX,4.27
2000,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,7.0
2001,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,7.0
2002,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,7.0
2003,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,5.0
2019,SL_EMP_FTLINJUR,Spain,_T,FEMALE,0.2
2019,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.7
2019,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.19
2019,SL_EMP_FTLINJUR,Spain,MIGPER,FEMALE,0.33
2019,SL_EMP_FTLINJUR,Spain,MIGPER,BOTHSEX,2.43
2019,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.02
2019,SL_EMP_FTLINJUR,Spain,_T,MALE,3.13
2004,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,8.0
2005,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,5.0
2006,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,5.0
2007,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,5.0
2007,SL_EMP_FTLINJUR,Kyrgyzstan,_T,FEMALE,1.0
2007,SL_EMP_FTLINJUR,Kyrgyzstan,_T,MALE,9.0
2008,SL_EMP_FTLINJUR,Kyrgyzstan,_T,MALE,9.0
2008,SL_EMP_FTLINJUR,Kyrgyzstan,_T,FEMALE,0.0
2008,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,5.0
2013,SL_EMP_FTLINJUR,Kyrgyzstan,_T,MALE,11.0
2013,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,6.0
2013,SL_EMP_FTLINJUR,Kyrgyzstan,_T,FEMALE,1.0
2015,SL_EMP_FTLINJUR,Kyrgyzstan,_T,MALE,8.0
2015,SL_EMP_FTLINJUR,Kyrgyzstan,_T,FEMALE,0.7
2020,SL_EMP_FTLINJUR,Spain,MIGPER,FEMALE,0.35
2020,SL_EMP_FTLINJUR,Spain,_T,MALE,3.68
2020,SL_EMP_FTLINJUR,Spain,NONMIG,BOTHSEX,1.98
2020,SL_EMP_FTLINJUR,Spain,NONMIG,FEMALE,0.15
2020,SL_EMP_FTLINJUR,Spain,NONMIG,MALE,3.57
2020,SL_EMP_FTLINJUR,Spain,_T,BOTHSEX,2.06
2020,SL_EMP_FTLINJUR,Spain,MIGPER,MALE,4.58
2015,SL_EMP_FTLINJUR,Kyrgyzstan,_T,BOTHSEX,4.1
2002,SL_EMP_FTLINJUR,Latvia,_T,BOTHSEX,6.9
