Year,SeriesCode,Страна ,Type of product,Value
2016,EN_MAT_DOMCMPT,Liechtenstein,NFO,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,CRO,196.0
2016,EN_MAT_DOMCMPT,Liechtenstein,WCH,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,MEO,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,CPR,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,FOF,17834.508
2016,EN_MAT_DOMCMPT,Liechtenstein,BIM,45860.24
2016,EN_MAT_DOMCMPT,Liechtenstein,NMM,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,GBO,40939.8
2016,EN_MAT_DOMCMPT,Liechtenstein,COL,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,WOD,4724.44
2016,EN_MAT_DOMCMPT,Liechtenstein,ONT,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,PET,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,FEO,0.0
2016,EN_MAT_DOMCMPT,Liechtenstein,NMA,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,NMM,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,WOD,4893.92
2017,EN_MAT_DOMCMPT,Liechtenstein,ONT,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,NMA,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,WCH,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,NFO,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,PET,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,CRO,196.0
2017,EN_MAT_DOMCMPT,Liechtenstein,GAS,18710.719
2017,EN_MAT_DOMCMPT,Liechtenstein,ALP,62163.739
2017,EN_MAT_DOMCMPT,Liechtenstein,GBO,38363.1
2017,EN_MAT_DOMCMPT,Liechtenstein,MEO,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,NMC,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,FOF,18710.719
2017,EN_MAT_DOMCMPT,Liechtenstein,FEO,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,COL,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,CPR,0.0
2017,EN_MAT_DOMCMPT,Liechtenstein,BIM,43453.02
2018,EN_MAT_DOMCMPT,Liechtenstein,CPR,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,COL,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,FOF,17374.365
2018,EN_MAT_DOMCMPT,Liechtenstein,WCH,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,ALP,63649.165
2018,EN_MAT_DOMCMPT,Liechtenstein,MEO,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,NFO,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,GBO,39280.2
2018,EN_MAT_DOMCMPT,Liechtenstein,NMA,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,ONT,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,WOD,6798.6
2018,EN_MAT_DOMCMPT,Liechtenstein,BIM,46274.8
2018,EN_MAT_DOMCMPT,Liechtenstein,NMM,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,NMC,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,GAS,17374.365
2018,EN_MAT_DOMCMPT,Liechtenstein,PET,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,FEO,0.0
2018,EN_MAT_DOMCMPT,Liechtenstein,CRO,196.0
2019,EN_MAT_DOMCMPT,Liechtenstein,GAS,17596.503
2019,EN_MAT_DOMCMPT,Liechtenstein,WCH,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,NMC,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,BIM,45768.55393
2019,EN_MAT_DOMCMPT,Liechtenstein,NMM,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,FEO,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,ONT,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,NMA,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,COL,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,PET,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,MEO,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,CRO,195.98929
2019,EN_MAT_DOMCMPT,Liechtenstein,FOF,17596.503
2019,EN_MAT_DOMCMPT,Liechtenstein,ALP,63365.05693
2019,EN_MAT_DOMCMPT,Liechtenstein,NFO,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,CPR,0.0
2019,EN_MAT_DOMCMPT,Liechtenstein,WOD,6113.76143
2019,EN_MAT_DOMCMPT,Liechtenstein,GBO,39458.80321
2000,EN_MAT_DOMCMPT,Lithuania,CPR,3737273.35
2000,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2000,EN_MAT_DOMCMPT,Lithuania,WCH,167751.0
2000,EN_MAT_DOMCMPT,Lithuania,NMA,-158560.27
2000,EN_MAT_DOMCMPT,Lithuania,FEO,231552.542
2000,EN_MAT_DOMCMPT,Lithuania,GAS,1693220.46
2000,EN_MAT_DOMCMPT,Lithuania,WOD,2355182.4
2000,EN_MAT_DOMCMPT,Lithuania,FOF,7203720.46
2000,EN_MAT_DOMCMPT,Lithuania,PET,4987000.0
2000,EN_MAT_DOMCMPT,Lithuania,GBO,4362773.0
2000,EN_MAT_DOMCMPT,Lithuania,NMM,6564617.37545
2000,EN_MAT_DOMCMPT,Lithuania,NFO,-18983.144
2000,EN_MAT_DOMCMPT,Lithuania,CRO,6046460.0
2000,EN_MAT_DOMCMPT,Lithuania,ALP,28868124.93945
2000,EN_MAT_DOMCMPT,Lithuania,NMC,6723177.64545
2000,EN_MAT_DOMCMPT,Lithuania,COL,523500.0
2000,EN_MAT_DOMCMPT,Lithuania,BIM,16669439.75
2000,EN_MAT_DOMCMPT,Lithuania,MEO,212569.398
2001,EN_MAT_DOMCMPT,Lithuania,WOD,2433783.2
2001,EN_MAT_DOMCMPT,Lithuania,BIM,14233766.7
2001,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2001,EN_MAT_DOMCMPT,Lithuania,GBO,3661710.0
2001,EN_MAT_DOMCMPT,Lithuania,PET,6688000.0
2001,EN_MAT_DOMCMPT,Lithuania,ALP,27312024.63695
2001,EN_MAT_DOMCMPT,Lithuania,NMM,7400487.87595
2001,EN_MAT_DOMCMPT,Lithuania,CRO,4712163.0
2001,EN_MAT_DOMCMPT,Lithuania,FOF,8862804.06
2001,EN_MAT_DOMCMPT,Lithuania,NMC,7995368.40695
2001,EN_MAT_DOMCMPT,Lithuania,GAS,1758804.06
2001,EN_MAT_DOMCMPT,Lithuania,WCH,264786.0
2001,EN_MAT_DOMCMPT,Lithuania,NFO,-17900.078
2001,EN_MAT_DOMCMPT,Lithuania,FEO,282832.644
2001,EN_MAT_DOMCMPT,Lithuania,NMA,-594880.531
2001,EN_MAT_DOMCMPT,Lithuania,MEO,264932.566
2001,EN_MAT_DOMCMPT,Lithuania,COL,416000.0
2001,EN_MAT_DOMCMPT,Lithuania,CPR,3161324.5
2002,EN_MAT_DOMCMPT,Lithuania,FEO,472363.016
2002,EN_MAT_DOMCMPT,Lithuania,BIM,15775469.6
2002,EN_MAT_DOMCMPT,Lithuania,WOD,2477815.6
2002,EN_MAT_DOMCMPT,Lithuania,COL,786000.0
2002,EN_MAT_DOMCMPT,Lithuania,NFO,-4457.193
2002,EN_MAT_DOMCMPT,Lithuania,CPR,3572118.0
2002,EN_MAT_DOMCMPT,Lithuania,NMA,-415679.136
2002,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2002,EN_MAT_DOMCMPT,Lithuania,NMC,10683362.9758
2002,EN_MAT_DOMCMPT,Lithuania,NMM,10267683.8398
2002,EN_MAT_DOMCMPT,Lithuania,CRO,5850191.0
2002,EN_MAT_DOMCMPT,Lithuania,WCH,213050.0
2002,EN_MAT_DOMCMPT,Lithuania,GAS,1778479.14
2002,EN_MAT_DOMCMPT,Lithuania,ALP,32482216.0388
2002,EN_MAT_DOMCMPT,Lithuania,GBO,3662295.0
2002,EN_MAT_DOMCMPT,Lithuania,MEO,467905.823
2002,EN_MAT_DOMCMPT,Lithuania,PET,6555000.0
2002,EN_MAT_DOMCMPT,Lithuania,FOF,9119479.14
2003,EN_MAT_DOMCMPT,Lithuania,PET,7204000.0
2003,EN_MAT_DOMCMPT,Lithuania,NMC,9936767.098
2003,EN_MAT_DOMCMPT,Lithuania,NMM,9742161.334
2003,EN_MAT_DOMCMPT,Lithuania,GBO,3769877.2
2003,EN_MAT_DOMCMPT,Lithuania,FEO,435791.769
2003,EN_MAT_DOMCMPT,Lithuania,NFO,-4574.074
2003,EN_MAT_DOMCMPT,Lithuania,CRO,5565693.0
2003,EN_MAT_DOMCMPT,Lithuania,COL,738000.0
2003,EN_MAT_DOMCMPT,Lithuania,FOF,9873366.5
2003,EN_MAT_DOMCMPT,Lithuania,NMA,-194605.764
2003,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2003,EN_MAT_DOMCMPT,Lithuania,GAS,1931366.5
2003,EN_MAT_DOMCMPT,Lithuania,WCH,192398.0
2003,EN_MAT_DOMCMPT,Lithuania,ALP,32165365.975
2003,EN_MAT_DOMCMPT,Lithuania,BIM,15583560.7
2003,EN_MAT_DOMCMPT,Lithuania,MEO,431217.695
2003,EN_MAT_DOMCMPT,Lithuania,CPR,3636912.5
2003,EN_MAT_DOMCMPT,Lithuania,WOD,2418680.0
2004,EN_MAT_DOMCMPT,Lithuania,NMM,11970675.80715
2004,EN_MAT_DOMCMPT,Lithuania,FEO,573814.842
2004,EN_MAT_DOMCMPT,Lithuania,ALP,35388968.08715
2004,EN_MAT_DOMCMPT,Lithuania,GAS,1921476.07
2004,EN_MAT_DOMCMPT,Lithuania,FOF,11378476.07
2004,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2004,EN_MAT_DOMCMPT,Lithuania,MEO,573933.276
2004,EN_MAT_DOMCMPT,Lithuania,CPR,3903566.0
2004,EN_MAT_DOMCMPT,Lithuania,COL,603000.0
2004,EN_MAT_DOMCMPT,Lithuania,PET,8854000.0
2004,EN_MAT_DOMCMPT,Lithuania,WCH,224533.0
2004,EN_MAT_DOMCMPT,Lithuania,CRO,5251391.0
2004,EN_MAT_DOMCMPT,Lithuania,NMA,-280769.431
2004,EN_MAT_DOMCMPT,Lithuania,GBO,3933239.2
2004,EN_MAT_DOMCMPT,Lithuania,WOD,2755215.4
2004,EN_MAT_DOMCMPT,Lithuania,BIM,16067944.6
2004,EN_MAT_DOMCMPT,Lithuania,NFO,118.434
2004,EN_MAT_DOMCMPT,Lithuania,NMC,12251445.23815
2005,EN_MAT_DOMCMPT,Lithuania,NFO,9465.881
2005,EN_MAT_DOMCMPT,Lithuania,MEO,556703.096
2005,EN_MAT_DOMCMPT,Lithuania,COL,714000.0
2005,EN_MAT_DOMCMPT,Lithuania,FOF,11800286.65
2005,EN_MAT_DOMCMPT,Lithuania,CRO,4276370.0
2005,EN_MAT_DOMCMPT,Lithuania,NMC,14170798.6224
2005,EN_MAT_DOMCMPT,Lithuania,NMM,13576738.1294
2005,EN_MAT_DOMCMPT,Lithuania,PET,9042000.0
2005,EN_MAT_DOMCMPT,Lithuania,WOD,2940615.24
2005,EN_MAT_DOMCMPT,Lithuania,FEO,547237.215
2005,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2005,EN_MAT_DOMCMPT,Lithuania,CPR,3801481.0
2005,EN_MAT_DOMCMPT,Lithuania,NMA,-594060.493
2005,EN_MAT_DOMCMPT,Lithuania,ALP,36466236.4764
2005,EN_MAT_DOMCMPT,Lithuania,GAS,2044286.65
2005,EN_MAT_DOMCMPT,Lithuania,GBO,3845982.8
2005,EN_MAT_DOMCMPT,Lithuania,BIM,15055164.04
2005,EN_MAT_DOMCMPT,Lithuania,WCH,190715.0
2006,EN_MAT_DOMCMPT,Lithuania,WOD,2903038.72
2006,EN_MAT_DOMCMPT,Lithuania,MEO,671638.534
2006,EN_MAT_DOMCMPT,Lithuania,NMA,-431999.638
2006,EN_MAT_DOMCMPT,Lithuania,NMC,16956004.47345
2006,EN_MAT_DOMCMPT,Lithuania,GAS,2033479.46
2006,EN_MAT_DOMCMPT,Lithuania,WCH,209556.0
2006,EN_MAT_DOMCMPT,Lithuania,BIM,13122189.42
2006,EN_MAT_DOMCMPT,Lithuania,COL,938000.0
2006,EN_MAT_DOMCMPT,Lithuania,CRO,3582141.0
2006,EN_MAT_DOMCMPT,Lithuania,PET,8515000.0
2006,EN_MAT_DOMCMPT,Lithuania,FOF,11486479.46
2006,EN_MAT_DOMCMPT,Lithuania,FEO,656742.916
2006,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2006,EN_MAT_DOMCMPT,Lithuania,NMM,16524004.83545
2006,EN_MAT_DOMCMPT,Lithuania,CPR,2548045.5
2006,EN_MAT_DOMCMPT,Lithuania,ALP,38048049.23645
2006,EN_MAT_DOMCMPT,Lithuania,GBO,3879408.2
2006,EN_MAT_DOMCMPT,Lithuania,NFO,14895.618
2007,EN_MAT_DOMCMPT,Lithuania,MEO,772574.662
2007,EN_MAT_DOMCMPT,Lithuania,FOF,8879432.75
2007,EN_MAT_DOMCMPT,Lithuania,CRO,4799906.0
2007,EN_MAT_DOMCMPT,Lithuania,NMA,-1023248.403
2007,EN_MAT_DOMCMPT,Lithuania,GAS,2440432.75
2007,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2007,EN_MAT_DOMCMPT,Lithuania,GBO,4049514.0
2007,EN_MAT_DOMCMPT,Lithuania,PET,5701000.0
2007,EN_MAT_DOMCMPT,Lithuania,BIM,16293294.42
2007,EN_MAT_DOMCMPT,Lithuania,NFO,17448.749
2007,EN_MAT_DOMCMPT,Lithuania,COL,738000.0
2007,EN_MAT_DOMCMPT,Lithuania,NMM,18627018.68015
2007,EN_MAT_DOMCMPT,Lithuania,NMC,19650267.08315
2007,EN_MAT_DOMCMPT,Lithuania,CPR,4103516.5
2007,EN_MAT_DOMCMPT,Lithuania,WCH,227160.0
2007,EN_MAT_DOMCMPT,Lithuania,WOD,3113197.92
2007,EN_MAT_DOMCMPT,Lithuania,ALP,42461002.32815
2007,EN_MAT_DOMCMPT,Lithuania,FEO,755125.913
2008,EN_MAT_DOMCMPT,Lithuania,NFO,17106.622
2008,EN_MAT_DOMCMPT,Lithuania,COL,1000000.0
2008,EN_MAT_DOMCMPT,Lithuania,NMM,19452886.4371
2008,EN_MAT_DOMCMPT,Lithuania,CPR,4566525.5
2008,EN_MAT_DOMCMPT,Lithuania,GBO,3804328.0
2008,EN_MAT_DOMCMPT,Lithuania,WOD,3094289.68
2008,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2008,EN_MAT_DOMCMPT,Lithuania,NMC,20168092.7891
2008,EN_MAT_DOMCMPT,Lithuania,NMA,-715206.352
2008,EN_MAT_DOMCMPT,Lithuania,FOF,12390086.92
2008,EN_MAT_DOMCMPT,Lithuania,WCH,258222.0
2008,EN_MAT_DOMCMPT,Lithuania,BIM,15832068.18
2008,EN_MAT_DOMCMPT,Lithuania,FEO,569912.849
2008,EN_MAT_DOMCMPT,Lithuania,PET,9340000.0
2008,EN_MAT_DOMCMPT,Lithuania,MEO,587019.471
2008,EN_MAT_DOMCMPT,Lithuania,GAS,2050086.92
2008,EN_MAT_DOMCMPT,Lithuania,CRO,4108703.0
2008,EN_MAT_DOMCMPT,Lithuania,ALP,41520489.0211
2009,EN_MAT_DOMCMPT,Lithuania,FEO,238870.691
2009,EN_MAT_DOMCMPT,Lithuania,NMM,9646508.36145
2009,EN_MAT_DOMCMPT,Lithuania,MEO,245548.019
2009,EN_MAT_DOMCMPT,Lithuania,WCH,239958.0
2009,EN_MAT_DOMCMPT,Lithuania,GBO,3722856.0
2009,EN_MAT_DOMCMPT,Lithuania,NMA,-560338.62
2009,EN_MAT_DOMCMPT,Lithuania,FOF,11166097.87
2009,EN_MAT_DOMCMPT,Lithuania,PET,8521000.0
2009,EN_MAT_DOMCMPT,Lithuania,CPR,5159076.5
2009,EN_MAT_DOMCMPT,Lithuania,NFO,6677.328
2009,EN_MAT_DOMCMPT,Lithuania,COL,849500.0
2009,EN_MAT_DOMCMPT,Lithuania,NMC,10206846.98145
2009,EN_MAT_DOMCMPT,Lithuania,WOD,2815109.68
2009,EN_MAT_DOMCMPT,Lithuania,BIM,16300193.18
2009,EN_MAT_DOMCMPT,Lithuania,ALP,30895698.73745
2009,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2009,EN_MAT_DOMCMPT,Lithuania,GAS,1795597.87
2009,EN_MAT_DOMCMPT,Lithuania,CRO,4363193.0
2010,EN_MAT_DOMCMPT,Lithuania,COL,698000.0
2010,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2010,EN_MAT_DOMCMPT,Lithuania,CRO,3465035.0
2010,EN_MAT_DOMCMPT,Lithuania,BIM,14880007.94
2010,EN_MAT_DOMCMPT,Lithuania,MEO,337637.507
2010,EN_MAT_DOMCMPT,Lithuania,NMM,13989405.53985
2010,EN_MAT_DOMCMPT,Lithuania,GBO,3652010.0
2010,EN_MAT_DOMCMPT,Lithuania,NMC,13902523.51385
2010,EN_MAT_DOMCMPT,Lithuania,FOF,11875675.4
2010,EN_MAT_DOMCMPT,Lithuania,PET,9140000.0
2010,EN_MAT_DOMCMPT,Lithuania,NFO,18309.286
2010,EN_MAT_DOMCMPT,Lithuania,NMA,86882.026
2010,EN_MAT_DOMCMPT,Lithuania,GAS,2037675.4
2010,EN_MAT_DOMCMPT,Lithuania,CPR,3971746.5
2010,EN_MAT_DOMCMPT,Lithuania,ALP,33760584.31985
2010,EN_MAT_DOMCMPT,Lithuania,WCH,249293.0
2010,EN_MAT_DOMCMPT,Lithuania,WOD,3541923.44
2010,EN_MAT_DOMCMPT,Lithuania,FEO,319328.221
2011,EN_MAT_DOMCMPT,Lithuania,NFO,26348.212
2011,EN_MAT_DOMCMPT,Lithuania,WCH,216488.0
2011,EN_MAT_DOMCMPT,Lithuania,FEO,406252.52
2011,EN_MAT_DOMCMPT,Lithuania,CPR,4610851.5
2011,EN_MAT_DOMCMPT,Lithuania,MEO,432600.732
2011,EN_MAT_DOMCMPT,Lithuania,GAS,2235149.03
2011,EN_MAT_DOMCMPT,Lithuania,PET,9237000.0
2011,EN_MAT_DOMCMPT,Lithuania,NMA,-497589.435
2011,EN_MAT_DOMCMPT,Lithuania,CRO,4808797.0
2011,EN_MAT_DOMCMPT,Lithuania,BIM,16791440.3
2011,EN_MAT_DOMCMPT,Lithuania,COL,868000.0
2011,EN_MAT_DOMCMPT,Lithuania,NMM,16240162.22525
2011,EN_MAT_DOMCMPT,Lithuania,GBO,3588873.0
2011,EN_MAT_DOMCMPT,Lithuania,FOF,12340149.03
2011,EN_MAT_DOMCMPT,Lithuania,ALP,37247224.36425
2011,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2011,EN_MAT_DOMCMPT,Lithuania,WOD,3566430.8
2011,EN_MAT_DOMCMPT,Lithuania,NMC,16737751.66025
2012,EN_MAT_DOMCMPT,Lithuania,NFO,11696.47
2012,EN_MAT_DOMCMPT,Lithuania,NMM,13228417.34265
2012,EN_MAT_DOMCMPT,Lithuania,ALP,35611285.15365
2012,EN_MAT_DOMCMPT,Lithuania,GAS,2178027.83
2012,EN_MAT_DOMCMPT,Lithuania,GBO,3574601.0
2012,EN_MAT_DOMCMPT,Lithuania,NMC,13713883.03365
2012,EN_MAT_DOMCMPT,Lithuania,WOD,3074004.2
2012,EN_MAT_DOMCMPT,Lithuania,BIM,18566545.2
2012,EN_MAT_DOMCMPT,Lithuania,PET,8873000.0
2012,EN_MAT_DOMCMPT,Lithuania,NMA,-485465.691
2012,EN_MAT_DOMCMPT,Lithuania,CRO,5341551.0
2012,EN_MAT_DOMCMPT,Lithuania,COL,749000.0
2012,EN_MAT_DOMCMPT,Lithuania,FOF,11800027.83
2012,EN_MAT_DOMCMPT,Lithuania,FEO,407344.151
2012,EN_MAT_DOMCMPT,Lithuania,MEO,419040.621
2012,EN_MAT_DOMCMPT,Lithuania,CPR,6409911.0
2012,EN_MAT_DOMCMPT,Lithuania,WCH,166478.0
2012,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2013,EN_MAT_DOMCMPT,Lithuania,COL,984000.0
2013,EN_MAT_DOMCMPT,Lithuania,ALP,38229099.77975
2013,EN_MAT_DOMCMPT,Lithuania,MEO,491268.643
2013,EN_MAT_DOMCMPT,Lithuania,CRO,4462397.0
2013,EN_MAT_DOMCMPT,Lithuania,GAS,1775887.53
2013,EN_MAT_DOMCMPT,Lithuania,WCH,192874.0
2013,EN_MAT_DOMCMPT,Lithuania,PET,9373000.0
2013,EN_MAT_DOMCMPT,Lithuania,NMA,-17284.565
2013,EN_MAT_DOMCMPT,Lithuania,BIM,17109552.36
2013,EN_MAT_DOMCMPT,Lithuania,NMC,17526751.70075
2013,EN_MAT_DOMCMPT,Lithuania,FEO,472788.447
2013,EN_MAT_DOMCMPT,Lithuania,NMM,17509467.13575
2013,EN_MAT_DOMCMPT,Lithuania,FOF,12132887.53
2013,EN_MAT_DOMCMPT,Lithuania,WOD,2915742.36
2013,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2013,EN_MAT_DOMCMPT,Lithuania,GBO,3455458.0
2013,EN_MAT_DOMCMPT,Lithuania,NFO,18480.196
2013,EN_MAT_DOMCMPT,Lithuania,CPR,6083081.0
2014,EN_MAT_DOMCMPT,Lithuania,COL,833168.24034
2014,EN_MAT_DOMCMPT,Lithuania,CRO,4926250.0
2014,EN_MAT_DOMCMPT,Lithuania,CPR,6823421.5
2014,EN_MAT_DOMCMPT,Lithuania,WOD,3443680.4
2014,EN_MAT_DOMCMPT,Lithuania,NMC,17954161.53177
2014,EN_MAT_DOMCMPT,Lithuania,ALP,41372055.00911
2014,EN_MAT_DOMCMPT,Lithuania,PET,7969000.0
2014,EN_MAT_DOMCMPT,Lithuania,NFO,12022.601
2014,EN_MAT_DOMCMPT,Lithuania,NMA,-355736.651
2014,EN_MAT_DOMCMPT,Lithuania,BIM,18812586.3
2014,EN_MAT_DOMCMPT,Lithuania,GAS,1763211.56
2014,EN_MAT_DOMCMPT,Lithuania,MEO,554994.686
2014,EN_MAT_DOMCMPT,Lithuania,FEO,542972.085
2014,EN_MAT_DOMCMPT,Lithuania,GBO,3355543.4
2014,EN_MAT_DOMCMPT,Lithuania,NMM,17598424.88077
2014,EN_MAT_DOMCMPT,Lithuania,FOF,10565379.80034
2014,EN_MAT_DOMCMPT,Lithuania,WCH,263691.0
2014,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2015,EN_MAT_DOMCMPT,Lithuania,FOF,11028982.96069
2015,EN_MAT_DOMCMPT,Lithuania,NFO,13564.18208
2015,EN_MAT_DOMCMPT,Lithuania,MEO,547322.75508
2015,EN_MAT_DOMCMPT,Lithuania,GAS,1690646.48
2015,EN_MAT_DOMCMPT,Lithuania,GBO,3454672.0
2015,EN_MAT_DOMCMPT,Lithuania,PET,9027000.0
2015,EN_MAT_DOMCMPT,Lithuania,NMA,73493.886
2015,EN_MAT_DOMCMPT,Lithuania,WOD,2862228.6
2015,EN_MAT_DOMCMPT,Lithuania,BIM,19418125.18968
2015,EN_MAT_DOMCMPT,Lithuania,NMC,18354245.45218
2015,EN_MAT_DOMCMPT,Lithuania,CPR,7971383.06
2015,EN_MAT_DOMCMPT,Lithuania,NMM,18427739.33818
2015,EN_MAT_DOMCMPT,Lithuania,ALP,42365915.99662
2015,EN_MAT_DOMCMPT,Lithuania,CRO,4944966.52968
2015,EN_MAT_DOMCMPT,Lithuania,WCH,184875.0
2015,EN_MAT_DOMCMPT,Lithuania,COL,311336.48069
2015,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2015,EN_MAT_DOMCMPT,Lithuania,FEO,533758.573
2016,EN_MAT_DOMCMPT,Lithuania,NFO,10179.32316
2016,EN_MAT_DOMCMPT,Lithuania,NMA,35570.365
2016,EN_MAT_DOMCMPT,Lithuania,FOF,11830415.02762
2016,EN_MAT_DOMCMPT,Lithuania,WCH,216049.0
2016,EN_MAT_DOMCMPT,Lithuania,MEO,611608.87916
2016,EN_MAT_DOMCMPT,Lithuania,BIM,18447611.82007
2016,EN_MAT_DOMCMPT,Lithuania,COL,265504.72103
2016,EN_MAT_DOMCMPT,Lithuania,NMC,19188110.78188
2016,EN_MAT_DOMCMPT,Lithuania,WOD,3582222.08
2016,EN_MAT_DOMCMPT,Lithuania,FEO,601429.556
2016,EN_MAT_DOMCMPT,Lithuania,CPR,6926466.92
2016,EN_MAT_DOMCMPT,Lithuania,PET,10045398.23659
2016,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2016,EN_MAT_DOMCMPT,Lithuania,ALP,38770441.97273
2016,EN_MAT_DOMCMPT,Lithuania,GBO,3409650.4
2016,EN_MAT_DOMCMPT,Lithuania,GAS,1519512.07
2016,EN_MAT_DOMCMPT,Lithuania,NMM,19223681.14688
2016,EN_MAT_DOMCMPT,Lithuania,CRO,4313223.42007
2017,EN_MAT_DOMCMPT,Lithuania,NMA,1824188.76186
2017,EN_MAT_DOMCMPT,Lithuania,FOF,12169778.41584
2017,EN_MAT_DOMCMPT,Lithuania,WOD,3579242.6
2017,EN_MAT_DOMCMPT,Lithuania,MEO,111645.70024
2017,EN_MAT_DOMCMPT,Lithuania,BIM,18628836.90046
2017,EN_MAT_DOMCMPT,Lithuania,ALP,45296691.46455
2017,EN_MAT_DOMCMPT,Lithuania,NMM,26417840.87901
2017,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2017,EN_MAT_DOMCMPT,Lithuania,NMC,24593652.11715
2017,EN_MAT_DOMCMPT,Lithuania,GAS,1565138.51
2017,EN_MAT_DOMCMPT,Lithuania,COL,321843.43266
2017,EN_MAT_DOMCMPT,Lithuania,CRO,4473348.31046
2017,EN_MAT_DOMCMPT,Lithuania,PET,10282796.47318
2017,EN_MAT_DOMCMPT,Lithuania,WCH,206173.0
2017,EN_MAT_DOMCMPT,Lithuania,FEO,114721.292
2017,EN_MAT_DOMCMPT,Lithuania,GBO,3289678.4
2017,EN_MAT_DOMCMPT,Lithuania,CPR,7080394.59
2017,EN_MAT_DOMCMPT,Lithuania,NFO,-3075.59176
2018,EN_MAT_DOMCMPT,Lithuania,CPR,5522089.44
2018,EN_MAT_DOMCMPT,Lithuania,PET,10023194.70977
2018,EN_MAT_DOMCMPT,Lithuania,GBO,3203268.9
2018,EN_MAT_DOMCMPT,Lithuania,COL,331841.20172
2018,EN_MAT_DOMCMPT,Lithuania,FEO,142164.392
2018,EN_MAT_DOMCMPT,Lithuania,WCH,169929.0
2018,EN_MAT_DOMCMPT,Lithuania,MEO,145866.78832
2018,EN_MAT_DOMCMPT,Lithuania,FOF,11795653.73149
2018,EN_MAT_DOMCMPT,Lithuania,NMA,2033258.42671
2018,EN_MAT_DOMCMPT,Lithuania,NMM,28742850.62639
2018,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
2018,EN_MAT_DOMCMPT,Lithuania,NFO,3702.39632
2018,EN_MAT_DOMCMPT,Lithuania,BIM,16926957.46085
2018,EN_MAT_DOMCMPT,Lithuania,CRO,4286171.20085
2018,EN_MAT_DOMCMPT,Lithuania,GAS,1440617.82
2018,EN_MAT_DOMCMPT,Lithuania,ALP,44251011.89305
2018,EN_MAT_DOMCMPT,Lithuania,NMC,26709592.19968
2018,EN_MAT_DOMCMPT,Lithuania,WOD,3745498.92
2019,EN_MAT_DOMCMPT,Lithuania,FOF,11852365.79128
2019,EN_MAT_DOMCMPT,Lithuania,ONT,0.0
