Year,SeriesCode,Страна ,Location,Value
2004,SH_SAN_DEFECT,Hungary,RURAL,0.0
2004,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2004,SH_SAN_DEFECT,Hungary,URBAN,0.0
2020,SH_SAN_DEFECT,Colombia,URBAN,0.77372
2021,SH_SAN_DEFECT,Colombia,RURAL,11.06433
2021,SH_SAN_DEFECT,Colombia,ALLAREA,2.61086
2021,SH_SAN_DEFECT,Colombia,URBAN,0.72243
2022,SH_SAN_DEFECT,Colombia,ALLAREA,2.40045
2022,SH_SAN_DEFECT,Colombia,RURAL,10.30516
2022,SH_SAN_DEFECT,Colombia,URBAN,0.67115
2000,SH_SAN_DEFECT,Costa Rica,RURAL,1.16309
2000,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.76948
2000,SH_SAN_DEFECT,Costa Rica,URBAN,0.49654
2001,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.73197
2022,SH_SAN_DEFECT,Кыргызстан,ALLAREA,0.0
2022,SH_SAN_DEFECT,Кыргызстан,URBAN,0.0
2000,SH_SAN_DEFECT,Latvia,RURAL,0.0
2000,SH_SAN_DEFECT,Latvia,URBAN,0.0
2000,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2001,SH_SAN_DEFECT,Latvia,RURAL,0.0
2001,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2001,SH_SAN_DEFECT,Latvia,URBAN,0.0
2002,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2002,SH_SAN_DEFECT,Latvia,URBAN,0.0
2002,SH_SAN_DEFECT,Latvia,RURAL,0.0
2005,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2005,SH_SAN_DEFECT,Hungary,RURAL,0.0
2005,SH_SAN_DEFECT,Hungary,URBAN,0.0
2006,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2006,SH_SAN_DEFECT,Hungary,RURAL,0.0
2006,SH_SAN_DEFECT,Hungary,URBAN,0.0
2007,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2007,SH_SAN_DEFECT,Hungary,RURAL,0.0
2007,SH_SAN_DEFECT,Hungary,URBAN,0.0
2008,SH_SAN_DEFECT,Hungary,URBAN,0.0
2008,SH_SAN_DEFECT,Hungary,RURAL,0.0
2008,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2009,SH_SAN_DEFECT,Hungary,URBAN,0.0
2009,SH_SAN_DEFECT,Hungary,RURAL,0.0
2009,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2010,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2010,SH_SAN_DEFECT,Hungary,URBAN,0.0
2010,SH_SAN_DEFECT,Hungary,RURAL,0.0
2011,SH_SAN_DEFECT,Hungary,RURAL,0.0
2011,SH_SAN_DEFECT,Hungary,URBAN,0.0
2011,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2012,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2007,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.21271
2007,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.27961
2007,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.12961
2008,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.14993
2008,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.09485
2008,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.19485
2009,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.08747
2009,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.11009
2009,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.06009
2010,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.02532
2012,SH_SAN_DEFECT,Hungary,RURAL,0.0
2012,SH_SAN_DEFECT,Hungary,URBAN,0.0
2013,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2013,SH_SAN_DEFECT,Hungary,RURAL,0.0
2013,SH_SAN_DEFECT,Hungary,URBAN,0.0
2014,SH_SAN_DEFECT,Hungary,RURAL,0.0
2014,SH_SAN_DEFECT,Hungary,URBAN,0.0
2014,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2015,SH_SAN_DEFECT,Hungary,RURAL,0.0
2015,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2015,SH_SAN_DEFECT,Hungary,URBAN,0.0
2001,SH_SAN_DEFECT,Costa Rica,RURAL,1.11968
2001,SH_SAN_DEFECT,Costa Rica,URBAN,0.47788
2002,SH_SAN_DEFECT,Costa Rica,URBAN,0.45922
2002,SH_SAN_DEFECT,Costa Rica,RURAL,1.07626
2002,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.69522
2003,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.65923
2003,SH_SAN_DEFECT,Costa Rica,RURAL,1.03284
2003,SH_SAN_DEFECT,Costa Rica,URBAN,0.44056
2004,SH_SAN_DEFECT,Costa Rica,RURAL,0.98942
2004,SH_SAN_DEFECT,Costa Rica,URBAN,0.4219
2004,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.62401
2016,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2016,SH_SAN_DEFECT,Hungary,RURAL,0.0
2016,SH_SAN_DEFECT,Hungary,URBAN,0.0
2017,SH_SAN_DEFECT,Hungary,URBAN,0.0
2017,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2017,SH_SAN_DEFECT,Hungary,RURAL,0.0
2018,SH_SAN_DEFECT,Hungary,URBAN,0.0
2018,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2018,SH_SAN_DEFECT,Hungary,RURAL,0.0
2019,SH_SAN_DEFECT,Hungary,RURAL,0.0
2019,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2019,SH_SAN_DEFECT,Hungary,URBAN,0.0
2020,SH_SAN_DEFECT,Hungary,RURAL,0.0
2020,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2020,SH_SAN_DEFECT,Hungary,URBAN,0.0
2021,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2021,SH_SAN_DEFECT,Hungary,RURAL,0.0
2021,SH_SAN_DEFECT,Hungary,URBAN,0.0
2022,SH_SAN_DEFECT,Hungary,ALLAREA,0.0
2022,SH_SAN_DEFECT,Hungary,URBAN,0.0
2022,SH_SAN_DEFECT,Hungary,RURAL,0.0
2000,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2003,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2003,SH_SAN_DEFECT,Latvia,RURAL,0.0
2003,SH_SAN_DEFECT,Latvia,URBAN,0.0
2004,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2004,SH_SAN_DEFECT,Latvia,URBAN,0.0
2004,SH_SAN_DEFECT,Latvia,RURAL,0.0
2005,SH_SAN_DEFECT,Latvia,RURAL,0.0
2005,SH_SAN_DEFECT,Latvia,URBAN,0.0
2005,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2006,SH_SAN_DEFECT,Latvia,URBAN,0.0
2006,SH_SAN_DEFECT,Latvia,RURAL,0.0
2000,SH_SAN_DEFECT,Iceland,RURAL,0.0
2000,SH_SAN_DEFECT,Iceland,URBAN,0.0
2001,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2001,SH_SAN_DEFECT,Iceland,RURAL,0.0
2001,SH_SAN_DEFECT,Iceland,URBAN,0.0
2002,SH_SAN_DEFECT,Iceland,URBAN,0.0
2002,SH_SAN_DEFECT,Iceland,RURAL,0.0
2002,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2003,SH_SAN_DEFECT,Iceland,RURAL,0.0
2003,SH_SAN_DEFECT,Iceland,URBAN,0.0
2003,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2010,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.02532
2010,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.02532
2011,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2011,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2011,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2012,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2012,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2012,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2013,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2013,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2004,SH_SAN_DEFECT,Iceland,RURAL,0.0
2004,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2004,SH_SAN_DEFECT,Iceland,URBAN,0.0
2005,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2005,SH_SAN_DEFECT,Iceland,URBAN,0.0
2005,SH_SAN_DEFECT,Iceland,RURAL,0.0
2006,SH_SAN_DEFECT,Iceland,RURAL,0.0
2006,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2006,SH_SAN_DEFECT,Iceland,URBAN,0.0
2007,SH_SAN_DEFECT,Iceland,URBAN,0.0
2007,SH_SAN_DEFECT,Iceland,RURAL,0.0
2007,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2008,SH_SAN_DEFECT,Iceland,URBAN,0.0
2008,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2008,SH_SAN_DEFECT,Iceland,RURAL,0.0
2009,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2009,SH_SAN_DEFECT,Iceland,RURAL,0.0
2009,SH_SAN_DEFECT,Iceland,URBAN,0.0
2010,SH_SAN_DEFECT,Iceland,URBAN,0.0
2010,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2010,SH_SAN_DEFECT,Iceland,RURAL,0.0
2011,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2006,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2007,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2007,SH_SAN_DEFECT,Latvia,RURAL,0.0
2007,SH_SAN_DEFECT,Latvia,URBAN,0.0
2008,SH_SAN_DEFECT,Latvia,RURAL,0.0
2008,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2008,SH_SAN_DEFECT,Latvia,URBAN,0.0
2009,SH_SAN_DEFECT,Latvia,URBAN,0.0
2009,SH_SAN_DEFECT,Latvia,RURAL,0.0
2009,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2010,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2011,SH_SAN_DEFECT,Iceland,RURAL,0.0
2011,SH_SAN_DEFECT,Iceland,URBAN,0.0
2012,SH_SAN_DEFECT,Iceland,RURAL,0.0
2012,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2012,SH_SAN_DEFECT,Iceland,URBAN,0.0
2013,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2013,SH_SAN_DEFECT,Iceland,RURAL,0.0
2013,SH_SAN_DEFECT,Iceland,URBAN,0.0
2014,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2014,SH_SAN_DEFECT,Iceland,URBAN,0.0
2014,SH_SAN_DEFECT,Iceland,RURAL,0.0
2015,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2015,SH_SAN_DEFECT,Iceland,RURAL,0.0
2015,SH_SAN_DEFECT,Iceland,URBAN,0.0
2016,SH_SAN_DEFECT,Iceland,URBAN,0.0
2016,SH_SAN_DEFECT,Iceland,RURAL,0.0
2016,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2017,SH_SAN_DEFECT,Iceland,URBAN,0.0
2017,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2017,SH_SAN_DEFECT,Iceland,RURAL,0.0
2018,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2018,SH_SAN_DEFECT,Iceland,URBAN,0.0
2013,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2014,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2014,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2014,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2015,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2015,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2015,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2016,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2016,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2016,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2017,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2017,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2017,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2018,SH_SAN_DEFECT,Bosnia and Herzegovina,RURAL,0.0
2018,SH_SAN_DEFECT,Bosnia and Herzegovina,ALLAREA,0.0
2018,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2019,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2020,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2021,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2022,SH_SAN_DEFECT,Bosnia and Herzegovina,URBAN,0.0
2005,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.58956
2005,SH_SAN_DEFECT,Costa Rica,RURAL,0.94601
2005,SH_SAN_DEFECT,Costa Rica,URBAN,0.40324
2006,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.55586
2006,SH_SAN_DEFECT,Costa Rica,URBAN,0.38458
2006,SH_SAN_DEFECT,Costa Rica,RURAL,0.90259
2007,SH_SAN_DEFECT,Costa Rica,RURAL,0.85917
2007,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.5229
2007,SH_SAN_DEFECT,Costa Rica,URBAN,0.36592
2008,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.49066
2008,SH_SAN_DEFECT,Costa Rica,URBAN,0.34725
2010,SH_SAN_DEFECT,Latvia,URBAN,0.0
2010,SH_SAN_DEFECT,Latvia,RURAL,0.0
2011,SH_SAN_DEFECT,Latvia,RURAL,0.0
2011,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2011,SH_SAN_DEFECT,Latvia,URBAN,0.0
2012,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2012,SH_SAN_DEFECT,Latvia,URBAN,0.0
2012,SH_SAN_DEFECT,Latvia,RURAL,0.0
2013,SH_SAN_DEFECT,Latvia,RURAL,0.0
2013,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2013,SH_SAN_DEFECT,Latvia,URBAN,0.0
2018,SH_SAN_DEFECT,Iceland,RURAL,0.0
2019,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2019,SH_SAN_DEFECT,Iceland,RURAL,0.0
2019,SH_SAN_DEFECT,Iceland,URBAN,0.0
2020,SH_SAN_DEFECT,Iceland,URBAN,0.0
2020,SH_SAN_DEFECT,Iceland,RURAL,0.0
2020,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2021,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2021,SH_SAN_DEFECT,Iceland,URBAN,0.0
2021,SH_SAN_DEFECT,Iceland,RURAL,0.0
2022,SH_SAN_DEFECT,Iceland,RURAL,0.0
2022,SH_SAN_DEFECT,Iceland,ALLAREA,0.0
2022,SH_SAN_DEFECT,Iceland,URBAN,0.0
2000,SH_SAN_DEFECT,India,URBAN,25.84566
2000,SH_SAN_DEFECT,India,RURAL,91.4861
2000,SH_SAN_DEFECT,India,ALLAREA,73.32536
2001,SH_SAN_DEFECT,India,ALLAREA,70.41262
2001,SH_SAN_DEFECT,India,RURAL,88.11904
2001,SH_SAN_DEFECT,India,URBAN,24.69607
2002,SH_SAN_DEFECT,India,URBAN,23.54648
2002,SH_SAN_DEFECT,India,RURAL,84.75198
2002,SH_SAN_DEFECT,India,ALLAREA,67.4651
2014,SH_SAN_DEFECT,Latvia,URBAN,0.0
2014,SH_SAN_DEFECT,Latvia,RURAL,0.0
2014,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2015,SH_SAN_DEFECT,Latvia,URBAN,0.0
2015,SH_SAN_DEFECT,Latvia,RURAL,0.0
2015,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2016,SH_SAN_DEFECT,Latvia,RURAL,0.0
2016,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2016,SH_SAN_DEFECT,Latvia,URBAN,0.0
2017,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2017,SH_SAN_DEFECT,Latvia,URBAN,0.0
2008,SH_SAN_DEFECT,Costa Rica,RURAL,0.81575
2009,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.45916
2009,SH_SAN_DEFECT,Costa Rica,RURAL,0.77234
2009,SH_SAN_DEFECT,Costa Rica,URBAN,0.32859
2010,SH_SAN_DEFECT,Costa Rica,RURAL,0.72892
2010,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.42835
2010,SH_SAN_DEFECT,Costa Rica,URBAN,0.30993
2011,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.39823
2011,SH_SAN_DEFECT,Costa Rica,URBAN,0.29127
2011,SH_SAN_DEFECT,Costa Rica,RURAL,0.6855
2012,SH_SAN_DEFECT,Costa Rica,RURAL,0.64208
2003,SH_SAN_DEFECT,India,URBAN,22.39689
2003,SH_SAN_DEFECT,India,ALLAREA,64.53087
2003,SH_SAN_DEFECT,India,RURAL,81.38492
2004,SH_SAN_DEFECT,India,URBAN,21.2473
2004,SH_SAN_DEFECT,India,RURAL,78.01787
2004,SH_SAN_DEFECT,India,ALLAREA,61.60947
2005,SH_SAN_DEFECT,India,ALLAREA,58.70221
2005,SH_SAN_DEFECT,India,RURAL,74.65081
2005,SH_SAN_DEFECT,India,URBAN,20.09771
2006,SH_SAN_DEFECT,India,RURAL,71.28375
2006,SH_SAN_DEFECT,India,ALLAREA,55.80863
2012,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.36887
2012,SH_SAN_DEFECT,Costa Rica,URBAN,0.27261
2013,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.34023
2013,SH_SAN_DEFECT,Costa Rica,RURAL,0.59866
2013,SH_SAN_DEFECT,Costa Rica,URBAN,0.25395
2014,SH_SAN_DEFECT,Costa Rica,RURAL,0.55525
2014,SH_SAN_DEFECT,Costa Rica,URBAN,0.23529
2014,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.31227
2015,SH_SAN_DEFECT,Costa Rica,URBAN,0.21663
2015,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.28493
2015,SH_SAN_DEFECT,Costa Rica,RURAL,0.51183
2006,SH_SAN_DEFECT,India,URBAN,18.94812
2007,SH_SAN_DEFECT,India,URBAN,17.79853
2007,SH_SAN_DEFECT,India,RURAL,67.91669
2007,SH_SAN_DEFECT,India,ALLAREA,52.92835
2008,SH_SAN_DEFECT,India,ALLAREA,50.06159
2008,SH_SAN_DEFECT,India,URBAN,16.64895
2008,SH_SAN_DEFECT,India,RURAL,64.54963
2009,SH_SAN_DEFECT,India,URBAN,15.49936
2009,SH_SAN_DEFECT,India,RURAL,61.18257
2009,SH_SAN_DEFECT,India,ALLAREA,47.20945
2010,SH_SAN_DEFECT,India,RURAL,57.81551
2010,SH_SAN_DEFECT,India,ALLAREA,44.37156
2010,SH_SAN_DEFECT,India,URBAN,14.34977
2011,SH_SAN_DEFECT,India,ALLAREA,41.54764
2011,SH_SAN_DEFECT,India,URBAN,13.20018
2011,SH_SAN_DEFECT,India,RURAL,54.44846
2012,SH_SAN_DEFECT,India,URBAN,12.05059
2012,SH_SAN_DEFECT,India,RURAL,51.0814
2012,SH_SAN_DEFECT,India,ALLAREA,38.73439
2013,SH_SAN_DEFECT,India,ALLAREA,35.93296
2013,SH_SAN_DEFECT,India,RURAL,47.71434
2013,SH_SAN_DEFECT,India,URBAN,10.901
2016,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.25818
2016,SH_SAN_DEFECT,Costa Rica,RURAL,0.46841
2016,SH_SAN_DEFECT,Costa Rica,URBAN,0.19797
2017,SH_SAN_DEFECT,Costa Rica,URBAN,0.17931
2017,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.23198
2017,SH_SAN_DEFECT,Costa Rica,RURAL,0.42499
2018,SH_SAN_DEFECT,Costa Rica,URBAN,0.16064
2018,SH_SAN_DEFECT,Costa Rica,RURAL,0.38158
2018,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.20629
2019,SH_SAN_DEFECT,Costa Rica,RURAL,0.33816
2019,SH_SAN_DEFECT,Costa Rica,URBAN,0.14198
2014,SH_SAN_DEFECT,India,ALLAREA,33.14375
2014,SH_SAN_DEFECT,India,URBAN,9.75141
2014,SH_SAN_DEFECT,India,RURAL,44.34728
2015,SH_SAN_DEFECT,India,RURAL,40.98022
2015,SH_SAN_DEFECT,India,URBAN,8.60182
2015,SH_SAN_DEFECT,India,ALLAREA,30.36755
2016,SH_SAN_DEFECT,India,RURAL,37.61316
2016,SH_SAN_DEFECT,India,ALLAREA,27.60516
2016,SH_SAN_DEFECT,India,URBAN,7.45223
2017,SH_SAN_DEFECT,India,ALLAREA,24.80282
2017,SH_SAN_DEFECT,India,RURAL,34.16435
2000,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2000,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2000,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2001,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2001,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2001,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2002,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2002,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2002,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2003,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2003,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2017,SH_SAN_DEFECT,India,URBAN,6.30264
2018,SH_SAN_DEFECT,India,URBAN,5.15305
2018,SH_SAN_DEFECT,India,ALLAREA,21.98933
2018,SH_SAN_DEFECT,India,RURAL,30.67416
2019,SH_SAN_DEFECT,India,URBAN,4.00346
2019,SH_SAN_DEFECT,India,RURAL,27.21357
2019,SH_SAN_DEFECT,India,ALLAREA,19.21258
2020,SH_SAN_DEFECT,India,URBAN,2.85387
2020,SH_SAN_DEFECT,India,RURAL,23.78219
2020,SH_SAN_DEFECT,India,ALLAREA,16.47277
2021,SH_SAN_DEFECT,India,RURAL,20.37967
2021,SH_SAN_DEFECT,India,ALLAREA,13.76989
2021,SH_SAN_DEFECT,India,URBAN,1.70428
2022,SH_SAN_DEFECT,India,URBAN,0.55469
2022,SH_SAN_DEFECT,India,ALLAREA,11.10436
2022,SH_SAN_DEFECT,India,RURAL,17.00564
2000,SH_SAN_DEFECT,Ireland,URBAN,0.0
2000,SH_SAN_DEFECT,Ireland,RURAL,0.0
2000,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2001,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2001,SH_SAN_DEFECT,Ireland,RURAL,0.0
2001,SH_SAN_DEFECT,Ireland,URBAN,0.0
2003,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2004,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2004,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2004,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2005,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2005,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2005,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2006,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2006,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2006,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2007,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2002,SH_SAN_DEFECT,Ireland,URBAN,0.0
2002,SH_SAN_DEFECT,Ireland,RURAL,0.0
2002,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2003,SH_SAN_DEFECT,Ireland,URBAN,0.0
2003,SH_SAN_DEFECT,Ireland,RURAL,0.0
2003,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2004,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2004,SH_SAN_DEFECT,Ireland,RURAL,0.0
2004,SH_SAN_DEFECT,Ireland,URBAN,0.0
2005,SH_SAN_DEFECT,Ireland,URBAN,0.0
2005,SH_SAN_DEFECT,Ireland,RURAL,0.0
2019,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.18107
2020,SH_SAN_DEFECT,Costa Rica,URBAN,0.12332
2020,SH_SAN_DEFECT,Costa Rica,RURAL,0.29474
2020,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.15628
2021,SH_SAN_DEFECT,Costa Rica,URBAN,0.10466
2021,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.1319
2021,SH_SAN_DEFECT,Costa Rica,RURAL,0.25132
2022,SH_SAN_DEFECT,Costa Rica,ALLAREA,0.10789
2022,SH_SAN_DEFECT,Costa Rica,URBAN,0.086
2022,SH_SAN_DEFECT,Costa Rica,RURAL,0.20791
2000,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2005,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2006,SH_SAN_DEFECT,Ireland,URBAN,0.0
2006,SH_SAN_DEFECT,Ireland,RURAL,0.0
2006,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2007,SH_SAN_DEFECT,Ireland,URBAN,0.0
2007,SH_SAN_DEFECT,Ireland,RURAL,0.0
2007,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2008,SH_SAN_DEFECT,Ireland,URBAN,0.0
2008,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2008,SH_SAN_DEFECT,Ireland,RURAL,0.0
2009,SH_SAN_DEFECT,Ireland,RURAL,0.0
2009,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2009,SH_SAN_DEFECT,Ireland,URBAN,0.0
2010,SH_SAN_DEFECT,Ireland,URBAN,0.0
2010,SH_SAN_DEFECT,Ireland,RURAL,0.0
2010,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2011,SH_SAN_DEFECT,Ireland,RURAL,0.0
2011,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2011,SH_SAN_DEFECT,Ireland,URBAN,0.0
2012,SH_SAN_DEFECT,Ireland,URBAN,0.0
2012,SH_SAN_DEFECT,Ireland,RURAL,0.0
2012,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2000,SH_SAN_DEFECT,Croatia,URBAN,0.0
2000,SH_SAN_DEFECT,Croatia,RURAL,0.0
2001,SH_SAN_DEFECT,Croatia,URBAN,0.0
2001,SH_SAN_DEFECT,Croatia,RURAL,0.0
2001,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2002,SH_SAN_DEFECT,Croatia,URBAN,0.0
2002,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2002,SH_SAN_DEFECT,Croatia,RURAL,0.0
2003,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2003,SH_SAN_DEFECT,Croatia,URBAN,0.0
2003,SH_SAN_DEFECT,Croatia,RURAL,0.0
2017,SH_SAN_DEFECT,Latvia,RURAL,0.0
2018,SH_SAN_DEFECT,Latvia,RURAL,0.0
