Year,SeriesCode,GeoAreaName,Disability status,Sex,Value
2008,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",39.69
2008,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",33.2
2008,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",5.87
2008,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",6.1
2008,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",5.75
2008,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",6.55
2008,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",5.03
2005,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",9.47
2005,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",23.17
2005,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",11.22
2005,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",10.59
2006,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",9.71
2006,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",9.78
2006,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",9.02
2006,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",10.47
2006,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",8.61
2006,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",36.22
2006,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",26.93
2006,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",9.19
2006,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",19.18
2007,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",9.27
2007,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",8.9
2007,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",9.42
2007,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",9.1
2007,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",27.08
2018,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","BOTHSEX",4.17
2018,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","MALE",5.15
2018,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","MALE",5.06
2018,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","FEMALE",3.14
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","MALE",5.77
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PD","MALE",7.68
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","MALE",5.8
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","BOTHSEX",5.1
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","FEMALE",4.38
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PD","BOTHSEX",5.12
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","BOTHSEX",5.1
2019,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","FEMALE",4.35
2020,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","MALE",4.39
2020,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","MALE",4.39
2020,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","BOTHSEX",3.86
2020,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","FEMALE",3.31
2020,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","BOTHSEX",3.87
2020,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","FEMALE",3.28
2009,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",8.81
2009,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",7.69
2009,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",36.78
2009,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",7.4
2009,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",42.44
2009,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",7.92
2009,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",8.44
2009,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",39.87
2009,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",9.1
2021,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","BOTHSEX",3.24
2021,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","FEMALE",2.54
2021,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","_T","MALE",3.85
2021,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","BOTHSEX",3.24
2021,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","FEMALE",2.51
2021,"SL_TLF_UEMDIS_19ICLS","Republic of Moldova","PWD","MALE",3.89
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",4.05
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",3.87
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",3.91
2010,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",6.59
2010,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",7.06
2010,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",28.07
2010,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",7.72
2010,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",7.43
2010,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",28.47
2010,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",28.86
2010,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",7.4
2010,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",7.98
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",3.85
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",4.24
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",3.93
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",15.03
2005,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","FEMALE",20.84
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",3.4
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",3.47
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",3.66
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",7.66
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","MALE",11.98
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",3.03
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",3.8
2006,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",3.05
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",2.08
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",2.12
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",2.57
2007,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",9.02
2007,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",30.04
2007,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",33.03
2007,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",8.76
2008,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",7.95
2008,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",8.28
2008,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",28.9
2008,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",10.07
2008,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",20.01
2011,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",9.31
2011,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",6.97
2011,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",31.41
2011,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",7.75
2011,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",29.19
2011,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",8.62
2011,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",8.46
2011,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",7.81
2011,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",33.17
2008,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",7.77
2008,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",7.6
2008,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",7.96
2008,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",7.56
2009,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",9.62
2009,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",8.63
2009,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",10.51
2009,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",10.21
2009,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",8.25
2012,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",7.19
2012,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",8.2
2012,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",7.5
2012,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",33.18
2012,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",6.82
2012,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",7.81
2012,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",31.97
2012,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",6.52
2012,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",34.31
2009,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",9.29
2009,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",25.67
2009,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",26.14
2009,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",26.63
2010,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",11.92
2010,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",34.33
2010,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",10.26
2010,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",13.4
2010,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",30.87
2010,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",12.34
2010,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",13.84
2010,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",10.65
2010,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",37.46
2011,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",9.4
2011,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",10.67
2011,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",43.32
2011,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",11.06
2011,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",11.8
2013,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",8.72
2013,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",8.61
2013,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",34.43
2013,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",36.11
2013,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",7.51
2013,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",7.68
2013,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",8.87
2013,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",7.89
2013,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",35.39
2011,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",23.99
2011,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",35.33
2011,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",12.36
2011,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",9.6
2012,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",38
2012,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",11.41
2012,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",28.8
2012,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",8.7
2012,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",17.41
2012,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",8.82
2012,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",10.12
2012,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",11.84
2012,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",10.4
2013,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",10.85
2013,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",8.93
2013,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",12.58
2013,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",26.02
2013,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",33.72
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",2.27
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","FEMALE",9.98
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",1.93
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",2.36
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","MALE",21.91
2007,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",16.24
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",1.93
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",1.73
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",1.77
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",1.82
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",8.26
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",1.9
2008,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",1.66
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",2.57
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",14.58
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",2.46
2014,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",45.92
2014,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",43.7
2014,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",47.9
2014,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",8.28
2014,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",9.65
2014,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",10.23
2014,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",8.41
2014,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",8.35
2014,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",9.91
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",2.87
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","FEMALE",14.09
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",2.76
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",2.07
2009,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",2.19
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",3.93
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",3.89
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",4.11
2015,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",8.11
2015,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",8.12
2015,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",8.1
2015,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",38.71
2015,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",9.09
2015,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",9.05
2015,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",35.69
2015,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",32.85
2015,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",9.13
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",4.12
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",8.58
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",3.7
2010,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",3.62
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",15.35
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",3.94
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","MALE",18.9
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",3.81
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",3.44
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",3.6
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",3.72
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",3.34
2011,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","FEMALE",11.91
2012,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",3.74
2012,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",4.37
2012,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",4.51
2013,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",10.45
2013,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",8.62
2013,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",12.1
2013,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",30.5
2014,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",11.45
2014,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",38.6
2014,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",11.87
2014,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",14.29
2014,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",9.3
2014,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",8.9
2014,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",13.84
2014,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",34.86
2014,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",30.94
2015,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",10.79
2015,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",13.22
2015,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",22.12
2015,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",40.1
2015,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",15.47
2016,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",8.43
2016,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",39.54
2016,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",9.23
2016,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",8.08
2016,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",32.72
2016,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",46.89
2016,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",8.67
2016,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",7.35
2016,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",9.87
2015,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",51.98
2015,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",12.7
2015,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",10.6
2015,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",14.65
2016,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",37.28
2016,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",15.23
2016,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",12.99
2016,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",11.07
2016,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",13.44
2016,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",11.49
2016,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",38.23
2016,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",39.7
2016,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",14.77
2017,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",40.54
2017,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",12.87
2017,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",33.38
2017,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",26.25
2017,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",14.67
2012,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",3.7
2012,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",4.15
2012,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",4.09
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",6.46
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","BOTHSEX",5.61
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","FEMALE",4.44
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",5.55
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",4.55
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",6.47
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","FEMALE",19.03
2013,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",14.21
2014,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","MALE",6.35
2014,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PD","BOTHSEX",7.5
2014,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","MALE",6.31
2014,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","PWD","BOTHSEX",6.84
2014,"SL_TLF_UEMDIS_19ICLS","Netherlands (Kingdom of the)","_T","FEMALE",7.47
2017,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",10.65
2017,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",14.24
2017,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",12.52
2017,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",10.93
2018,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",10.05
2018,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",43.07
2018,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","BOTHSEX",10.67
2018,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",11.87
2018,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",59.69
2018,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","FEMALE",9.38
2018,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",12.91
2018,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",11.54
2018,"SL_TLF_UEMDIS_19ICLS","Finland","PD","BOTHSEX",52.09
2019,"SL_TLF_UEMDIS_19ICLS","Finland","_T","MALE",12.04
2019,"SL_TLF_UEMDIS_19ICLS","Finland","_T","FEMALE",9.28
2019,"SL_TLF_UEMDIS_19ICLS","Finland","PD","MALE",40.49
2019,"SL_TLF_UEMDIS_19ICLS","Finland","_T","BOTHSEX",10.71
2019,"SL_TLF_UEMDIS_19ICLS","Finland","PD","FEMALE",36.65
2017,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","BOTHSEX",6.92
2017,"SL_TLF_UEMDIS_19ICLS","Austria","PD","FEMALE",41.58
2017,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","FEMALE",6.68
2017,"SL_TLF_UEMDIS_19ICLS","Austria","PD","MALE",33.56
2017,"SL_TLF_UEMDIS_19ICLS","Austria","_T","BOTHSEX",8.09
2017,"SL_TLF_UEMDIS_19ICLS","Austria","PWD","MALE",7.11
2017,"SL_TLF_UEMDIS_19ICLS","Austria","PD","BOTHSEX",37.67
2017,"SL_TLF_UEMDIS_19ICLS","Austria","_T","MALE",8
2017,"SL_TLF_UEMDIS_19ICLS","Austria","_T","FEMALE",8.21
2019,"SL_TLF_UEMDIS_19ICLS","Finland","PWD","MALE",11.42
