Year,SeriesCode,GeoAreaName,Type of renewable technology,Value
2011,"EG_IFF_RANDN","Armenia","HYDROPOWER",0.77
2014,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0.26
2014,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2014,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",37.87
2014,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0
2014,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",0.08
2000,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2000,"EG_IFF_RANDN","Belarus","SOLAR",0
2000,"EG_IFF_RANDN","Belarus","WIND",0
2000,"EG_IFF_RANDN","Belarus","MARINE",0
2001,"EG_IFF_RANDN","Belarus","ALL",0
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",0
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0.46
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",6.52
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",1.09
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2015,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",4.98
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2011,"EG_IFF_RANDN","Armenia","ALL",0.87
2011,"EG_IFF_RANDN","Armenia","WIND",0
2011,"EG_IFF_RANDN","Armenia","MULTIPLE",0
2011,"EG_IFF_RANDN","Armenia","MARINE",0
2011,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2011,"EG_IFF_RANDN","Armenia","SOLAR",0
2012,"EG_IFF_RANDN","Armenia","SOLAR",0
2012,"EG_IFF_RANDN","Armenia","WIND",0
2012,"EG_IFF_RANDN","Armenia","ALL",76.67
2012,"EG_IFF_RANDN","Armenia","HYDROPOWER",24.22
2012,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2012,"EG_IFF_RANDN","Armenia","MULTIPLE",52.44
2012,"EG_IFF_RANDN","Armenia","MARINE",0
2012,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2013,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2013,"EG_IFF_RANDN","Armenia","SOLAR",0
2013,"EG_IFF_RANDN","Armenia","WIND",0
2013,"EG_IFF_RANDN","Armenia","MULTIPLE",0
2013,"EG_IFF_RANDN","Armenia","ALL",26.6
2013,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",0.18
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",3.72
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",0.15
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0.1
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",0.03
2001,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2001,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2001,"EG_IFF_RANDN","Belarus","WIND",0
2001,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2001,"EG_IFF_RANDN","Belarus","MARINE",0
2013,"EG_IFF_RANDN","Armenia","MARINE",0
2013,"EG_IFF_RANDN","Armenia","HYDROPOWER",26.6
2014,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2014,"EG_IFF_RANDN","Armenia","MARINE",0
2014,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2003,"EG_IFF_RANDN","Albania","HYDROPOWER",0.19
2003,"EG_IFF_RANDN","Albania","WIND",0
2004,"EG_IFF_RANDN","Albania","BIOENERGY",0
2004,"EG_IFF_RANDN","Albania","MULTIPLE",0
2004,"EG_IFF_RANDN","Albania","ALL",0
2016,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",3.27
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",10.31
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",72.29
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0.23
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",0.03
2001,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2001,"EG_IFF_RANDN","Belarus","SOLAR",0
2002,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2002,"EG_IFF_RANDN","Belarus","MARINE",0
2002,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2014,"EG_IFF_RANDN","Armenia","SOLAR",0
2014,"EG_IFF_RANDN","Armenia","WIND",0
2014,"EG_IFF_RANDN","Armenia","ALL",9.59
2014,"EG_IFF_RANDN","Armenia","HYDROPOWER",9.58
2014,"EG_IFF_RANDN","Armenia","MULTIPLE",0.01
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",83.19
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0.34
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2017,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",0.01
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0.34
2015,"EG_IFF_RANDN","Armenia","HYDROPOWER",14.36
2015,"EG_IFF_RANDN","Armenia","ALL",23.88
2015,"EG_IFF_RANDN","Armenia","SOLAR",0
2015,"EG_IFF_RANDN","Armenia","MULTIPLE",0.1
2015,"EG_IFF_RANDN","Armenia","WIND",0
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",0
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",1
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",1.34
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",0
2018,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",0
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0
2002,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2002,"EG_IFF_RANDN","Belarus","ALL",0
2002,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2002,"EG_IFF_RANDN","Belarus","WIND",0
2002,"EG_IFF_RANDN","Belarus","SOLAR",0
2015,"EG_IFF_RANDN","Armenia","GEOTHERMAL",9.42
2015,"EG_IFF_RANDN","Armenia","MARINE",0
2015,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2016,"EG_IFF_RANDN","Armenia","MULTIPLE",3.29
2016,"EG_IFF_RANDN","Armenia","SOLAR",48.25
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0.45
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",17.39
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",20.76
2019,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",2.93
2003,"EG_IFF_RANDN","Belarus","WIND",0
2003,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2003,"EG_IFF_RANDN","Belarus","MARINE",0
2003,"EG_IFF_RANDN","Belarus","SOLAR",0
2003,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",3.7
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",0
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0.02
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",3.72
2016,"EG_IFF_RANDN","Armenia","HYDROPOWER",73.22
2016,"EG_IFF_RANDN","Armenia","MARINE",0
2016,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2016,"EG_IFF_RANDN","Armenia","ALL",124.76
2016,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",0
2020,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","BIOENERGY",0.05
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","HYDROPOWER",0
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","ALL",0.44
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","MULTIPLE",0.33
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","MARINE",0
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","SOLAR",0.06
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","GEOTHERMAL",0
2016,"EG_IFF_RANDN","Armenia","WIND",0
2017,"EG_IFF_RANDN","Armenia","MULTIPLE",0.08
2017,"EG_IFF_RANDN","Armenia","ALL",1.61
2017,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2017,"EG_IFF_RANDN","Armenia","MARINE",0
2004,"EG_IFF_RANDN","Albania","MARINE",0
2004,"EG_IFF_RANDN","Albania","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Albania","WIND",0
2004,"EG_IFF_RANDN","Albania","SOLAR",0
2004,"EG_IFF_RANDN","Albania","HYDROPOWER",0
2017,"EG_IFF_RANDN","Armenia","WIND",0
2017,"EG_IFF_RANDN","Armenia","HYDROPOWER",1.45
2017,"EG_IFF_RANDN","Armenia","BIOENERGY",0.08
2017,"EG_IFF_RANDN","Armenia","SOLAR",0
2018,"EG_IFF_RANDN","Armenia","SOLAR",28.4
2005,"EG_IFF_RANDN","Albania","GEOTHERMAL",0
2005,"EG_IFF_RANDN","Albania","MARINE",0
2005,"EG_IFF_RANDN","Albania","ALL",20.57
2005,"EG_IFF_RANDN","Albania","SOLAR",0.45
2005,"EG_IFF_RANDN","Albania","WIND",0
2003,"EG_IFF_RANDN","Belarus","ALL",0
2003,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2003,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2004,"EG_IFF_RANDN","Belarus","WIND",0
2004,"EG_IFF_RANDN","Belarus","SOLAR",0
2018,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2018,"EG_IFF_RANDN","Armenia","HYDROPOWER",0
2018,"EG_IFF_RANDN","Armenia","ALL",28.45
2018,"EG_IFF_RANDN","Armenia","MULTIPLE",0.05
2018,"EG_IFF_RANDN","Armenia","MARINE",0
2018,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2018,"EG_IFF_RANDN","Armenia","WIND",0
2019,"EG_IFF_RANDN","Armenia","WIND",0
2019,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2019,"EG_IFF_RANDN","Armenia","HYDROPOWER",0
2004,"EG_IFF_RANDN","Belarus","MARINE",0
2004,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2004,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2004,"EG_IFF_RANDN","Belarus","ALL",0
2019,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2019,"EG_IFF_RANDN","Armenia","SOLAR",0.04
2019,"EG_IFF_RANDN","Armenia","MARINE",0
2019,"EG_IFF_RANDN","Armenia","MULTIPLE",56.93
2019,"EG_IFF_RANDN","Armenia","ALL",56.97
2005,"EG_IFF_RANDN","Albania","MULTIPLE",0
2005,"EG_IFF_RANDN","Albania","BIOENERGY",0
2005,"EG_IFF_RANDN","Albania","HYDROPOWER",20.13
2006,"EG_IFF_RANDN","Albania","SOLAR",0
2006,"EG_IFF_RANDN","Albania","HYDROPOWER",0
2006,"EG_IFF_RANDN","Albania","BIOENERGY",0
2006,"EG_IFF_RANDN","Albania","MULTIPLE",0
2006,"EG_IFF_RANDN","Albania","ALL",0
2006,"EG_IFF_RANDN","Albania","WIND",0
2006,"EG_IFF_RANDN","Albania","MARINE",0
2020,"EG_IFF_RANDN","Armenia","ALL",26.31
2020,"EG_IFF_RANDN","Armenia","WIND",0
2020,"EG_IFF_RANDN","Armenia","SOLAR",9.79
2020,"EG_IFF_RANDN","Armenia","MULTIPLE",16.51
2020,"EG_IFF_RANDN","Armenia","HYDROPOWER",0
2020,"EG_IFF_RANDN","Armenia","MARINE",0
2020,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2020,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2021,"EG_IFF_RANDN","Armenia","WIND",0
2021,"EG_IFF_RANDN","Armenia","HYDROPOWER",0
2021,"EG_IFF_RANDN","Armenia","SOLAR",0.13
2021,"EG_IFF_RANDN","Armenia","MARINE",0
2021,"EG_IFF_RANDN","Armenia","MULTIPLE",49.27
2021,"EG_IFF_RANDN","Armenia","ALL",49.4
2021,"EG_IFF_RANDN","Armenia","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2005,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2005,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2005,"EG_IFF_RANDN","Belarus","MARINE",0
2005,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2006,"EG_IFF_RANDN","Albania","GEOTHERMAL",0
2007,"EG_IFF_RANDN","Albania","WIND",0
2007,"EG_IFF_RANDN","Albania","HYDROPOWER",0
2007,"EG_IFF_RANDN","Albania","SOLAR",0
2007,"EG_IFF_RANDN","Albania","GEOTHERMAL",0
2007,"EG_IFF_RANDN","Albania","BIOENERGY",0
2007,"EG_IFF_RANDN","Albania","MULTIPLE",1.59
2007,"EG_IFF_RANDN","Albania","ALL",1.59
2007,"EG_IFF_RANDN","Albania","MARINE",0
2008,"EG_IFF_RANDN","Albania","ALL",0
2005,"EG_IFF_RANDN","Belarus","ALL",0
2005,"EG_IFF_RANDN","Belarus","WIND",0
2005,"EG_IFF_RANDN","Belarus","SOLAR",0
2005,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2006,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2006,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2006,"EG_IFF_RANDN","Belarus","ALL",0
2006,"EG_IFF_RANDN","Belarus","SOLAR",0
2006,"EG_IFF_RANDN","Belarus","WIND",0
2006,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2006,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2006,"EG_IFF_RANDN","Belarus","MARINE",0
2007,"EG_IFF_RANDN","Belarus","BIOENERGY",0.27
2007,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2007,"EG_IFF_RANDN","Belarus","ALL",0.27
2007,"EG_IFF_RANDN","Belarus","MARINE",0
2007,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2007,"EG_IFF_RANDN","Belarus","WIND",0
2007,"EG_IFF_RANDN","Belarus","SOLAR",0
2007,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2008,"EG_IFF_RANDN","Albania","WIND",0
2008,"EG_IFF_RANDN","Albania","SOLAR",0
2008,"EG_IFF_RANDN","Albania","HYDROPOWER",0
2008,"EG_IFF_RANDN","Albania","MARINE",0
2008,"EG_IFF_RANDN","Albania","BIOENERGY",0
2008,"EG_IFF_RANDN","Belarus","BIOENERGY",0.06
2008,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2008,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2008,"EG_IFF_RANDN","Belarus","MARINE",0
2008,"EG_IFF_RANDN","Belarus","ALL",0.06
2008,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2008,"EG_IFF_RANDN","Belarus","WIND",0
2008,"EG_IFF_RANDN","Belarus","SOLAR",0
2009,"EG_IFF_RANDN","Belarus","ALL",0.18
2009,"EG_IFF_RANDN","Belarus","HYDROPOWER",0.02
2021,"EG_IFF_RANDN","Armenia","BIOENERGY",0
2006,"EG_IFF_RANDN","China","MARINE",0
2006,"EG_IFF_RANDN","China","SOLAR",0
2007,"EG_IFF_RANDN","China","MULTIPLE",0.69
2007,"EG_IFF_RANDN","China","HYDROPOWER",22.57
2021,"EG_IFF_RANDN","Bosnia and Herzegovina","WIND",0
2000,"EG_IFF_RANDN","Chile","MULTIPLE",0
2000,"EG_IFF_RANDN","Chile","SOLAR",0.02
2000,"EG_IFF_RANDN","Chile","MARINE",0
2000,"EG_IFF_RANDN","Chile","ALL",0.46
2009,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2009,"EG_IFF_RANDN","Belarus","WIND",0
2009,"EG_IFF_RANDN","Belarus","MARINE",0
2009,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2009,"EG_IFF_RANDN","Belarus","BIOENERGY",0.16
2007,"EG_IFF_RANDN","China","ALL",25.42
2007,"EG_IFF_RANDN","China","SOLAR",0
2007,"EG_IFF_RANDN","China","WIND",0.71
2007,"EG_IFF_RANDN","China","BIOENERGY",1.46
2007,"EG_IFF_RANDN","China","MARINE",0
2000,"EG_IFF_RANDN","Chile","GEOTHERMAL",0
2000,"EG_IFF_RANDN","Chile","HYDROPOWER",0
2000,"EG_IFF_RANDN","Chile","WIND",0.44
2000,"EG_IFF_RANDN","Chile","BIOENERGY",0
2001,"EG_IFF_RANDN","Chile","WIND",0
2009,"EG_IFF_RANDN","Belarus","SOLAR",0
2010,"EG_IFF_RANDN","Belarus","WIND",0
2010,"EG_IFF_RANDN","Belarus","SOLAR",0
2010,"EG_IFF_RANDN","Belarus","BIOENERGY",0.05
2010,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2007,"EG_IFF_RANDN","China","GEOTHERMAL",0
2008,"EG_IFF_RANDN","China","MARINE",0
2008,"EG_IFF_RANDN","China","HYDROPOWER",111.11
2008,"EG_IFF_RANDN","China","MULTIPLE",0.04
2008,"EG_IFF_RANDN","China","WIND",28.57
2008,"EG_IFF_RANDN","China","GEOTHERMAL",0.52
2008,"EG_IFF_RANDN","China","SOLAR",0
2008,"EG_IFF_RANDN","China","ALL",147.75
2008,"EG_IFF_RANDN","China","BIOENERGY",7.51
2009,"EG_IFF_RANDN","China","MULTIPLE",2.46
2001,"EG_IFF_RANDN","Chile","MULTIPLE",0
2001,"EG_IFF_RANDN","Chile","MARINE",0
2001,"EG_IFF_RANDN","Chile","SOLAR",0.16
2001,"EG_IFF_RANDN","Chile","BIOENERGY",0
2001,"EG_IFF_RANDN","Chile","ALL",0.16
2001,"EG_IFF_RANDN","Chile","HYDROPOWER",0
2001,"EG_IFF_RANDN","Chile","GEOTHERMAL",0
2002,"EG_IFF_RANDN","Chile","HYDROPOWER",0
2002,"EG_IFF_RANDN","Chile","WIND",0
2002,"EG_IFF_RANDN","Chile","SOLAR",0
2010,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2010,"EG_IFF_RANDN","Belarus","MARINE",0
2010,"EG_IFF_RANDN","Belarus","MULTIPLE",0.09
2010,"EG_IFF_RANDN","Belarus","ALL",0.13
2011,"EG_IFF_RANDN","Belarus","WIND",0
2011,"EG_IFF_RANDN","Belarus","SOLAR",0
2011,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2011,"EG_IFF_RANDN","Belarus","HYDROPOWER",204.61
2011,"EG_IFF_RANDN","Belarus","ALL",204.63
2011,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2009,"EG_IFF_RANDN","China","HYDROPOWER",0.01
2009,"EG_IFF_RANDN","China","BIOENERGY",30.8
2009,"EG_IFF_RANDN","China","SOLAR",0
2009,"EG_IFF_RANDN","China","GEOTHERMAL",26.78
2009,"EG_IFF_RANDN","China","WIND",0
2009,"EG_IFF_RANDN","China","ALL",60.05
2009,"EG_IFF_RANDN","China","MARINE",0
2010,"EG_IFF_RANDN","China","ALL",134.91
2010,"EG_IFF_RANDN","China","WIND",55.26
2010,"EG_IFF_RANDN","China","BIOENERGY",66.81
2011,"EG_IFF_RANDN","Belarus","MULTIPLE",0.02
2011,"EG_IFF_RANDN","Belarus","MARINE",0
2012,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2012,"EG_IFF_RANDN","Belarus","SOLAR",0
2012,"EG_IFF_RANDN","Belarus","WIND",3.03
2002,"EG_IFF_RANDN","Chile","ALL",0.04
2002,"EG_IFF_RANDN","Chile","GEOTHERMAL",0.04
2002,"EG_IFF_RANDN","Chile","MARINE",0
2002,"EG_IFF_RANDN","Chile","BIOENERGY",0
2002,"EG_IFF_RANDN","Chile","MULTIPLE",0
2012,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2012,"EG_IFF_RANDN","Belarus","MARINE",0
2012,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2012,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2012,"EG_IFF_RANDN","Belarus","ALL",3.03
2013,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2013,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2013,"EG_IFF_RANDN","Belarus","ALL",0.27
2013,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2013,"EG_IFF_RANDN","Belarus","MARINE",0
2010,"EG_IFF_RANDN","China","GEOTHERMAL",0
2010,"EG_IFF_RANDN","China","MARINE",0
2010,"EG_IFF_RANDN","China","SOLAR",0
2010,"EG_IFF_RANDN","China","HYDROPOWER",0
2010,"EG_IFF_RANDN","China","MULTIPLE",12.85
2003,"EG_IFF_RANDN","Chile","MARINE",0
2003,"EG_IFF_RANDN","Chile","ALL",0.08
2003,"EG_IFF_RANDN","Chile","MULTIPLE",0
2003,"EG_IFF_RANDN","Chile","BIOENERGY",0
2003,"EG_IFF_RANDN","Chile","GEOTHERMAL",0
2011,"EG_IFF_RANDN","China","BIOENERGY",14.76
2011,"EG_IFF_RANDN","China","WIND",0
2011,"EG_IFF_RANDN","China","GEOTHERMAL",0
2011,"EG_IFF_RANDN","China","ALL",44.18
2011,"EG_IFF_RANDN","China","MARINE",0
2013,"EG_IFF_RANDN","Belarus","SOLAR",0
2013,"EG_IFF_RANDN","Belarus","WIND",0
2013,"EG_IFF_RANDN","Belarus","MULTIPLE",0.27
2014,"EG_IFF_RANDN","Belarus","MARINE",0
2014,"EG_IFF_RANDN","Belarus","BIOENERGY",62.92
2014,"EG_IFF_RANDN","Belarus","ALL",62.92
2014,"EG_IFF_RANDN","Belarus","MULTIPLE",0
2014,"EG_IFF_RANDN","Belarus","WIND",0
2014,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2014,"EG_IFF_RANDN","Belarus","SOLAR",0
2003,"EG_IFF_RANDN","Chile","WIND",0.08
2003,"EG_IFF_RANDN","Chile","SOLAR",0
2003,"EG_IFF_RANDN","Chile","HYDROPOWER",0
2004,"EG_IFF_RANDN","Chile","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Chile","SOLAR",0
2011,"EG_IFF_RANDN","China","MULTIPLE",29.42
2011,"EG_IFF_RANDN","China","HYDROPOWER",0
2011,"EG_IFF_RANDN","China","SOLAR",0
2012,"EG_IFF_RANDN","China","HYDROPOWER",0.05
2012,"EG_IFF_RANDN","China","MULTIPLE",44.87
2014,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2015,"EG_IFF_RANDN","Belarus","ALL",0.02
2015,"EG_IFF_RANDN","Belarus","BIOENERGY",0
2015,"EG_IFF_RANDN","Belarus","MULTIPLE",0.02
2015,"EG_IFF_RANDN","Belarus","WIND",0
2012,"EG_IFF_RANDN","China","MARINE",0
2012,"EG_IFF_RANDN","China","WIND",0
2012,"EG_IFF_RANDN","China","BIOENERGY",58.28
2012,"EG_IFF_RANDN","China","ALL",103.21
2012,"EG_IFF_RANDN","China","GEOTHERMAL",0
2004,"EG_IFF_RANDN","Chile","MULTIPLE",2.85
2004,"EG_IFF_RANDN","Chile","HYDROPOWER",0
2004,"EG_IFF_RANDN","Chile","WIND",0
2004,"EG_IFF_RANDN","Chile","ALL",2.85
2004,"EG_IFF_RANDN","Chile","MARINE",0
2015,"EG_IFF_RANDN","Belarus","MARINE",0
2015,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2015,"EG_IFF_RANDN","Belarus","SOLAR",0
2015,"EG_IFF_RANDN","Belarus","HYDROPOWER",0
2016,"EG_IFF_RANDN","Belarus","GEOTHERMAL",0
2012,"EG_IFF_RANDN","China","SOLAR",0
2013,"EG_IFF_RANDN","China","GEOTHERMAL",0
2013,"EG_IFF_RANDN","China","ALL",309.45
2013,"EG_IFF_RANDN","China","HYDROPOWER",98.15
2013,"EG_IFF_RANDN","China","SOLAR",58.2
2013,"EG_IFF_RANDN","China","BIOENERGY",103.45
2013,"EG_IFF_RANDN","China","WIND",0
2013,"EG_IFF_RANDN","China","MULTIPLE",49.65
2013,"EG_IFF_RANDN","China","MARINE",0
2014,"EG_IFF_RANDN","China","MARINE",0
2004,"EG_IFF_RANDN","Chile","BIOENERGY",0
2005,"EG_IFF_RANDN","Chile","MULTIPLE",0
2005,"EG_IFF_RANDN","Chile","WIND",0
2005,"EG_IFF_RANDN","Chile","GEOTHERMAL",0
2005,"EG_IFF_RANDN","Chile","MARINE",0
2005,"EG_IFF_RANDN","Chile","HYDROPOWER",51.57
2005,"EG_IFF_RANDN","Chile","ALL",51.77
2005,"EG_IFF_RANDN","Chile","BIOENERGY",0
2005,"EG_IFF_RANDN","Chile","SOLAR",0.2
2006,"EG_IFF_RANDN","Chile","MARINE",0
2016,"EG_IFF_RANDN","Belarus","WIND",0
2016,"EG_IFF_RANDN","Belarus","MULTIPLE",0.1
2016,"EG_IFF_RANDN","Belarus","BIOENERGY",0.04
2016,"EG_IFF_RANDN","Belarus","ALL",0.14
2016,"EG_IFF_RANDN","Belarus","MARINE",0
2014,"EG_IFF_RANDN","China","SOLAR",143.97
2014,"EG_IFF_RANDN","China","HYDROPOWER",11.72
2014,"EG_IFF_RANDN","China","MULTIPLE",38.19
2014,"EG_IFF_RANDN","China","ALL",236.85
2014,"EG_IFF_RANDN","China","GEOTHERMAL",0
2006,"EG_IFF_RANDN","Chile","SOLAR",0
2006,"EG_IFF_RANDN","Chile","GEOTHERMAL",0
2006,"EG_IFF_RANDN","Chile","BIOENERGY",0.05
2006,"EG_IFF_RANDN","Chile","ALL",0.11
2006,"EG_IFF_RANDN","Chile","HYDROPOWER",0
2014,"EG_IFF_RANDN","China","WIND",0
2014,"EG_IFF_RANDN","China","BIOENERGY",42.97
2015,"EG_IFF_RANDN","China","MULTIPLE",19.53
2015,"EG_IFF_RANDN","China","SOLAR",0.09
2015,"EG_IFF_RANDN","China","WIND",0.09
2015,"EG_IFF_RANDN","China","HYDROPOWER",0
2015,"EG_IFF_RANDN","China","BIOENERGY",74.65
2015,"EG_IFF_RANDN","China","MARINE",0
2015,"EG_IFF_RANDN","China","GEOTHERMAL",0.09
2015,"EG_IFF_RANDN","China","ALL",94.46
2016,"EG_IFF_RANDN","China","ALL",1312.35
2016,"EG_IFF_RANDN","China","GEOTHERMAL",0
2016,"EG_IFF_RANDN","China","BIOENERGY",77.31
2016,"EG_IFF_RANDN","China","MARINE",0
2016,"EG_IFF_RANDN","China","SOLAR",297.17
2006,"EG_IFF_RANDN","Chile","MULTIPLE",0.07
2006,"EG_IFF_RANDN","Chile","WIND",0
