Year,SeriesCode,GeoAreaName,Age,Value
2012,"FB_ATM_TOTL","Iceland","15+",73.8714950333208
2013,"FB_ATM_TOTL","Iceland","15+",76.180999836755
2014,"FB_ATM_TOTL","Iceland","15+",78.6863600073697
2015,"FB_ATM_TOTL","Iceland","15+",73.5916120735764
2016,"FB_ATM_TOTL","Iceland","15+",88.850063650991
2017,"FB_ATM_TOTL","Iceland","15+",88.8060679293628
2018,"FB_ATM_TOTL","Iceland","15+",86.2898206303401
2019,"FB_ATM_TOTL","Iceland","15+",78.0055432257708
2020,"FB_ATM_TOTL","Iceland","15+",73.150907613113
2021,"FB_ATM_TOTL","Iceland","15+",70.4332976737078
2005,"FB_ATM_TOTL","India","15+",2.285557843061
2006,"FB_ATM_TOTL","India","15+",2.73080235099156
2007,"FB_ATM_TOTL","India","15+",3.36722395097347
2008,"FB_ATM_TOTL","India","15+",4.27324439726734
2009,"FB_ATM_TOTL","India","15+",5.29205397784702
2010,"FB_ATM_TOTL","India","15+",7.2404326329752
2011,"FB_ATM_TOTL","India","15+",8.81832249331935
2012,"FB_ATM_TOTL","India","15+",10.9500279715539
2013,"FB_ATM_TOTL","India","15+",12.8162614606992
2014,"FB_ATM_TOTL","India","15+",17.726153646651
2015,"FB_ATM_TOTL","India","15+",19.6408789456896
2016,"FB_ATM_TOTL","India","15+",21.168148109654
2017,"FB_ATM_TOTL","India","15+",21.9970460220841
2018,"FB_ATM_TOTL","India","15+",21.6531157479361
2019,"FB_ATM_TOTL","India","15+",20.9530046562901
2020,"FB_ATM_TOTL","India","15+",21.49654931742
2021,"FB_ATM_TOTL","India","15+",21.4411989875542
2004,"FB_ATM_TOTL","Ireland","15+",90.3578720289688
2005,"FB_ATM_TOTL","Ireland","15+",88.6843418817528
2006,"FB_ATM_TOTL","Ireland","15+",89.6171989900899
2007,"FB_ATM_TOTL","Ireland","15+",92.4985925368481
2008,"FB_ATM_TOTL","Ireland","15+",95.4003254373029
2009,"FB_ATM_TOTL","Ireland","15+",94.3900722545441
2010,"FB_ATM_TOTL","Ireland","15+",90.3858520811308
2011,"FB_ATM_TOTL","Ireland","15+",88.3094060583794
2012,"FB_ATM_TOTL","Ireland","15+",84.5895335029546
2013,"FB_ATM_TOTL","Ireland","15+",84.6659306169313
2014,"FB_ATM_TOTL","Ireland","15+",98.750792872063
2015,"FB_ATM_TOTL","Ireland","15+",92.0644876074993
2016,"FB_ATM_TOTL","Ireland","15+",90.652645294179
2017,"FB_ATM_TOTL","Ireland","15+",89.5767524977878
2018,"FB_ATM_TOTL","Ireland","15+",78.7891874257267
2019,"FB_ATM_TOTL","Ireland","15+",73.4056440612752
2020,"FB_ATM_TOTL","Ireland","15+",60.0195842712713
2021,"FB_ATM_TOTL","Ireland","15+",44.9144399924576
2004,"FB_ATM_TOTL","Israel","15+",68.764198646701
2005,"FB_ATM_TOTL","Israel","15+",58.1394302335837
2006,"FB_ATM_TOTL","Israel","15+",76.8894258321815
2007,"FB_ATM_TOTL","Israel","15+",81.5244867571247
2008,"FB_ATM_TOTL","Israel","15+",87.4642607487484
2009,"FB_ATM_TOTL","Israel","15+",101.239186775631
2010,"FB_ATM_TOTL","Israel","15+",120.916629201447
2011,"FB_ATM_TOTL","Israel","15+",122.481426873142
2012,"FB_ATM_TOTL","Israel","15+",122.803714541911
2013,"FB_ATM_TOTL","Israel","15+",123.047713281845
2014,"FB_ATM_TOTL","Israel","15+",123.074631121585
2015,"FB_ATM_TOTL","Israel","15+",101.5166625781
2016,"FB_ATM_TOTL","Israel","15+",111.052626280961
2017,"FB_ATM_TOTL","Israel","15+",121.384448487584
2018,"FB_ATM_TOTL","Israel","15+",128.37662224066
2019,"FB_ATM_TOTL","Israel","15+",133.154854163731
2020,"FB_ATM_TOTL","Israel","15+",133.324732707743
2021,"FB_ATM_TOTL","Israel","15+",131.459297184735
2004,"FB_ATM_TOTL","Italy","15+",74.2674609886765
2005,"FB_ATM_TOTL","Italy","15+",75.4446504388819
2006,"FB_ATM_TOTL","Italy","15+",80.0155790488728
2007,"FB_ATM_TOTL","Italy","15+",87.4140340599691
2008,"FB_ATM_TOTL","Italy","15+",99.2558386471803
2009,"FB_ATM_TOTL","Italy","15+",106.982470280255
2010,"FB_ATM_TOTL","Italy","15+",100.013993202253
2011,"FB_ATM_TOTL","Italy","15+",101.613421476818
2012,"FB_ATM_TOTL","Italy","15+",99.3306845281017
2013,"FB_ATM_TOTL","Italy","15+",92.4503307834368
2014,"FB_ATM_TOTL","Italy","15+",92.4510567576592
2015,"FB_ATM_TOTL","Italy","15+",96.251691541849
2016,"FB_ATM_TOTL","Italy","15+",94.0924597546398
2017,"FB_ATM_TOTL","Italy","15+",92.3780165635901
2018,"FB_ATM_TOTL","Italy","15+",91.0440221850439
2019,"FB_ATM_TOTL","Italy","15+",91.0252023353739
2020,"FB_ATM_TOTL","Italy","15+",90.4663188155483
2021,"FB_ATM_TOTL","Italy","15+",88.4670513665639
2004,"FB_ATM_TOTL","Japan","15+",124.369046713918
2005,"FB_ATM_TOTL","Japan","15+",123.900400633426
2006,"FB_ATM_TOTL","Japan","15+",124.115343911288
2007,"FB_ATM_TOTL","Japan","15+",125.130859782277
2008,"FB_ATM_TOTL","Japan","15+",125.445950141343
2009,"FB_ATM_TOTL","Japan","15+",132.807696274658
2010,"FB_ATM_TOTL","Japan","15+",130.927765958548
2011,"FB_ATM_TOTL","Japan","15+",128.579216887998
2012,"FB_ATM_TOTL","Japan","15+",127.91102616924
2013,"FB_ATM_TOTL","Japan","15+",128.323406575206
2014,"FB_ATM_TOTL","Japan","15+",127.518366612199
2015,"FB_ATM_TOTL","Japan","15+",127.64882059687
2016,"FB_ATM_TOTL","Japan","15+",127.683609447862
2017,"FB_ATM_TOTL","Japan","15+",127.473647286132
2018,"FB_ATM_TOTL","Japan","15+",127.100534071904
2019,"FB_ATM_TOTL","Japan","15+",123.755103291356
2020,"FB_ATM_TOTL","Japan","15+",121.295425446211
2021,"FB_ATM_TOTL","Japan","15+",116.941800184098
2004,"FB_ATM_TOTL","Kazakhstan","15+",9.96922135946476
2005,"FB_ATM_TOTL","Kazakhstan","15+",14.7922243256555
2006,"FB_ATM_TOTL","Kazakhstan","15+",19.5511902250603
2007,"FB_ATM_TOTL","Kazakhstan","15+",37.1219467007445
2008,"FB_ATM_TOTL","Kazakhstan","15+",51.9653687578101
2009,"FB_ATM_TOTL","Kazakhstan","15+",56.8695722788898
2010,"FB_ATM_TOTL","Kazakhstan","15+",61.3521777965944
2011,"FB_ATM_TOTL","Kazakhstan","15+",64.7984576209298
2012,"FB_ATM_TOTL","Kazakhstan","15+",68.5667116381453
2013,"FB_ATM_TOTL","Kazakhstan","15+",70.5531913219181
2014,"FB_ATM_TOTL","Kazakhstan","15+",72.0022249829419
2015,"FB_ATM_TOTL","Kazakhstan","15+",71.1242199354361
2016,"FB_ATM_TOTL","Kazakhstan","15+",73.9160582307939
2017,"FB_ATM_TOTL","Kazakhstan","15+",74.5853353755985
2018,"FB_ATM_TOTL","Kazakhstan","15+",84.2608566828909
2019,"FB_ATM_TOTL","Kazakhstan","15+",85.9365369876855
2020,"FB_ATM_TOTL","Kazakhstan","15+",95.774989574462
2021,"FB_ATM_TOTL","Kazakhstan","15+",92.4624558438457
2004,"FB_ATM_TOTL","Republic of Korea","15+",208.158009939999
2005,"FB_ATM_TOTL","Republic of Korea","15+",212.135754406051
2006,"FB_ATM_TOTL","Republic of Korea","15+",218.236550189578
2007,"FB_ATM_TOTL","Republic of Korea","15+",234.219408619483
2008,"FB_ATM_TOTL","Republic of Korea","15+",241.795990202744
2009,"FB_ATM_TOTL","Republic of Korea","15+",247.090642194762
2010,"FB_ATM_TOTL","Republic of Korea","15+",265.375150216093
2011,"FB_ATM_TOTL","Republic of Korea","15+",281.231399925897
2012,"FB_ATM_TOTL","Republic of Korea","15+",288.445031623041
2013,"FB_ATM_TOTL","Republic of Korea","15+",288.585452999092
2014,"FB_ATM_TOTL","Republic of Korea","15+",280.808057799033
2015,"FB_ATM_TOTL","Republic of Korea","15+",275.880821776724
2016,"FB_ATM_TOTL","Republic of Korea","15+",271.561830830617
2017,"FB_ATM_TOTL","Republic of Korea","15+",272.592801074791
2018,"FB_ATM_TOTL","Republic of Korea","15+",267.078688542264
2019,"FB_ATM_TOTL","Republic of Korea","15+",264.336640611453
2020,"FB_ATM_TOTL","Republic of Korea","15+",259.455719811557
2004,"FB_ATM_TOTL","Kyrgyzstan","15+",0.602721200115493
2005,"FB_ATM_TOTL","Kyrgyzstan","15+",0.953862779544918
2006,"FB_ATM_TOTL","Kyrgyzstan","15+",1.1859392832183
2007,"FB_ATM_TOTL","Kyrgyzstan","15+",2.36467019645789
2008,"FB_ATM_TOTL","Kyrgyzstan","15+",4.66956018378745
2009,"FB_ATM_TOTL","Kyrgyzstan","15+",8.34180092331819
2010,"FB_ATM_TOTL","Kyrgyzstan","15+",7.33148387924522
2011,"FB_ATM_TOTL","Kyrgyzstan","15+",11.9258327277516
2012,"FB_ATM_TOTL","Kyrgyzstan","15+",15.6192028112517
2013,"FB_ATM_TOTL","Kyrgyzstan","15+",20.6466281633133
2014,"FB_ATM_TOTL","Kyrgyzstan","15+",24.8328510252882
2015,"FB_ATM_TOTL","Kyrgyzstan","15+",30.2905392059075
2016,"FB_ATM_TOTL","Kyrgyzstan","15+",31.4085603789709
2017,"FB_ATM_TOTL","Kyrgyzstan","15+",33.6142290244713
2018,"FB_ATM_TOTL","Kyrgyzstan","15+",37.0089129993632
2019,"FB_ATM_TOTL","Kyrgyzstan","15+",39.2856438049615
2020,"FB_ATM_TOTL","Kyrgyzstan","15+",41.8806676265824
2021,"FB_ATM_TOTL","Kyrgyzstan","15+",42.305353842201
2004,"FB_ATM_TOTL","Latvia","15+",45.6092377732058
2005,"FB_ATM_TOTL","Latvia","15+",45.912696771505
2006,"FB_ATM_TOTL","Latvia","15+",50.1710929129642
2007,"FB_ATM_TOTL","Latvia","15+",60.7848613368536
2008,"FB_ATM_TOTL","Latvia","15+",68.0934216089182
2009,"FB_ATM_TOTL","Latvia","15+",71.6812789677896
2010,"FB_ATM_TOTL","Latvia","15+",75.5261022870924
2011,"FB_ATM_TOTL","Latvia","15+",68.2878090702278
2012,"FB_ATM_TOTL","Latvia","15+",72.8840386250971
2013,"FB_ATM_TOTL","Latvia","15+",68.441971152029
2014,"FB_ATM_TOTL","Latvia","15+",62.8161781977821
2015,"FB_ATM_TOTL","Latvia","15+",63.0124601481924
2016,"FB_ATM_TOTL","Latvia","15+",61.2836947445921
2017,"FB_ATM_TOTL","Latvia","15+",61.961873931981
2018,"FB_ATM_TOTL","Latvia","15+",61.3376424108102
2019,"FB_ATM_TOTL","Latvia","15+",58.2498450104606
2020,"FB_ATM_TOTL","Latvia","15+",57.4247637997311
2021,"FB_ATM_TOTL","Latvia","15+",57.8673058653969
2004,"FB_ATM_TOTL","Lithuania","15+",36.2734415323737
2005,"FB_ATM_TOTL","Lithuania","15+",38.1883808235021
2006,"FB_ATM_TOTL","Lithuania","15+",41.870538924256
2007,"FB_ATM_TOTL","Lithuania","15+",49.0544515443878
2008,"FB_ATM_TOTL","Lithuania","15+",54.3776805313117
2009,"FB_ATM_TOTL","Lithuania","15+",57.4285911013598
2010,"FB_ATM_TOTL","Lithuania","15+",59.5085675670352
2011,"FB_ATM_TOTL","Lithuania","15+",50.4898287176086
2012,"FB_ATM_TOTL","Lithuania","15+",51.8343604215861
2013,"FB_ATM_TOTL","Lithuania","15+",49.8900914559361
2014,"FB_ATM_TOTL","Lithuania","15+",51.200641065548
2015,"FB_ATM_TOTL","Lithuania","15+",49.0135420063387
2016,"FB_ATM_TOTL","Lithuania","15+",48.2381830747287
2017,"FB_ATM_TOTL","Lithuania","15+",46.6861537823662
2018,"FB_ATM_TOTL","Lithuania","15+",46.9260108068213
2019,"FB_ATM_TOTL","Lithuania","15+",38.5031915898571
2020,"FB_ATM_TOTL","Lithuania","15+",37.8445537073058
2021,"FB_ATM_TOTL","Lithuania","15+",29.9957548380865
2004,"FB_ATM_TOTL","Luxembourg","15+",106.641022679349
2005,"FB_ATM_TOTL","Luxembourg","15+",106.991710123793
2006,"FB_ATM_TOTL","Luxembourg","15+",105.5454130534
2007,"FB_ATM_TOTL","Luxembourg","15+",105.949740092044
2008,"FB_ATM_TOTL","Luxembourg","15+",107.309793391214
2009,"FB_ATM_TOTL","Luxembourg","15+",107.060623689241
2010,"FB_ATM_TOTL","Luxembourg","15+",105.627224518929
2011,"FB_ATM_TOTL","Luxembourg","15+",106.038098975121
2012,"FB_ATM_TOTL","Luxembourg","15+",100.711344917032
2013,"FB_ATM_TOTL","Luxembourg","15+",97.8876639396906
2014,"FB_ATM_TOTL","Luxembourg","15+",105.225933880163
2015,"FB_ATM_TOTL","Luxembourg","15+",108.331671267963
2016,"FB_ATM_TOTL","Luxembourg","15+",110.564556162282
2017,"FB_ATM_TOTL","Luxembourg","15+",115.476670915462
2018,"FB_ATM_TOTL","Luxembourg","15+",116.539405375282
2019,"FB_ATM_TOTL","Luxembourg","15+",113.850322225114
2020,"FB_ATM_TOTL","Luxembourg","15+",107.44992401487
2021,"FB_ATM_TOTL","Luxembourg","15+",99.183175567198
2004,"FB_ATM_TOTL","Malta","15+",45.2578024147619
2005,"FB_ATM_TOTL","Malta","15+",44.9866839415533
2006,"FB_ATM_TOTL","Malta","15+",41.2481267712213
2007,"FB_ATM_TOTL","Malta","15+",46.7177133589154
2008,"FB_ATM_TOTL","Malta","15+",47.3072591973438
2009,"FB_ATM_TOTL","Malta","15+",48.7110204385711
2010,"FB_ATM_TOTL","Malta","15+",52.2181355855242
2011,"FB_ATM_TOTL","Malta","15+",55.2574971173066
2012,"FB_ATM_TOTL","Malta","15+",60.2068775208146
2013,"FB_ATM_TOTL","Malta","15+",58.6983235319933
2014,"FB_ATM_TOTL","Malta","15+",55.310774055488
2015,"FB_ATM_TOTL","Malta","15+",55.2743809793258
2016,"FB_ATM_TOTL","Malta","15+",55.0350688578303
2017,"FB_ATM_TOTL","Malta","15+",54.8076252354237
2018,"FB_ATM_TOTL","Malta","15+",52.474484883497
2019,"FB_ATM_TOTL","Malta","15+",48.8611417297307
2020,"FB_ATM_TOTL","Malta","15+",46.004727382331
2021,"FB_ATM_TOTL","Malta","15+",45.4411864445098
2004,"FB_ATM_TOTL","Mexico","15+",28.8458362145966
2005,"FB_ATM_TOTL","Mexico","15+",31.6928246185654
2006,"FB_ATM_TOTL","Mexico","15+",34.824348329707
2007,"FB_ATM_TOTL","Mexico","15+",38.9121359115888
2008,"FB_ATM_TOTL","Mexico","15+",41.4295369945642
2009,"FB_ATM_TOTL","Mexico","15+",42.9103208823919
2010,"FB_ATM_TOTL","Mexico","15+",45.1702851614065
2011,"FB_ATM_TOTL","Mexico","15+",44.8590815004044
2012,"FB_ATM_TOTL","Mexico","15+",48.7582049403148
2013,"FB_ATM_TOTL","Mexico","15+",48.7092203436664
2014,"FB_ATM_TOTL","Mexico","15+",50.45125045643
2015,"FB_ATM_TOTL","Mexico","15+",52.8999588950264
2016,"FB_ATM_TOTL","Mexico","15+",54.5911831976714
2017,"FB_ATM_TOTL","Mexico","15+",55.6199814703905
2018,"FB_ATM_TOTL","Mexico","15+",58.8205539132231
2019,"FB_ATM_TOTL","Mexico","15+",61.5378237375353
2020,"FB_ATM_TOTL","Mexico","15+",62.1348707043565
2021,"FB_ATM_TOTL","Mexico","15+",62.2644214769817
2004,"FB_ATM_TOTL","Republic of Moldova","15+",9.64111485567251
2005,"FB_ATM_TOTL","Republic of Moldova","15+",13.1727448260858
2006,"FB_ATM_TOTL","Republic of Moldova","15+",15.8203150611514
2007,"FB_ATM_TOTL","Republic of Moldova","15+",19.2190653127903
2008,"FB_ATM_TOTL","Republic of Moldova","15+",24.4219849987642
2009,"FB_ATM_TOTL","Republic of Moldova","15+",29.0206373636512
2010,"FB_ATM_TOTL","Republic of Moldova","15+",32.0653161280168
2011,"FB_ATM_TOTL","Republic of Moldova","15+",35.535593636498
2012,"FB_ATM_TOTL","Republic of Moldova","15+",38.4974014254038
2013,"FB_ATM_TOTL","Republic of Moldova","15+",41.8125773064629
2014,"FB_ATM_TOTL","Republic of Moldova","15+",44.9969953485084
2015,"FB_ATM_TOTL","Republic of Moldova","15+",40.7641198657842
2016,"FB_ATM_TOTL","Republic of Moldova","15+",44.325132901241
2017,"FB_ATM_TOTL","Republic of Moldova","15+",47.3829234358354
2018,"FB_ATM_TOTL","Republic of Moldova","15+",49.9409967749
2019,"FB_ATM_TOTL","Republic of Moldova","15+",50.7245536283893
2020,"FB_ATM_TOTL","Republic of Moldova","15+",50.8134230916157
2021,"FB_ATM_TOTL","Republic of Moldova","15+",53.1625731792972
2005,"FB_ATM_TOTL","Montenegro","15+",14.276594746621
2006,"FB_ATM_TOTL","Montenegro","15+",26.0247234873129
2007,"FB_ATM_TOTL","Montenegro","15+",40.1205236741484
2008,"FB_ATM_TOTL","Montenegro","15+",53.0735219629535
2009,"FB_ATM_TOTL","Montenegro","15+",60.0508926294057
2010,"FB_ATM_TOTL","Montenegro","15+",64.1707381434066
2011,"FB_ATM_TOTL","Montenegro","15+",66.2006037814104
2012,"FB_ATM_TOTL","Montenegro","15+",69.5974483586933
2013,"FB_ATM_TOTL","Montenegro","15+",71.5616699044523
2014,"FB_ATM_TOTL","Montenegro","15+",70.9542256304846
2015,"FB_ATM_TOTL","Montenegro","15+",76.1237622493191
2016,"FB_ATM_TOTL","Montenegro","15+",77.9197780466928
2017,"FB_ATM_TOTL","Montenegro","15+",80.9767525963663
2018,"FB_ATM_TOTL","Montenegro","15+",87.046738007003
2019,"FB_ATM_TOTL","Montenegro","15+",81.1189305657309
2020,"FB_ATM_TOTL","Montenegro","15+",81.6980628132414
2021,"FB_ATM_TOTL","Montenegro","15+",77.0596248847546
2004,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",59.3755310794666
2005,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",55.858922836517
2006,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",60.7206752402504
2007,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",63.694134594516
2008,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",64.0887544083236
2009,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",62.5173225387442
2010,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",57.786031002326
2011,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",56.5167247547095
2012,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",54.5562034129738
2013,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",52.9855563225053
2014,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",53.6489955037644
2015,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",49.6683517078105
2016,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",47.5107900523527
2017,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",44.5854312061591
2018,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",41.0834946800714
2019,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",41.0557932465893
2020,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",36.0269185082258
2021,"FB_ATM_TOTL","Netherlands (Kingdom of the)","15+",33.1986949320193
2004,"FB_ATM_TOTL","New Zealand","15+",59.0374917794907
2005,"FB_ATM_TOTL","New Zealand","15+",62.2522167524138
2006,"FB_ATM_TOTL","New Zealand","15+",69.4564026685593
2007,"FB_ATM_TOTL","New Zealand","15+",69.6440889992045
2008,"FB_ATM_TOTL","New Zealand","15+",71.7871041990263
2009,"FB_ATM_TOTL","New Zealand","15+",72.5659629292265
2010,"FB_ATM_TOTL","New Zealand","15+",72.2191576783015
2011,"FB_ATM_TOTL","New Zealand","15+",76.3762866262597
2012,"FB_ATM_TOTL","New Zealand","15+",74.8153343789429
2013,"FB_ATM_TOTL","New Zealand","15+",72.3826365234202
2014,"FB_ATM_TOTL","New Zealand","15+",70.6108224110104
2015,"FB_ATM_TOTL","New Zealand","15+",69.0727551896736
2016,"FB_ATM_TOTL","New Zealand","15+",65.7365148219308
2017,"FB_ATM_TOTL","New Zealand","15+",65.5705126247819
2018,"FB_ATM_TOTL","New Zealand","15+",64.3815410121845
2019,"FB_ATM_TOTL","New Zealand","15+",62.7475068290661
2020,"FB_ATM_TOTL","New Zealand","15+",54.0337696430187
2021,"FB_ATM_TOTL","New Zealand","15+",53.8867903353993
2004,"FB_ATM_TOTL","Norway","15+",59.1380654094131
2005,"FB_ATM_TOTL","Norway","15+",58.7639709053768
2006,"FB_ATM_TOTL","Norway","15+",59.9294749938273
2007,"FB_ATM_TOTL","Norway","15+",59.7822054266034
2008,"FB_ATM_TOTL","Norway","15+",59.2211753963642
2009,"FB_ATM_TOTL","Norway","15+",57.5963383760594
2010,"FB_ATM_TOTL","Norway","15+",55.2461552530327
2011,"FB_ATM_TOTL","Norway","15+",54.469652037237
2012,"FB_ATM_TOTL","Norway","15+",52.7305089630864
2013,"FB_ATM_TOTL","Norway","15+",50.496873819491
2014,"FB_ATM_TOTL","Norway","15+",48.3238769393135
2015,"FB_ATM_TOTL","Norway","15+",45.811070914833
2016,"FB_ATM_TOTL","Norway","15+",39.0221908206048
2017,"FB_ATM_TOTL","Norway","15+",36.7359086371507
2018,"FB_ATM_TOTL","Norway","15+",35.1620169846242
2019,"FB_ATM_TOTL","Norway","15+",32.9660277838407
2020,"FB_ATM_TOTL","Norway","15+",32.3288402461036
2021,"FB_ATM_TOTL","Norway","15+",27.1526689489485
2004,"FB_ATM_TOTL","Poland","15+",25.4443617360523
2005,"FB_ATM_TOTL","Poland","15+",27.5750461668361
2006,"FB_ATM_TOTL","Poland","15+",31.0893903185361
2007,"FB_ATM_TOTL","Poland","15+",35.9864400150755
2008,"FB_ATM_TOTL","Poland","15+",43.1353473315482
2009,"FB_ATM_TOTL","Poland","15+",48.6893685831059
2010,"FB_ATM_TOTL","Poland","15+",50.887164525833
2011,"FB_ATM_TOTL","Poland","15+",53.8569430524141
2012,"FB_ATM_TOTL","Poland","15+",56.2373855861552
2013,"FB_ATM_TOTL","Poland","15+",58.3026137306362
2014,"FB_ATM_TOTL","Poland","15+",63.4067409478701
2015,"FB_ATM_TOTL","Poland","15+",68.4533073662319
2016,"FB_ATM_TOTL","Poland","15+",72.4530069944983
2017,"FB_ATM_TOTL","Poland","15+",71.8651163229562
2018,"FB_ATM_TOTL","Poland","15+",70.9235335872019
2019,"FB_ATM_TOTL","Poland","15+",70.5087233582599
2020,"FB_ATM_TOTL","Poland","15+",67.9360236795431
2021,"FB_ATM_TOTL","Poland","15+",66.8217554346237
2004,"FB_ATM_TOTL","Portugal","15+",142.599012975866
2005,"FB_ATM_TOTL","Portugal","15+",154.402092140467
2006,"FB_ATM_TOTL","Portugal","15+",163.158419607433
2007,"FB_ATM_TOTL","Portugal","15+",176.944179074912
2008,"FB_ATM_TOTL","Portugal","15+",187.17622615544
2009,"FB_ATM_TOTL","Portugal","15+",191.997990451522
2010,"FB_ATM_TOTL","Portugal","15+",194.626736647294
2011,"FB_ATM_TOTL","Portugal","15+",191.193365441249
2012,"FB_ATM_TOTL","Portugal","15+",184.924457434627
2013,"FB_ATM_TOTL","Portugal","15+",180.41939378279
2014,"FB_ATM_TOTL","Portugal","15+",176.873059686388
2015,"FB_ATM_TOTL","Portugal","15+",173.424779235414
2016,"FB_ATM_TOTL","Portugal","15+",168.780689123153
2017,"FB_ATM_TOTL","Portugal","15+",167.994557241736
2018,"FB_ATM_TOTL","Portugal","15+",165.767118154438
2019,"FB_ATM_TOTL","Portugal","15+",170.187128514144
2020,"FB_ATM_TOTL","Portugal","15+",165.410016682855
2021,"FB_ATM_TOTL","Portugal","15+",162.871168192785
2004,"FB_ATM_TOTL","Romania","15+",18.2905537295579
2005,"FB_ATM_TOTL","Romania","15+",24.2369534605961
2006,"FB_ATM_TOTL","Romania","15+",33.6813422441831
2007,"FB_ATM_TOTL","Romania","15+",42.1929867125497
2008,"FB_ATM_TOTL","Romania","15+",53.3156467930085
2009,"FB_ATM_TOTL","Romania","15+",56.509739047554
2010,"FB_ATM_TOTL","Romania","15+",59.2394480539472
2011,"FB_ATM_TOTL","Romania","15+",64.8973883017239
2012,"FB_ATM_TOTL","Romania","15+",65.0270483401856
2013,"FB_ATM_TOTL","Romania","15+",63.8970851196134
2014,"FB_ATM_TOTL","Romania","15+",65.124057165719
2015,"FB_ATM_TOTL","Romania","15+",68.653979938485
2016,"FB_ATM_TOTL","Romania","15+",66.7751239828676
2017,"FB_ATM_TOTL","Romania","15+",66.832267070168
2018,"FB_ATM_TOTL","Romania","15+",64.7099860019971
2019,"FB_ATM_TOTL","Romania","15+",64.3912129076408
2020,"FB_ATM_TOTL","Romania","15+",62.8878705150364
2021,"FB_ATM_TOTL","Romania","15+",62.720488174879
2005,"FB_ATM_TOTL","Serbia","15+",13.8386358841615
2006,"FB_ATM_TOTL","Serbia","15+",22.2891668861687
2007,"FB_ATM_TOTL","Serbia","15+",34.3052265352416
2008,"FB_ATM_TOTL","Serbia","15+",41.2868997527918
2009,"FB_ATM_TOTL","Serbia","15+",45.1202746122979
2010,"FB_ATM_TOTL","Serbia","15+",47.3997496125232
2011,"FB_ATM_TOTL","Serbia","15+",47.169457526237
2012,"FB_ATM_TOTL","Serbia","15+",46.5029839553852
2013,"FB_ATM_TOTL","Serbia","15+",44.7238490552526
2014,"FB_ATM_TOTL","Serbia","15+",44.1309226313834
2015,"FB_ATM_TOTL","Serbia","15+",45.4738781569042
2016,"FB_ATM_TOTL","Serbia","15+",50.2984690582636
2017,"FB_ATM_TOTL","Serbia","15+",45.433432406982
2018,"FB_ATM_TOTL","Serbia","15+",48.377321364023
2019,"FB_ATM_TOTL","Serbia","15+",50.3419776742791
2020,"FB_ATM_TOTL","Serbia","15+",52.0985865560985
2021,"FB_ATM_TOTL","Serbia","15+",53.38779796623
2004,"FB_ATM_TOTL","Slovakia","15+",38.2774688685968
2005,"FB_ATM_TOTL","Slovakia","15+",41.4860694969982
2006,"FB_ATM_TOTL","Slovakia","15+",44.4312004575411
2007,"FB_ATM_TOTL","Slovakia","15+",48.0205597166477
2008,"FB_ATM_TOTL","Slovakia","15+",49.6564436187497
2009,"FB_ATM_TOTL","Slovakia","15+",50.0819132653342
2010,"FB_ATM_TOTL","Slovakia","15+",51.2416403721909
2011,"FB_ATM_TOTL","Slovakia","15+",52.5759596916185
2012,"FB_ATM_TOTL","Slovakia","15+",54.6951703815621
2013,"FB_ATM_TOTL","Slovakia","15+",56.2065194336055
2014,"FB_ATM_TOTL","Slovakia","15+",58.9059508937188
2015,"FB_ATM_TOTL","Slovakia","15+",59.5050571683686
2016,"FB_ATM_TOTL","Slovakia","15+",60.0825466829436
2017,"FB_ATM_TOTL","Slovakia","15+",60.6734843626798
2018,"FB_ATM_TOTL","Slovakia","15+",61.8614230298635
2019,"FB_ATM_TOTL","Slovakia","15+",61.8374424085912
2020,"FB_ATM_TOTL","Slovakia","15+",63.1265609452237
2021,"FB_ATM_TOTL","Slovakia","15+",62.8302174851993
2004,"FB_ATM_TOTL","Viet Nam","15+",1.40958870458949
2005,"FB_ATM_TOTL","Viet Nam","15+",2.91267656567615
2006,"FB_ATM_TOTL","Viet Nam","15+",3.45792246156304
2007,"FB_ATM_TOTL","Viet Nam","15+",7.57216979494979
2008,"FB_ATM_TOTL","Viet Nam","15+",11.8253840054481
2009,"FB_ATM_TOTL","Viet Nam","15+",14.7250505007493
2010,"FB_ATM_TOTL","Viet Nam","15+",17.0175983817906
2011,"FB_ATM_TOTL","Viet Nam","15+",19.589447790064
