Year,SeriesCode,Country,Bioclimatic belt,Land cover,Mountain Elevation,Value
2015,ER_MTN_GRNCVI,Slovakia,TOTAL,ARTIFICIAL,,1.87
2015,ER_MTN_GRNCVI,Slovakia,TOTAL,HERB_AQUA_FLOOD,,0.02
2015,ER_MTN_GRNCVI,Slovakia,MONTANE,MGCI,,97.86
2015,ER_MTN_GRNCVI,Slovakia,NIVAL,HERB_AQUA_FLOOD,,0.0
2015,ER_MTN_GRNCVI,Slovakia,MONTANE,HERB_AQUA_FLOOD,,0.02
2015,ER_MTN_GRNCVI,Slovakia,MONTANE,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Slovakia,ALPINE,HERB_AQUA_FLOOD,,0.17
2015,ER_MTN_GRNCVI,Slovakia,NIVAL,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Slovakia,TOTAL,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Slovakia,ALPINE,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Slovakia,MONTANE,GRASSLAND,,6.26
2015,ER_MTN_GRNCVI,Slovakia,TOTAL,TERRESTRIAL_BARREN,,0.13
2015,ER_MTN_GRNCVI,Slovakia,NIVAL,TREE_COVERED,,33.91
2015,ER_MTN_GRNCVI,Slovakia,TOTAL,SPARSE_NAT_VEG,,0.07
2015,ER_MTN_GRNCVI,Slovakia,TOTAL,TREE_COVERED,,72.76
2015,ER_MTN_GRNCVI,Slovakia,NIVAL,TERRESTRIAL_BARREN,,34.44
2015,ER_MTN_GRNCVI,Slovakia,MONTANE,SHRUB_COVERED,,0.0
2015,ER_MTN_GRNCVI,Slovakia,NIVAL,SPARSE_NAT_VEG,,10.84
2015,ER_MTN_GRNCVI,Slovakia,MONTANE,TREE_COVERED,,72.95
2015,ER_MTN_GRNCVI,Slovakia,ALPINE,TERRESTRIAL_BARREN,,8.66
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,TERRESTRIAL_BARREN,,0.01
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,TREE_COVERED,,33.76
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,SPARSE_NAT_VEG,,0.02
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,TERRESTRIAL_BARREN,,8.66
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,TERRESTRIAL_BARREN,,34.44
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,TREE_COVERED,,72.75
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,MGCI,,97.86
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,HERB_AQUA_FLOOD,,0.0
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,HERB_AQUA_FLOOD,,0.03
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,MGCI,,97.72
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,CROPLAND,,18.78
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,ARTIFICIAL,,0.0
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,ARTIFICIAL,,1.87
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,ARTIFICIAL,,1.89
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,INLAND_WATER,,0.0
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,INLAND_WATER,,0.21
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,ARTIFICIAL,,0.0
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,GRASSLAND,,6.52
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,TREE_COVERED,,72.56
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,GRASSLAND,,6.31
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,GRASSLAND,,29.64
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,GRASSLAND,,20.66
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,SPARSE_NAT_VEG,,3.39
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,TREE_COVERED,,56.83
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,TERRESTRIAL_BARREN,,0.13
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,SPARSE_NAT_VEG,,0.07
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,SPARSE_NAT_VEG,,10.84
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,SHRUB_COVERED,,0.0
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,HERB_AQUA_FLOOD,,0.23
2018,ER_MTN_GRNCVI,Slovakia,TOTAL,CROPLAND,,18.61
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,CROPLAND,,1.25
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,CROPLAND,,0.33
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,MGCI,,54.72
2018,ER_MTN_GRNCVI,Slovakia,ALPINE,MGCI,,87.95
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,HERB_AQUA_FLOOD,,0.03
2018,ER_MTN_GRNCVI,Slovakia,MONTANE,INLAND_WATER,,0.21
2018,ER_MTN_GRNCVI,Slovakia,NIVAL,INLAND_WATER,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,ARTIFICIAL,,0.05
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,CROPLAND,,7.75
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,CROPLAND,,24.77
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,HERB_AQUA_FLOOD,,0.64
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,SHRUB_COVERED,,17.1
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,SHRUB_COVERED,,5.7
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,HERB_AQUA_FLOOD,,0.21
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,TREE_COVERED,,57.91
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,CROPLAND,,24.49
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GRASSLAND,,0.12
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,GRASSLAND,,0.12
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SPARSE_NAT_VEG,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,INLAND_WATER,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,INLAND_WATER,,0.12
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,GRASSLAND,,0.38
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,ARTIFICIAL,,0.05
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,ARTIFICIAL,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,HERB_AQUA_FLOOD,,0.21
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,MGCI,,99.84
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,MGCI,,99.84
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,MGCI,,100.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,INLAND_WATER,,0.11
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TREE_COVERED,,57.46
2000,ER_MTN_GRNCVI,Viet Nam,TOTAL,TERRESTRIAL_BARREN,,0.0
2000,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SHRUB_COVERED,,17.29
2000,ER_MTN_GRNCVI,Viet Nam,MONTANE,TREE_COVERED,,85.53
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,MGCI,,99.81
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,MGCI,,99.8
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,HERB_AQUA_FLOOD,,0.22
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,SHRUB_COVERED,,17.39
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,HERB_AQUA_FLOOD,,0.21
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,HERB_AQUA_FLOOD,,0.63
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GRASSLAND,,0.12
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,INLAND_WATER,,0.12
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,GRASSLAND,,0.13
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,CROPLAND,,7.87
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,TREE_COVERED,,56.54
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,TREE_COVERED,,85.93
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,SPARSE_NAT_VEG,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,SHRUB_COVERED,,5.15
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,TERRESTRIAL_BARREN,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TREE_COVERED,,56.06
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SHRUB_COVERED,,17.59
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,MGCI,,100.0
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,ARTIFICIAL,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,CROPLAND,,25.53
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,CROPLAND,,25.82
2005,ER_MTN_GRNCVI,Viet Nam,TOTAL,ARTIFICIAL,,0.08
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,ARTIFICIAL,,0.08
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,INLAND_WATER,,0.0
2005,ER_MTN_GRNCVI,Viet Nam,MONTANE,GRASSLAND,,0.42
2005,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,INLAND_WATER,,0.12
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,GRASSLAND,,0.4
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,INLAND_WATER,,0.12
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,GRASSLAND,,0.13
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,ARTIFICIAL,,0.09
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,CROPLAND,,25.95
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,CROPLAND,,7.96
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,ARTIFICIAL,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,MGCI,,99.79
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,MGCI,,100.0
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,INLAND_WATER,,0.12
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,MGCI,,99.79
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,INLAND_WATER,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,TERRESTRIAL_BARREN,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,TREE_COVERED,,56.43
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,TERRESTRIAL_BARREN,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,ARTIFICIAL,,0.09
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,CROPLAND,,26.24
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,HERB_AQUA_FLOOD,,0.23
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,HERB_AQUA_FLOOD,,0.68
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,SHRUB_COVERED,,4.99
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TERRESTRIAL_BARREN,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SHRUB_COVERED,,17.25
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,HERB_AQUA_FLOOD,,0.23
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,SHRUB_COVERED,,17.05
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TREE_COVERED,,55.95
2010,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GRASSLAND,,0.12
2010,ER_MTN_GRNCVI,Viet Nam,TOTAL,SPARSE_NAT_VEG,,0.0
2010,ER_MTN_GRNCVI,Viet Nam,MONTANE,TREE_COVERED,,85.97
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,CROPLAND,,7.97
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SPARSE_NAT_VEG,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,SPARSE_NAT_VEG,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,TREE_COVERED,,56.11
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TERRESTRIAL_BARREN,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,TERRESTRIAL_BARREN,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,SHRUB_COVERED,,4.44
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,SHRUB_COVERED,,17.12
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,TREE_COVERED,,86.29
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,HERB_AQUA_FLOOD,,0.26
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,CROPLAND,,26.12
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,ARTIFICIAL,,0.02
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,ARTIFICIAL,,0.12
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,ARTIFICIAL,,0.12
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,INLAND_WATER,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,INLAND_WATER,,0.12
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,GRASSLAND,,0.4
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,INLAND_WATER,,0.13
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,SPARSE_NAT_VEG,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GRASSLAND,,0.13
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,GRASSLAND,,0.13
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,CROPLAND,,26.42
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,TERRESTRIAL_BARREN,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TREE_COVERED,,55.61
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,MGCI,,99.98
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,MGCI,,99.76
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,MGCI,,99.75
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,GLACIERS,,0.0
2015,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SHRUB_COVERED,,17.33
2015,ER_MTN_GRNCVI,Viet Nam,TOTAL,HERB_AQUA_FLOOD,,0.27
2015,ER_MTN_GRNCVI,Viet Nam,MONTANE,HERB_AQUA_FLOOD,,0.87
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,CROPLAND,,7.92
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,HERB_AQUA_FLOOD,,0.28
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,HERB_AQUA_FLOOD,,0.87
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,HERB_AQUA_FLOOD,,0.27
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,SHRUB_COVERED,,4.35
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,MGCI,,99.75
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,MGCI,,99.75
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,CROPLAND,,25.81
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TREE_COVERED,,55.97
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,SPARSE_NAT_VEG,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,INLAND_WATER,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,INLAND_WATER,,0.13
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,GRASSLAND,,0.12
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,INLAND_WATER,,0.13
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,GRASSLAND,,0.13
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,GRASSLAND,,0.39
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,ARTIFICIAL,,0.12
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,ARTIFICIAL,,0.02
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,ARTIFICIAL,,0.12
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,CROPLAND,,26.1
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,MGCI,,99.98
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,GLACIERS,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,TERRESTRIAL_BARREN,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,TREE_COVERED,,56.46
2018,ER_MTN_GRNCVI,Viet Nam,MONTANE,TREE_COVERED,,86.45
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,SHRUB_COVERED,,17.08
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,TERRESTRIAL_BARREN,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,SPARSE_NAT_VEG,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SPARSE_NAT_VEG,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,TOTAL,TERRESTRIAL_BARREN,,0.0
2018,ER_MTN_GRNCVI,Viet Nam,REMAIN_MOUNT,SHRUB_COVERED,,17.29
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,TERRESTRIAL_BARREN,,0.5
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,TERRESTRIAL_BARREN,,33.62
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,TREE_COVERED,,82.96
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,INLAND_WATER,,0.11
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,MGCI,,98.67
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,MGCI,,98.83
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,MGCI,,59.59
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,HERB_AQUA_FLOOD,,0.0
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,SPARSE_NAT_VEG,,6.78
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,SPARSE_NAT_VEG,,0.16
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,SPARSE_NAT_VEG,,0.18
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,INLAND_WATER,,0.0
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,INLAND_WATER,,0.11
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,GLACIERS,,0.0
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,HERB_AQUA_FLOOD,,0.08
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,ARTIFICIAL,,0.53
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,ARTIFICIAL,,0.0
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,ARTIFICIAL,,0.54
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,CROPLAND,,26.91
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,SHRUB_COVERED,,0.0
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,HERB_AQUA_FLOOD,,0.08
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,GRASSLAND,,3.74
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,GRASSLAND,,3.77
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,GRASSLAND,,11.44
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,TERRESTRIAL_BARREN,,0.36
2000,ER_MTN_GRNCVI,Slovenia,TOTAL,CROPLAND,,11.86
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,CROPLAND,,11.8
2000,ER_MTN_GRNCVI,Slovenia,MONTANE,TREE_COVERED,,83.22
2000,ER_MTN_GRNCVI,Slovenia,ALPINE,TREE_COVERED,,21.24
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,SPARSE_NAT_VEG,,0.16
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,SPARSE_NAT_VEG,,0.18
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,TERRESTRIAL_BARREN,,0.51
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,TERRESTRIAL_BARREN,,0.37
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,TREE_COVERED,,82.41
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,TREE_COVERED,,21.24
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,TERRESTRIAL_BARREN,,33.62
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,TREE_COVERED,,82.67
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,CROPLAND,,11.98
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,ARTIFICIAL,,0.0
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,ARTIFICIAL,,0.87
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,ARTIFICIAL,,0.87
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,SPARSE_NAT_VEG,,6.78
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,CROPLAND,,26.91
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,CROPLAND,,11.91
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,GRASSLAND,,11.44
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,HERB_AQUA_FLOOD,,0.0
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,MGCI,,98.49
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,INLAND_WATER,,0.11
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,MGCI,,59.59
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,MGCI,,98.32
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,GLACIERS,,0.0
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,SHRUB_COVERED,,0.0
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,HERB_AQUA_FLOOD,,0.08
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,HERB_AQUA_FLOOD,,0.08
2005,ER_MTN_GRNCVI,Slovenia,ALPINE,INLAND_WATER,,0.0
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,INLAND_WATER,,0.11
2005,ER_MTN_GRNCVI,Slovenia,TOTAL,GRASSLAND,,3.86
2005,ER_MTN_GRNCVI,Slovenia,MONTANE,GRASSLAND,,3.83
2010,ER_MTN_GRNCVI,Slovenia,MONTANE,GLACIERS,,0.0
2010,ER_MTN_GRNCVI,Slovenia,TOTAL,CROPLAND,,12.46
2010,ER_MTN_GRNCVI,Slovenia,TOTAL,ARTIFICIAL,,0.9
2010,ER_MTN_GRNCVI,Slovenia,MONTANE,ARTIFICIAL,,0.9
2010,ER_MTN_GRNCVI,Slovenia,ALPINE,ARTIFICIAL,,0.0
2010,ER_MTN_GRNCVI,Slovenia,ALPINE,CROPLAND,,25.9
2010,ER_MTN_GRNCVI,Slovenia,ALPINE,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Slovenia,MONTANE,SHRUB_COVERED,,0.0
2010,ER_MTN_GRNCVI,Slovenia,ALPINE,TERRESTRIAL_BARREN,,33.74
2010,ER_MTN_GRNCVI,Slovenia,MONTANE,HERB_AQUA_FLOOD,,0.09
