Year,SeriesCode,Country,Age,Freq,Location,Sex,Type of speed,Value
2014,IT_NET_BBNDN,Norway,,,,,10MBPS,1338380.0
2014,IT_NET_BBNDN,Norway,,,,,ANYS,1977129.0
2015,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,12000.0
2015,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,468461.0
2015,IT_NET_BBNDN,Norway,,,,,10MBPS,1569999.0
2015,IT_NET_BBNDN,Norway,,,,,ANYS,2050460.0
2016,IT_NET_BBNDN,Norway,,,,,ANYS,2106975.0
2016,IT_NET_BBNDN,Norway,,,,,10MBPS,1749622.0
2016,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,11000.0
2016,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,346353.0
2017,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,142765.0
2018,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,2764067.0
2018,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,158861.0
2018,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,101637.0
2018,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,3024565.0
2019,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,3045957.0
2019,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,2866018.0
2019,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,68634.0
2019,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,111305.0
2020,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,3245123.0
2020,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,46667.0
2010,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1124723.0
2010,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,816928.0
2010,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,250429.0
2010,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,20929.0
2011,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1256796.0
2011,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1077771.0
2011,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,14968.0
2011,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,131930.0
2012,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1331746.0
2012,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1219770.0
2012,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,81748.0
2017,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,220760.0
2017,IT_NET_BBNDN,Norway,,,,,10MBPS,1934461.0
2017,IT_NET_BBNDN,Norway,,,,,ANYS,2165221.0
2017,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,10000.0
2018,IT_NET_BBNDN,Norway,,,,,10MBPS,2047567.0
2018,IT_NET_BBNDN,Norway,,,,,ANYS,2205861.0
2018,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,9000.0
2018,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,149294.0
2019,IT_NET_BBNDN,Norway,,,,,ANYS,2260605.0
2019,IT_NET_BBNDN,Norway,,,,,10MBPS,2148222.0
2019,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,8000.0
2019,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,104383.0
2012,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,4734.0
2013,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1421552.0
2013,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1322205.0
2013,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,72915.0
2013,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,1459.0
2014,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1417140.0
2014,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1480889.0
2014,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,61112.0
2014,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,2637.0
2015,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1614541.0
2015,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1554415.0
2015,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,57806.0
2015,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,2320.0
2016,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1697590.0
2016,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1634246.0
2016,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,62606.0
2016,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,738.0
2017,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1796682.0
2017,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1740584.0
2017,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,55640.0
2017,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,485.0
2018,IT_NET_BBNDN,Bulgaria,,,,,ANYS,1903946.0
2018,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1860929.0
2020,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,3136849.0
2020,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,61607.0
2021,IT_NET_BBNDN,United Arab Emirates,,,,,ANYS,3573055.0
2021,IT_NET_BBNDN,United Arab Emirates,,,,,10MBPS,3403683.0
2021,IT_NET_BBNDN,United Arab Emirates,,,,,2MT10MBPS,129076.0
2021,IT_NET_BBNDN,United Arab Emirates,,,,,256KT2MBPS,40296.0
2001,IT_NET_BBNDN,Türkiye,,,,,ANYS,10915.0
2002,IT_NET_BBNDN,Türkiye,,,,,ANYS,21205.0
2003,IT_NET_BBNDN,Türkiye,,,,,ANYS,199324.0
2004,IT_NET_BBNDN,Türkiye,,,,,ANYS,577931.0
2005,IT_NET_BBNDN,Türkiye,,,,,ANYS,1589768.0
2006,IT_NET_BBNDN,Türkiye,,,,,ANYS,2773685.0
2020,IT_NET_BBNDN,France,,,,,ANYS,30627000.0
2020,IT_NET_BBNDN,France,,,,,10MBPS,29248000.0
2020,IT_NET_BBNDN,France,,,,,2MT10MBPS,814000.0
2020,IT_NET_BBNDN,France,,,,,256KT2MBPS,7000.0
2021,IT_NET_BBNDN,France,,,,,ANYS,31463000.0
2001,IT_NET_BBNDN,Georgia,,,,,ANYS,430.0
2002,IT_NET_BBNDN,Georgia,,,,,ANYS,920.0
2003,IT_NET_BBNDN,Georgia,,,,,ANYS,1410.0
2004,IT_NET_BBNDN,Georgia,,,,,ANYS,1900.0
2005,IT_NET_BBNDN,Georgia,,,,,ANYS,2390.0
2006,IT_NET_BBNDN,Georgia,,,,,ANYS,27000.0
2020,IT_NET_BBNDN,Norway,,,,,2MT10MBPS,68627.0
2020,IT_NET_BBNDN,Norway,,,,,10MBPS,2313034.0
2020,IT_NET_BBNDN,Norway,,,,,ANYS,2387661.0
2020,IT_NET_BBNDN,Norway,,,,,256KT2MBPS,6000.0
2021,IT_NET_BBNDN,Norway,,,,,ANYS,2387661.0
2001,IT_NET_BBNDN,Poland,,,,,ANYS,12000.0
2002,IT_NET_BBNDN,Poland,,,,,ANYS,121684.0
2003,IT_NET_BBNDN,Poland,,,,,ANYS,195752.0
2004,IT_NET_BBNDN,Poland,,,,,ANYS,875865.0
2005,IT_NET_BBNDN,Poland,,,,,ANYS,945159.0
2006,IT_NET_BBNDN,Poland,,,,,ANYS,2911152.0
2007,IT_NET_BBNDN,Poland,,,,,ANYS,4174003.0
2018,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,41955.0
2018,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,1062.0
2019,IT_NET_BBNDN,Bulgaria,,,,,ANYS,2014772.0
2019,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,1982668.0
2019,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,245.0
2019,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,31859.0
2020,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,2083886.0
2020,IT_NET_BBNDN,Bulgaria,,,,,ANYS,2115061.0
2020,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,30945.0
2020,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,230.0
2021,IT_NET_BBNDN,Bulgaria,,,,,ANYS,2253977.0
2007,IT_NET_BBNDN,Georgia,,,,,ANYS,46735.0
2008,IT_NET_BBNDN,Georgia,,,,,ANYS,112131.0
2009,IT_NET_BBNDN,Georgia,,,,,ANYS,150000.0
2010,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,144057.0
2010,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,33266.0
2010,IT_NET_BBNDN,Georgia,,,,,10MBPS,167.0
2010,IT_NET_BBNDN,Georgia,,,,,ANYS,182432.0
2011,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,55178.0
2011,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,178249.0
2011,IT_NET_BBNDN,Georgia,,,,,ANYS,248504.0
2011,IT_NET_BBNDN,Georgia,,,,,10MBPS,1615.0
2012,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,178141.0
2021,IT_NET_BBNDN,Bulgaria,,,,,10MBPS,2223510.0
2021,IT_NET_BBNDN,Bulgaria,,,,,2MT10MBPS,30123.0
2021,IT_NET_BBNDN,Bulgaria,,,,,256KT2MBPS,344.0
2002,IT_NET_BBNDN,Belarus,,,,,ANYS,20.0
2003,IT_NET_BBNDN,Belarus,,,,,ANYS,123.0
2004,IT_NET_BBNDN,Belarus,,,,,ANYS,750.0
2005,IT_NET_BBNDN,Belarus,,,,,ANYS,1564.0
2006,IT_NET_BBNDN,Belarus,,,,,ANYS,11419.0
2007,IT_NET_BBNDN,Belarus,,,,,ANYS,169806.0
2008,IT_NET_BBNDN,Belarus,,,,,ANYS,477980.0
2009,IT_NET_BBNDN,Belarus,,,,,ANYS,1092290.0
2010,IT_NET_BBNDN,Belarus,,,,,ANYS,1666631.0
2008,IT_NET_BBNDN,Poland,,,,,ANYS,4462686.0
2009,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,2485764.0
2009,IT_NET_BBNDN,Poland,,,,,ANYS,5596000.0
2009,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,1307198.0
2009,IT_NET_BBNDN,Poland,,,,,10MBPS,222824.0
2010,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,1951827.0
2010,IT_NET_BBNDN,Poland,,,,,ANYS,5858498.0
2010,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,1925034.0
2010,IT_NET_BBNDN,Poland,,,,,10MBPS,511884.0
2011,IT_NET_BBNDN,Poland,,,,,ANYS,6972130.0
2011,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,1182134.0
2011,IT_NET_BBNDN,Belarus,,,,,ANYS,2098068.0
2011,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,1125883.0
2011,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,794578.0
2011,IT_NET_BBNDN,Belarus,,,,,10MBPS,83215.0
2012,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,1427277.0
2012,IT_NET_BBNDN,Belarus,,,,,ANYS,2531842.0
2012,IT_NET_BBNDN,Belarus,,,,,10MBPS,121299.0
2012,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,917355.0
2013,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,1439003.0
2013,IT_NET_BBNDN,Belarus,,,,,10MBPS,115524.0
2013,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1172162.0
2013,IT_NET_BBNDN,Belarus,,,,,ANYS,2785842.0
2007,IT_NET_BBNDN,Türkiye,,,,,ANYS,4753757.0
2008,IT_NET_BBNDN,Türkiye,,,,,ANYS,5756965.0
2009,IT_NET_BBNDN,Türkiye,,,,,ANYS,6450287.0
2009,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,3990680.0
2009,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,2376964.0
2009,IT_NET_BBNDN,Türkiye,,,,,10MBPS,2615.0
2010,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,4800923.0
2010,IT_NET_BBNDN,Türkiye,,,,,ANYS,7098163.0
2010,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,1975261.0
2010,IT_NET_BBNDN,Türkiye,,,,,10MBPS,311510.0
2011,IT_NET_BBNDN,Türkiye,,,,,ANYS,7591367.0
2011,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,2324119.0
2011,IT_NET_BBNDN,Poland,,,,,10MBPS,1024277.0
2012,IT_NET_BBNDN,Poland,,,,,ANYS,6887676.0
2012,IT_NET_BBNDN,Poland,,,,,10MBPS,1638901.0
2012,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,2316450.0
2012,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,769275.0
2013,IT_NET_BBNDN,Poland,,,,,10MBPS,2525173.0
2013,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,2794633.0
2013,IT_NET_BBNDN,Poland,,,,,ANYS,7031055.0
2013,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,415093.0
2012,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,133857.0
2012,IT_NET_BBNDN,Georgia,,,,,10MBPS,124570.0
2012,IT_NET_BBNDN,Georgia,,,,,ANYS,463052.0
2013,IT_NET_BBNDN,Georgia,,,,,ANYS,516931.0
2013,IT_NET_BBNDN,Georgia,,,,,10MBPS,194058.0
2013,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,140423.0
2013,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,132585.0
2014,IT_NET_BBNDN,Georgia,,,,,10MBPS,229087.0
2014,IT_NET_BBNDN,Georgia,,,,,ANYS,600826.0
2014,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,218371.0
2014,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,153368.0
2015,IT_NET_BBNDN,Georgia,,,,,ANYS,635644.0
2014,IT_NET_BBNDN,Belarus,,,,,ANYS,2684347.0
2014,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1659756.0
2014,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,684625.0
2014,IT_NET_BBNDN,Belarus,,,,,10MBPS,243112.0
2015,IT_NET_BBNDN,Belarus,,,,,ANYS,2903497.0
2015,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,2107276.0
2015,IT_NET_BBNDN,Belarus,,,,,10MBPS,515002.0
2015,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,281219.0
2016,IT_NET_BBNDN,Belarus,,,,,ANYS,3067529.0
2016,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1930375.0
2016,IT_NET_BBNDN,Belarus,,,,,10MBPS,953134.0
2016,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,184020.0
2014,IT_NET_BBNDN,Poland,,,,,10MBPS,2979162.0
2014,IT_NET_BBNDN,Poland,,,,,ANYS,7233854.0
2014,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,2666384.0
2014,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,265701.0
2015,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,176493.0
2015,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,2015793.0
2015,IT_NET_BBNDN,Poland,,,,,10MBPS,3622503.0
2015,IT_NET_BBNDN,Poland,,,,,ANYS,7265546.0
2016,IT_NET_BBNDN,Poland,,,,,ANYS,7327918.0
2016,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,2128848.0
2017,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,109468.0
2017,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1515777.0
2017,IT_NET_BBNDN,Belarus,,,,,ANYS,3163286.0
2017,IT_NET_BBNDN,Belarus,,,,,10MBPS,1538041.0
2018,IT_NET_BBNDN,Belarus,,,,,10MBPS,1852251.0
2018,IT_NET_BBNDN,Belarus,,,,,ANYS,3201519.0
2018,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1253198.0
2018,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,96070.0
2019,IT_NET_BBNDN,Belarus,,,,,ANYS,3214869.0
2019,IT_NET_BBNDN,Belarus,,,,,10MBPS,2059865.0
2019,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1092027.0
2016,IT_NET_BBNDN,Poland,,,,,10MBPS,4098634.0
2016,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,127077.0
2017,IT_NET_BBNDN,Poland,,,,,ANYS,7633078.0
2017,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,64692.0
2017,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,1641800.0
2017,IT_NET_BBNDN,Poland,,,,,10MBPS,4487996.0
2018,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,43181.0
2018,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,1068601.0
2018,IT_NET_BBNDN,Poland,,,,,10MBPS,5780864.0
2011,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,1140808.0
2011,IT_NET_BBNDN,Türkiye,,,,,10MBPS,568139.0
2011,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,5871615.0
2012,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,1103173.0
2012,IT_NET_BBNDN,Türkiye,,,,,ANYS,7868968.0
2012,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,6021183.0
2012,IT_NET_BBNDN,Türkiye,,,,,10MBPS,733814.0
2013,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,6053862.0
2013,IT_NET_BBNDN,Türkiye,,,,,10MBPS,1589844.0
2013,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,771644.0
2013,IT_NET_BBNDN,Türkiye,,,,,ANYS,8893391.0
2015,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,315119.0
2015,IT_NET_BBNDN,Georgia,,,,,10MBPS,296902.0
2015,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,23623.0
2016,IT_NET_BBNDN,Georgia,,,,,ANYS,681038.0
2016,IT_NET_BBNDN,Georgia,,,,,10MBPS,367096.0
2016,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,297637.0
2016,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,16305.0
2017,IT_NET_BBNDN,Georgia,,,,,10MBPS,518627.0
2017,IT_NET_BBNDN,Georgia,,,,,ANYS,776187.0
2017,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,11794.0
2017,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,245766.0
2018,IT_NET_BBNDN,Georgia,,,,,10MBPS,655322.0
2018,IT_NET_BBNDN,Georgia,,,,,ANYS,857306.0
2019,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,62977.0
2020,IT_NET_BBNDN,Belarus,,,,,ANYS,3255552.0
2020,IT_NET_BBNDN,Belarus,,,,,10MBPS,2186146.0
2020,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,46919.0
2020,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,1022487.0
2021,IT_NET_BBNDN,Belarus,,,,,256KT2MBPS,42991.0
2021,IT_NET_BBNDN,Belarus,,,,,ANYS,3238881.0
2021,IT_NET_BBNDN,Belarus,,,,,10MBPS,2299027.0
2021,IT_NET_BBNDN,Belarus,,,,,2MT10MBPS,896863.0
2000,IT_NET_BBNDN,Canada,,,,,ANYS,1410932.0
2001,IT_NET_BBNDN,Canada,,,,,ANYS,2836000.0
2002,IT_NET_BBNDN,Canada,,,,,ANYS,3515000.0
2018,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,194727.0
2018,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,7257.0
2019,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,5374.0
2019,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,150362.0
2019,IT_NET_BBNDN,Georgia,,,,,ANYS,937054.0
2019,IT_NET_BBNDN,Georgia,,,,,10MBPS,781318.0
2020,IT_NET_BBNDN,Georgia,,,,,10MBPS,835426.0
2020,IT_NET_BBNDN,Georgia,,,,,ANYS,968355.0
2020,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,128052.0
2020,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,4872.0
2021,IT_NET_BBNDN,Georgia,,,,,ANYS,1009468.0
2021,IT_NET_BBNDN,Georgia,,,,,2MT10MBPS,103738.0
2021,IT_NET_BBNDN,Georgia,,,,,256KT2MBPS,4241.0
2018,IT_NET_BBNDN,Poland,,,,,ANYS,7851422.0
2019,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,977769.0
2019,IT_NET_BBNDN,Poland,,,,,10MBPS,6018941.0
2019,IT_NET_BBNDN,Poland,,,,,ANYS,7837958.0
2019,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,33814.0
2020,IT_NET_BBNDN,Poland,,,,,ANYS,8369218.0
2020,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,801424.0
2020,IT_NET_BBNDN,Poland,,,,,10MBPS,6532853.0
2020,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,32104.0
2003,IT_NET_BBNDN,Canada,,,,,ANYS,4513000.0
2004,IT_NET_BBNDN,Canada,,,,,ANYS,5416000.0
2005,IT_NET_BBNDN,Canada,,,,,ANYS,7004000.0
2006,IT_NET_BBNDN,Canada,,,,,ANYS,8044000.0
2007,IT_NET_BBNDN,Canada,,,,,ANYS,9075322.0
2008,IT_NET_BBNDN,Canada,,,,,ANYS,9842303.0
2009,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,7031583.0
2009,IT_NET_BBNDN,Canada,,,,,ANYS,10290000.0
2009,IT_NET_BBNDN,Canada,,,,,10MBPS,1957164.0
2009,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,1339147.0
2010,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,7854023.0
2021,IT_NET_BBNDN,Georgia,,,,,10MBPS,901506.0
2000,IT_NET_BBNDN,Germany,,,,,ANYS,265000.0
2001,IT_NET_BBNDN,Germany,,,,,ANYS,2100000.0
2002,IT_NET_BBNDN,Germany,,,,,ANYS,3205000.0
2003,IT_NET_BBNDN,Germany,,,,,ANYS,4470000.0
2004,IT_NET_BBNDN,Germany,,,,,ANYS,7000000.0
2005,IT_NET_BBNDN,Germany,,,,,ANYS,10786800.0
2006,IT_NET_BBNDN,Germany,,,,,ANYS,14977200.0
2007,IT_NET_BBNDN,Germany,,,,,10MBPS,6000000.0
2007,IT_NET_BBNDN,Germany,,,,,ANYS,19751400.0
2008,IT_NET_BBNDN,Germany,,,,,ANYS,22710136.0
2010,IT_NET_BBNDN,Canada,,,,,ANYS,10817103.0
2010,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,696678.0
2010,IT_NET_BBNDN,Canada,,,,,10MBPS,2633351.0
2011,IT_NET_BBNDN,Canada,,,,,10MBPS,3120667.0
2011,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,428870.0
2011,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,7727927.0
2011,IT_NET_BBNDN,Canada,,,,,ANYS,11282579.0
2012,IT_NET_BBNDN,Canada,,,,,ANYS,11689914.0
2012,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,6890242.0
2012,IT_NET_BBNDN,Canada,,,,,10MBPS,4426357.0
2012,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,373401.0
2008,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,12680436.0
2008,IT_NET_BBNDN,Germany,,,,,10MBPS,7019527.0
2008,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,2943673.0
2009,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,13920180.0
2009,IT_NET_BBNDN,Germany,,,,,ANYS,24964600.0
2009,IT_NET_BBNDN,Germany,,,,,10MBPS,7730005.0
2009,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,3241615.0
2010,IT_NET_BBNDN,Germany,,,,,ANYS,26161950.0
2010,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,14771645.0
2010,IT_NET_BBNDN,Germany,,,,,10MBPS,7971260.0
2010,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,3346895.0
2011,IT_NET_BBNDN,Germany,,,,,ANYS,27257096.0
2013,IT_NET_BBNDN,Canada,,,,,ANYS,12094461.0
2013,IT_NET_BBNDN,Canada,,,,,10MBPS,6800018.0
2013,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,4929532.0
2013,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,365450.0
2014,IT_NET_BBNDN,Canada,,,,,ANYS,12568000.0
2014,IT_NET_BBNDN,Canada,,,,,10MBPS,8256000.0
2014,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,4006000.0
2014,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,307000.0
2015,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,191694.0
2015,IT_NET_BBNDN,Canada,,,,,ANYS,13115376.0
2015,IT_NET_BBNDN,Canada,,,,,10MBPS,9356045.0
2021,IT_NET_BBNDN,Poland,,,,,10MBPS,7048348.0
2021,IT_NET_BBNDN,Poland,,,,,ANYS,8679490.0
2021,IT_NET_BBNDN,Poland,,,,,256KT2MBPS,25333.0
2021,IT_NET_BBNDN,Poland,,,,,2MT10MBPS,633979.0
2000,IT_NET_BBNDN,Portugal,,,,,ANYS,25154.0
2001,IT_NET_BBNDN,Portugal,,,,,ANYS,99316.0
2002,IT_NET_BBNDN,Portugal,,,,,ANYS,260591.0
2003,IT_NET_BBNDN,Portugal,,,,,ANYS,502030.0
2004,IT_NET_BBNDN,Portugal,,,,,ANYS,838371.0
2005,IT_NET_BBNDN,Portugal,,,,,ANYS,1165440.0
2006,IT_NET_BBNDN,Portugal,,,,,ANYS,1423687.0
2011,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,15418831.0
2011,IT_NET_BBNDN,Germany,,,,,10MBPS,8509761.0
2011,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,3257224.0
2012,IT_NET_BBNDN,Germany,,,,,10MBPS,15128771.0
2012,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,11431971.0
2012,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,1793543.0
2012,IT_NET_BBNDN,Germany,,,,,ANYS,27956700.0
2013,IT_NET_BBNDN,Germany,,,,,ANYS,28641961.0
2013,IT_NET_BBNDN,Germany,,,,,10MBPS,15841417.0
2013,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,11242466.0
2013,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,1570078.0
2014,IT_NET_BBNDN,Germany,,,,,ANYS,29572818.0
2015,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,3565622.0
2016,IT_NET_BBNDN,Canada,,,,,ANYS,13386496.0
2016,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,135808.0
2016,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,3091852.0
2016,IT_NET_BBNDN,Canada,,,,,10MBPS,10158837.0
2017,IT_NET_BBNDN,Canada,,,,,ANYS,13923805.0
2017,IT_NET_BBNDN,Canada,,,,,10MBPS,11441512.0
2017,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,2400707.0
2017,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,81586.0
2018,IT_NET_BBNDN,Canada,,,,,ANYS,14445606.0
2018,IT_NET_BBNDN,Canada,,,,,10MBPS,12416384.0
