Year,SeriesCode,Country,Value
2006,BN_KLT_PTXL_CD,Slovenia,1826898725.85183
2007,BN_KLT_PTXL_CD,Slovenia,3088405068.85713
2008,BN_KLT_PTXL_CD,Slovenia,-589638397.8191
2009,BN_KLT_PTXL_CD,Slovenia,-6353053590.94901
2010,BN_KLT_PTXL_CD,Slovenia,-2569933850.42709
2011,BN_KLT_PTXL_CD,Slovenia,-2361575189.6127
2012,BN_KLT_PTXL_CD,Slovenia,291618990.43174
2013,BN_KLT_PTXL_CD,Slovenia,-5463531546.08264
2014,BN_KLT_PTXL_CD,Slovenia,-5445264526.72103
2011,BN_KLT_PTXL_CD,Czechia,-362051833.85073
2012,BN_KLT_PTXL_CD,Czechia,-2786207616.63241
2013,BN_KLT_PTXL_CD,Czechia,-4723384137.46764
2014,BN_KLT_PTXL_CD,Czechia,4403755747.6087
2015,BN_KLT_PTXL_CD,Czechia,-6690338081.33632
2016,BN_KLT_PTXL_CD,Czechia,-6844079721.9364
2017,BN_KLT_PTXL_CD,Czechia,-9939186719.86105
2018,BN_KLT_PTXL_CD,Czechia,1350466445.81421
2019,BN_KLT_PTXL_CD,Czechia,-4679017435.3479
2020,BN_KLT_PTXL_CD,Czechia,-5873157479.72393
2021,BN_KLT_PTXL_CD,Czechia,3688448933.6429
2000,BN_KLT_PTXL_CD,Denmark,17798962886.6874
2001,BN_KLT_PTXL_CD,Denmark,4262066638.71615
2002,BN_KLT_PTXL_CD,Denmark,-487500933.96844
2003,BN_KLT_PTXL_CD,Denmark,15919767994.4232
2004,BN_KLT_PTXL_CD,Denmark,14712950551.7516
2005,BN_KLT_PTXL_CD,Denmark,11955534202.2519
2006,BN_KLT_PTXL_CD,Denmark,16846508673.0088
2007,BN_KLT_PTXL_CD,Denmark,7373548387.32467
2008,BN_KLT_PTXL_CD,Denmark,-9186699645.06695
2009,BN_KLT_PTXL_CD,Denmark,-11483988291.1202
2010,BN_KLT_PTXL_CD,Denmark,1380857311.22884
2011,BN_KLT_PTXL_CD,Denmark,-892793400.0181
2012,BN_KLT_PTXL_CD,Denmark,13585783281.85
2013,BN_KLT_PTXL_CD,Denmark,-11916788706.8987
2014,BN_KLT_PTXL_CD,Denmark,10568098227.0963
2015,BN_KLT_PTXL_CD,Denmark,-17028220834.3039
2016,BN_KLT_PTXL_CD,Denmark,-11701036788.4016
2017,BN_KLT_PTXL_CD,Denmark,2198675055.04733
2018,BN_KLT_PTXL_CD,Denmark,52837283466.3769
2019,BN_KLT_PTXL_CD,Denmark,4024653536.70544
2020,BN_KLT_PTXL_CD,Denmark,-3415440034.85996
2021,BN_KLT_PTXL_CD,Denmark,9087317879.96544
2000,BN_KLT_PTXL_CD,Estonia,-91157577.58654
2001,BN_KLT_PTXL_CD,Estonia,34176605.01589
2002,BN_KLT_PTXL_CD,Estonia,-152953593.97962
2003,BN_KLT_PTXL_CD,Estonia,-183177845.80227
2004,BN_KLT_PTXL_CD,Estonia,-740045620.43307
2005,BN_KLT_PTXL_CD,Estonia,2238661596.85052
2006,BN_KLT_PTXL_CD,Estonia,1264234891.80496
2007,BN_KLT_PTXL_CD,Estonia,473706656.9515
2008,BN_KLT_PTXL_CD,Estonia,-728208706.37999
2009,BN_KLT_PTXL_CD,Estonia,2100866344.13898
2010,BN_KLT_PTXL_CD,Estonia,454180133.08298
2011,BN_KLT_PTXL_CD,Estonia,-1638150896.34948
2012,BN_KLT_PTXL_CD,Estonia,148650073.11484
2013,BN_KLT_PTXL_CD,Estonia,721511621.22251
2014,BN_KLT_PTXL_CD,Estonia,645485436.70485
2015,BN_KLT_PTXL_CD,Estonia,599721575.29346
2016,BN_KLT_PTXL_CD,Estonia,2716915396.53495
2017,BN_KLT_PTXL_CD,Estonia,3014901302.82624
2018,BN_KLT_PTXL_CD,Estonia,999816138.54791
2019,BN_KLT_PTXL_CD,Estonia,218876147.74488
2020,BN_KLT_PTXL_CD,Estonia,3241600202.92793
2021,BN_KLT_PTXL_CD,Estonia,2854619212.71295
2000,BN_KLT_PTXL_CD,Finland,1803595165.1219
