Year,SeriesCode,Country,Age,Location,Sex,Type of skill,Value
2017,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,SOFT,22.07543
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,CMFL,86.26103
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,CMFL,89.11347
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,CMFL,83.78544
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,CMFL,48.50328
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,CMFL,45.68209
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,CMFL,47.09661
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,CMFL,78.34992
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,TRAF,2.97324
2017,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,ARSP,13.57945
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,ARSP,14.90494
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,COPA,85.51027
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,ARSP,20.5188
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,ARSP,21.59697
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,ARSP,15.35011
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,ARSP,21.82373
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,ARSP,21.12512
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,COPA,62.61986
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,COPA,83.62031
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,COPA,86.38553
2017,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,COPA,81.22042
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,COPA,66.16539
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,COPA,47.0272
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,COPA,44.29193
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,COPA,45.66337
2017,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,PCPR,0.81472
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,PCPR,0.66776
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,PCPR,0.70557
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,PCPR,0.48694
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,PCPR,0.81009
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,PCPR,0.91186
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,PCPR,0.86
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,INST,14.23509
2017,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,ARSP,55.20395
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,ARSP,21.01166
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,EMAIL,54.22274
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,TRAF,4.06984
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,SOFT,8.14213
2017,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,COPA,64.37218
2017,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,PCPR,0.96008
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,CMFL,65.5669
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,ARSP,26.05125
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,ARSP,14.22504
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,ARSP,14.68713
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,ARSP,24.56183
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,ARSP,27.59594
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,COPA,60.14229
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,COPA,61.91479
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,TRAF,2.93849
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,ARSP,21.30452
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,ARSP,15.14801
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,COPA,81.6455
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,COPA,84.46444
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,COPA,79.20541
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,PCPR,0.86175
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,PCPR,0.82098
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,PCPR,0.78273
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,COPA,79.80374
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,PCPR,0.78059
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,PCPR,0.81181
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,PCPR,0.75256
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,COPA,75.24107
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,COPA,46.40342
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,EMAIL,53.55371
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,SOFT,8.04247
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,ARSP,44.88283
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,TRAF,5.35318
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,TRAF,4.76462
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,TRAF,2.84907
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,ARSP,20.6262
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,EPRS,6.35857
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,INST,14.05664
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,INST,25.36855
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,INST,26.3836
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,INST,24.45725
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,INST,12.03514
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,INST,16.00383
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,INST,9.94833
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,EMAIL,49.34506
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,EMAIL,45.63566
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,EMAIL,63.38427
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,EMAIL,47.43086
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,TRAF,10.81756
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,SOFT,8.59427
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,SOFT,8.89093
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,SOFT,8.33748
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,SOFT,8.25644
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,SOFT,6.25616
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,EMAIL,88.7899
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,EMAIL,91.61069
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,INST,18.69213
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,SOFT,7.83289
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,SOFT,5.5128
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,CMFL,62.00748
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,CMFL,90.9969
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,CMFL,87.13168
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,CMFL,84.22376
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,EPRS,14.71403
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,SOFT,18.53858
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,EPRS,14.14786
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,EPRS,7.52577
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,EPRS,4.64137
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,EPRS,4.35857
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,EPRS,4.50016
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,SOFT,19.28041
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,SOFT,17.87257
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,CMFL,81.70665
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,CMFL,47.85992
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,SOFT,5.99766
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,EMAIL,60.15982
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,EMAIL,62.23692
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,EPRS,2.66724
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,COPA,84.53571
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,PCPR,0.86171
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,PCPR,0.68644
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,COPA,63.57157
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,TRAF,4.02565
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,ARSP,20.7524
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,COPA,44.99158
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,COPA,88.15318
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,COPA,57.81452
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,COPA,55.63145
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,TRAF,2.75943
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,ARSP,20.00979
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,ARSP,21.33832
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,TRAF,1.6675
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,TRAF,4.13274
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,PCPR,0.81245
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,PCPR,0.91281
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,PCPR,0.7047
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,PCPR,0.66854
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,PCPR,0.48581
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,PCPR,0.50104
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,PCPR,0.47053
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,COPA,43.57605
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,COPA,65.26294
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,TRAF,5.05354
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,ARSP,43.2705
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,ARSP,16.45012
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,ARSP,15.77259
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,ARSP,46.67873
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,ARSP,20.21157
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,ARSP,17.17256
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,INST,11.54106
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,INST,12.56196
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,INST,13.69029
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,INST,15.0073
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,INST,14.43063
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,INST,10.2605
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,INST,9.63535
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,INST,15.46967
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,TRAF,3.02217
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,TRAF,2.88878
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,EMAIL,52.15802
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,EMAIL,71.21423
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,EMAIL,67.22794
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,TRAF,11.22069
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,TRAF,11.66972
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,SOFT,5.75524
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,EMAIL,86.25742
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,INST,17.64581
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,SOFT,5.87056
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,SOFT,5.69192
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,SOFT,9.51877
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,SOFT,10.69466
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,SOFT,10.09601
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,TRAF,3.1644
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,CMFL,59.60796
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,CMFL,57.35761
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,CMFL,96.64419
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,CMFL,87.18904
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,CMFL,93.66847
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,EPRS,8.45547
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,EPRS,6.52775
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,EPRS,7.98215
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,EMAIL,54.97853
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,EMAIL,39.09101
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,EMAIL,36.70914
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,EMAIL,37.90163
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,CMFL,44.94374
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,CMFL,46.40374
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,CMFL,77.60268
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,CMFL,82.30855
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,EMAIL,58.36187
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,EPRS,5.38676
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,EPRS,13.63956
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,EPRS,5.63833
2018,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,EPRS,5.90658
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,EPRS,6.19285
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,EPRS,2.57826
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,EPRS,2.50124
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,CMFL,67.31133
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,CMFL,63.85814
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,TRAF,3.92074
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,TRAF,1.71887
2018,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,TRAF,1.77823
2018,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,INST,16.63692
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,COPA,90.74137
2018,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,COPA,93.62421
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,ARSP,46.87733
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,ARSP,17.72629
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,ARSP,17.01138
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,COPA,64.86704
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,COPA,63.45471
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,ARSP,21.71498
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,COPA,45.4584
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,COPA,47.00382
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,COPA,78.9214
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,COPA,88.51922
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,COPA,83.637
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,INST,14.71158
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,ARSP,20.04752
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,ARSP,22.26681
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,ARSP,15.84704
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,ARSP,14.83807
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,ARSP,15.34248
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,ARSP,25.76067
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,ARSP,28.89344
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,INST,25.39561
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,INST,12.82905
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,INST,12.31405
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,INST,26.49583
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,INST,24.41377
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,ARSP,43.19353
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,EMAIL,62.38909
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,EMAIL,40.89497
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,EMAIL,38.29109
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,EMAIL,39.59283
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,EMAIL,88.88463
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,EMAIL,92.00038
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,EMAIL,86.10414
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,EMAIL,50.35026
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,SOFT,18.55832
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,SOFT,19.36241
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,SOFT,17.84076
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,SOFT,6.50365
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,SOFT,6.24591
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,SOFT,6.77782
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,SOFT,8.20472
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,EPRS,4.69956
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,EPRS,4.85413
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,INST,10.39429
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,INST,17.4525
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,INST,19.57489
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,INST,18.49527
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,EPRS,14.16295
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,EPRS,2.50594
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,EPRS,6.82056
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,EPRS,4.54505
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,SOFT,9.98238
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,SOFT,11.19639
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,SOFT,10.57885
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,TRAF,3.3123
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,TRAF,2.87403
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,EMAIL,70.45011
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,TRAF,5.59649
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,TRAF,5.28784
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Both sexes,ARSP,44.9307
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,TRAF,10.79831
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Female,TRAF,11.71937
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Both sexes,COPA,61.04578
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,ARSP,18.48675
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,TRAF,4.20607
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,COPA,81.82061
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,COPA,84.67115
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,COPA,79.35456
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,COPA,68.21751
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,COPA,48.54971
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,ARSP,27.29986
2019,SE_ADT_ACTS,Azerbaijan,15-24,All areas,Male,COPA,87.99665
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,COPA,58.78118
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Both sexes,COPA,66.5269
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,INST,13.37687
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,INST,14.34452
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,INST,15.50286
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,INST,16.04292
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,INST,10.73611
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,INST,15.08545
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,INST,15.03564
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,EMAIL,66.47803
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,EMAIL,74.56255
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,EMAIL,60.28882
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,EMAIL,58.47183
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,EMAIL,57.46178
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Female,EMAIL,48.47379
2019,SE_ADT_ACTS,Azerbaijan,25-74,All areas,Male,EMAIL,52.34631
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Female,EMAIL,54.63958
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,INST,10.05259
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,TRAF,2.97175
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,TRAF,4.98971
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Male,EPRS,8.85038
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Both sexes,EPRS,8.36223
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Both sexes,SOFT,8.6127
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Female,SOFT,8.91267
2019,SE_ADT_ACTS,Azerbaijan,<15Y,All areas,Male,SOFT,8.35319
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,All areas,Male,SOFT,8.6285
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Female,SOFT,6.14083
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Male,SOFT,5.74978
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Urban,Female,EPRS,7.89074
2019,SE_ADT_ACTS,Azerbaijan,ALLAGE,Rural,Both sexes,SOFT,5.94528
