Year,SeriesCode,Country,Value
2005,DC_ODA_SIDSG,France,0.00805
2008,DC_ODA_SIDSG,Sweden,0.01345
2009,DC_ODA_SIDSG,Sweden,0.01375
2010,DC_ODA_SIDSG,Sweden,0.02325
2011,DC_ODA_SIDSG,Sweden,0.01405
2012,DC_ODA_SIDSG,Sweden,0.01094
2013,DC_ODA_SIDSG,Sweden,0.01002
2014,DC_ODA_SIDSG,Sweden,0.00995
2015,DC_ODA_SIDSG,Sweden,0.00849
2006,DC_ODA_SIDSG,France,0.00933
2007,DC_ODA_SIDSG,France,0.01211
2008,DC_ODA_SIDSG,France,0.0109
2009,DC_ODA_SIDSG,France,0.01532
2010,DC_ODA_SIDSG,France,0.02154
2011,DC_ODA_SIDSG,France,0.01689
2012,DC_ODA_SIDSG,France,0.01797
2013,DC_ODA_SIDSG,France,0.01167
2016,DC_ODA_SIDSG,Sweden,0.00897
2017,DC_ODA_SIDSG,Sweden,0.00881
2018,DC_ODA_SIDSG,Sweden,0.0137
2019,DC_ODA_SIDSG,Sweden,0.00802
2020,DC_ODA_SIDSG,Sweden,0.02158
2021,DC_ODA_SIDSG,Sweden,0.0098
2000,DC_ODA_SIDSG,Switzerland,0.00577
2001,DC_ODA_SIDSG,Switzerland,0.00362
2014,DC_ODA_SIDSG,France,0.01082
2015,DC_ODA_SIDSG,France,0.01624
2016,DC_ODA_SIDSG,France,0.01201
2017,DC_ODA_SIDSG,France,0.01335
2018,DC_ODA_SIDSG,France,0.01471
2019,DC_ODA_SIDSG,France,0.00732
2020,DC_ODA_SIDSG,France,0.03052
2021,DC_ODA_SIDSG,France,0.0195
2000,DC_ODA_SIDSG,Germany,0.0067
2001,DC_ODA_SIDSG,Germany,0.0057
2002,DC_ODA_SIDSG,Germany,0.0053
2003,DC_ODA_SIDSG,Germany,0.00454
2004,DC_ODA_SIDSG,Germany,0.00504
2005,DC_ODA_SIDSG,Germany,0.00411
2006,DC_ODA_SIDSG,Germany,0.00534
2007,DC_ODA_SIDSG,Germany,0.00563
2002,DC_ODA_SIDSG,Switzerland,0.00399
2003,DC_ODA_SIDSG,Switzerland,0.0055
2004,DC_ODA_SIDSG,Switzerland,0.00615
2005,DC_ODA_SIDSG,Switzerland,0.00531
2006,DC_ODA_SIDSG,Switzerland,0.00401
2007,DC_ODA_SIDSG,Switzerland,0.00513
2008,DC_ODA_SIDSG,Switzerland,0.00478
2009,DC_ODA_SIDSG,Switzerland,0.00605
2008,DC_ODA_SIDSG,Germany,0.00595
2009,DC_ODA_SIDSG,Germany,0.00795
2010,DC_ODA_SIDSG,Germany,0.00997
2011,DC_ODA_SIDSG,Germany,0.00653
2012,DC_ODA_SIDSG,Germany,0.00504
2013,DC_ODA_SIDSG,Germany,0.0048
2014,DC_ODA_SIDSG,Germany,0.00496
2015,DC_ODA_SIDSG,Germany,0.00408
2016,DC_ODA_SIDSG,Germany,0.00576
2017,DC_ODA_SIDSG,Germany,0.00504
2018,DC_ODA_SIDSG,Germany,0.00643
2019,DC_ODA_SIDSG,Germany,0.00453
2020,DC_ODA_SIDSG,Germany,0.00506
2021,DC_ODA_SIDSG,Germany,0.00705
2000,DC_ODA_SIDSG,Greece,0.00558
2001,DC_ODA_SIDSG,Greece,0.00431
2010,DC_ODA_SIDSG,Switzerland,0.00804
2011,DC_ODA_SIDSG,Switzerland,0.00679
2012,DC_ODA_SIDSG,Switzerland,0.00605
2013,DC_ODA_SIDSG,Switzerland,0.00694
2014,DC_ODA_SIDSG,Switzerland,0.00739
2015,DC_ODA_SIDSG,Switzerland,0.00716
2016,DC_ODA_SIDSG,Switzerland,0.00911
2017,DC_ODA_SIDSG,Switzerland,0.00897
2018,DC_ODA_SIDSG,Switzerland,0.00788
2019,DC_ODA_SIDSG,Switzerland,0.00857
2020,DC_ODA_SIDSG,Switzerland,0.00895
2021,DC_ODA_SIDSG,Switzerland,0.01064
2000,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01325
2001,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01047
2002,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.0118
2003,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00788
2004,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00732
2005,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00786
2006,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.0043
2007,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00636
2008,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00786
2009,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01207
2010,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01395
2011,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01118
2012,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00822
2013,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01171
2014,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00883
2015,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00912
2016,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01024
2017,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00828
2018,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01079
2019,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00818
2002,DC_ODA_SIDSG,Greece,0.00502
2003,DC_ODA_SIDSG,Greece,0.00244
2004,DC_ODA_SIDSG,Greece,0.00352
2005,DC_ODA_SIDSG,Greece,0.00288
2006,DC_ODA_SIDSG,Greece,0.00403
2007,DC_ODA_SIDSG,Greece,0.00433
2008,DC_ODA_SIDSG,Greece,0.00457
2009,DC_ODA_SIDSG,Greece,0.00531
2010,DC_ODA_SIDSG,Greece,0.00739
2011,DC_ODA_SIDSG,Greece,0.00334
2012,DC_ODA_SIDSG,Greece,0.00292
2013,DC_ODA_SIDSG,Greece,0.00258
2014,DC_ODA_SIDSG,Greece,0.00248
2015,DC_ODA_SIDSG,Greece,0.0025
2016,DC_ODA_SIDSG,Greece,0.00287
2017,DC_ODA_SIDSG,Greece,0.00238
2018,DC_ODA_SIDSG,Greece,0.00278
2019,DC_ODA_SIDSG,Greece,0.0021
2020,DC_ODA_SIDSG,Greece,0.00221
2021,DC_ODA_SIDSG,Greece,0.00172
2003,DC_ODA_SIDSG,Hungary,0.00027
2004,DC_ODA_SIDSG,Hungary,0.00148
2005,DC_ODA_SIDSG,Hungary,0.00331
2006,DC_ODA_SIDSG,Hungary,0.00258
