Year,SeriesCode,Страна ,Age,Sex,Value
2009,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,6
2009,VC_HTF_DETV,Switzerland,ALLAGE,MALE,27
2009,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,33
2010,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,6
2010,VC_HTF_DETV,Switzerland,18+,BOTHSEX,40
2011,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,22
2011,VC_HTF_DETV,Lithuania,18+,MALE,19
2012,VC_HTF_DETV,Lithuania,18+,BOTHSEX,6
2012,VC_HTF_DETV,Lithuania,18+,MALE,5
2012,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,14
2012,VC_HTF_DETV,Lithuania,<18Y,BOTHSEX,8
2012,VC_HTF_DETV,Lithuania,ALLAGE,MALE,11
2012,VC_HTF_DETV,Lithuania,<18Y,MALE,6
2014,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,27
2010,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,6
2010,VC_HTF_DETV,Switzerland,18+,MALE,34
2010,VC_HTF_DETV,Switzerland,<18Y,MALE,6
2010,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,46
2010,VC_HTF_DETV,Switzerland,ALLAGE,MALE,40
2010,VC_HTF_DETV,Switzerland,18+,FEMALE,6
2011,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,36
2011,VC_HTF_DETV,Switzerland,ALLAGE,MALE,34
2014,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,47
2014,VC_HTF_DETV,Lithuania,18+,BOTHSEX,44
2014,VC_HTF_DETV,Lithuania,18+,FEMALE,25
2014,VC_HTF_DETV,Lithuania,18+,MALE,19
2014,VC_HTF_DETV,Lithuania,ALLAGE,MALE,20
2015,VC_HTF_DETV,Lithuania,18+,BOTHSEX,45
2015,VC_HTF_DETV,Lithuania,<18Y,BOTHSEX,17
2015,VC_HTF_DETV,Lithuania,18+,FEMALE,21
2015,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,26
2015,VC_HTF_DETV,Lithuania,ALLAGE,MALE,36
2015,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,62
2015,VC_HTF_DETV,Lithuania,<18Y,FEMALE,5
2015,VC_HTF_DETV,Lithuania,<18Y,MALE,12
2015,VC_HTF_DETV,Lithuania,18+,MALE,24
2016,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,25
2016,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,45
2016,VC_HTF_DETV,Lithuania,18+,FEMALE,22
2011,VC_HTF_DETV,Switzerland,18+,BOTHSEX,35
2011,VC_HTF_DETV,Switzerland,18+,MALE,32
2016,VC_HTF_DETV,Lithuania,18+,MALE,19
2016,VC_HTF_DETV,Lithuania,18+,BOTHSEX,41
2016,VC_HTF_DETV,Lithuania,ALLAGE,MALE,20
2017,VC_HTF_DETV,Lithuania,18+,MALE,20
2017,VC_HTF_DETV,Lithuania,<18Y,BOTHSEX,8
2017,VC_HTF_DETV,Lithuania,18+,FEMALE,30
2012,VC_HTF_DETV,Switzerland,ALLAGE,MALE,58
2012,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,60
2017,VC_HTF_DETV,Lithuania,<18Y,MALE,5
2017,VC_HTF_DETV,Lithuania,ALLAGE,MALE,25
2017,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,33
2017,VC_HTF_DETV,Lithuania,18+,BOTHSEX,50
2017,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,58
2018,VC_HTF_DETV,Lithuania,18+,BOTHSEX,43
2018,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,44
2018,VC_HTF_DETV,Lithuania,18+,MALE,34
2012,VC_HTF_DETV,Switzerland,18+,BOTHSEX,59
2012,VC_HTF_DETV,Switzerland,18+,MALE,57
2013,VC_HTF_DETV,Switzerland,ALLAGE,MALE,37
2013,VC_HTF_DETV,Switzerland,18+,FEMALE,5
2013,VC_HTF_DETV,Switzerland,18+,BOTHSEX,39
2018,VC_HTF_DETV,Lithuania,18+,FEMALE,9
2018,VC_HTF_DETV,Lithuania,ALLAGE,MALE,34
2018,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,10
2019,VC_HTF_DETV,Lithuania,18+,MALE,17
2019,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,39
2019,VC_HTF_DETV,Lithuania,18+,FEMALE,18
2019,VC_HTF_DETV,Lithuania,ALLAGE,MALE,18
2019,VC_HTF_DETV,Lithuania,18+,BOTHSEX,35
2019,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,21
2020,VC_HTF_DETV,Lithuania,18+,BOTHSEX,23
2020,VC_HTF_DETV,Lithuania,18+,FEMALE,7
2020,VC_HTF_DETV,Lithuania,18+,MALE,16
2013,VC_HTF_DETV,Switzerland,18+,MALE,34
2013,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,42
2013,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,5
2014,VC_HTF_DETV,Switzerland,18+,MALE,8
2014,VC_HTF_DETV,Switzerland,ALLAGE,MALE,9
2014,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,24
2014,VC_HTF_DETV,Switzerland,18+,BOTHSEX,33
2014,VC_HTF_DETV,Switzerland,18+,FEMALE,23
2014,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,35
2015,VC_HTF_DETV,Switzerland,<18Y,MALE,5
2015,VC_HTF_DETV,Switzerland,18+,BOTHSEX,45
2015,VC_HTF_DETV,Switzerland,18+,MALE,43
2015,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,47
2015,VC_HTF_DETV,Switzerland,ALLAGE,MALE,48
2015,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,5
2016,VC_HTF_DETV,Switzerland,<18Y,MALE,7
2020,VC_HTF_DETV,Lithuania,ALLAGE,BOTHSEX,24
2020,VC_HTF_DETV,Lithuania,ALLAGE,FEMALE,8
2020,VC_HTF_DETV,Lithuania,ALLAGE,MALE,16
2013,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,10
2014,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,12
2015,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,7
2016,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,20
2017,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,16
2017,VC_HTF_DETV,Luxembourg,18+,BOTHSEX,15
2017,VC_HTF_DETV,Luxembourg,18+,FEMALE,6
2017,VC_HTF_DETV,Luxembourg,18+,MALE,9
2017,VC_HTF_DETV,Luxembourg,ALLAGE,FEMALE,7
2017,VC_HTF_DETV,Luxembourg,ALLAGE,MALE,9
2018,VC_HTF_DETV,Luxembourg,18+,MALE,10
2018,VC_HTF_DETV,Luxembourg,ALLAGE,MALE,10
2018,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,14
2018,VC_HTF_DETV,Luxembourg,18+,BOTHSEX,13
2019,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,13
2019,VC_HTF_DETV,Luxembourg,18+,BOTHSEX,13
2019,VC_HTF_DETV,Luxembourg,18+,MALE,8
2019,VC_HTF_DETV,Luxembourg,18+,FEMALE,5
2019,VC_HTF_DETV,Luxembourg,ALLAGE,FEMALE,5
2019,VC_HTF_DETV,Luxembourg,ALLAGE,MALE,8
2020,VC_HTF_DETV,Luxembourg,18+,BOTHSEX,10
2020,VC_HTF_DETV,Luxembourg,ALLAGE,FEMALE,8
2020,VC_HTF_DETV,Luxembourg,18+,FEMALE,8
2020,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,10
2021,VC_HTF_DETV,Luxembourg,ALLAGE,BOTHSEX,50
2021,VC_HTF_DETV,Luxembourg,<18Y,BOTHSEX,10
2007,VC_HTF_DETV,Malta,ALLAGE,MALE,7
2007,VC_HTF_DETV,Malta,ALLAGE,BOTHSEX,7
2007,VC_HTF_DETV,Malta,18+,MALE,7
2007,VC_HTF_DETV,Malta,18+,BOTHSEX,7
2013,VC_HTF_DETV,Malta,ALLAGE,MALE,10
2013,VC_HTF_DETV,Malta,18+,BOTHSEX,10
2013,VC_HTF_DETV,Malta,18+,MALE,10
2013,VC_HTF_DETV,Malta,ALLAGE,BOTHSEX,10
2014,VC_HTF_DETV,Malta,18+,MALE,16
2014,VC_HTF_DETV,Malta,ALLAGE,BOTHSEX,20
2014,VC_HTF_DETV,Malta,18+,BOTHSEX,19
2014,VC_HTF_DETV,Malta,ALLAGE,MALE,17
2016,VC_HTF_DETV,Malta,18+,BOTHSEX,27
2016,VC_HTF_DETV,Malta,18+,FEMALE,17
2016,VC_HTF_DETV,Malta,18+,MALE,10
2016,VC_HTF_DETV,Malta,ALLAGE,MALE,10
2016,VC_HTF_DETV,Malta,ALLAGE,FEMALE,17
2016,VC_HTF_DETV,Malta,ALLAGE,BOTHSEX,27
2017,VC_HTF_DETV,Malta,18+,BOTHSEX,5
2017,VC_HTF_DETV,Malta,ALLAGE,MALE,6
2017,VC_HTF_DETV,Malta,ALLAGE,BOTHSEX,6
2017,VC_HTF_DETV,Malta,18+,MALE,5
2018,VC_HTF_DETV,Malta,ALLAGE,BOTHSEX,35
2018,VC_HTF_DETV,Malta,18+,MALE,20
2018,VC_HTF_DETV,Malta,18+,BOTHSEX,34
2018,VC_HTF_DETV,Malta,18+,FEMALE,14
2018,VC_HTF_DETV,Malta,ALLAGE,MALE,21
2018,VC_HTF_DETV,Malta,ALLAGE,FEMALE,14
2016,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,27
2016,VC_HTF_DETV,Switzerland,18+,FEMALE,26
2016,VC_HTF_DETV,Switzerland,ALLAGE,MALE,68
2016,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,90
2016,VC_HTF_DETV,Switzerland,18+,MALE,61
2016,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,6
2008,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,19
2008,VC_HTF_DETV,Mexico,18+,MALE,32
2008,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,56
2008,VC_HTF_DETV,Mexico,ALLAGE,MALE,37
2008,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,19
2016,VC_HTF_DETV,Switzerland,18+,BOTHSEX,87
2017,VC_HTF_DETV,Switzerland,18+,MALE,19
2017,VC_HTF_DETV,Switzerland,18+,FEMALE,67
2017,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,5
2008,VC_HTF_DETV,Mexico,<18Y,MALE,5
2008,VC_HTF_DETV,Mexico,<18Y,FEMALE,14
2008,VC_HTF_DETV,Mexico,18+,FEMALE,5
2008,VC_HTF_DETV,Mexico,18+,BOTHSEX,37
2009,VC_HTF_DETV,Mexico,18+,MALE,24
2009,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,47
2009,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,23
2017,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,68
2017,VC_HTF_DETV,Switzerland,ALLAGE,MALE,23
2017,VC_HTF_DETV,Switzerland,18+,BOTHSEX,86
2017,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,108
2018,VC_HTF_DETV,Switzerland,18+,BOTHSEX,52
2018,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,8
2018,VC_HTF_DETV,Switzerland,18+,FEMALE,8
2018,VC_HTF_DETV,Switzerland,18+,MALE,44
2018,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,64
2018,VC_HTF_DETV,Switzerland,<18Y,MALE,6
2018,VC_HTF_DETV,Switzerland,ALLAGE,MALE,50
2018,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,10
2019,VC_HTF_DETV,Switzerland,ALLAGE,MALE,48
2019,VC_HTF_DETV,Switzerland,<18Y,MALE,7
2009,VC_HTF_DETV,Mexico,18+,BOTHSEX,24
2009,VC_HTF_DETV,Mexico,ALLAGE,MALE,45
2009,VC_HTF_DETV,Mexico,<18Y,MALE,21
2010,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,120
2010,VC_HTF_DETV,Mexico,ALLAGE,MALE,105
2010,VC_HTF_DETV,Mexico,18+,BOTHSEX,145
2010,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,80
2010,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,225
2019,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,35
2019,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,83
2019,VC_HTF_DETV,Switzerland,18+,MALE,41
2019,VC_HTF_DETV,Switzerland,18+,BOTHSEX,76
2019,VC_HTF_DETV,Switzerland,18+,FEMALE,35
2019,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,7
2010,VC_HTF_DETV,Mexico,<18Y,MALE,54
2010,VC_HTF_DETV,Mexico,18+,FEMALE,94
2010,VC_HTF_DETV,Mexico,<18Y,FEMALE,26
2010,VC_HTF_DETV,Mexico,18+,MALE,51
2011,VC_HTF_DETV,Mexico,<18Y,FEMALE,15
2011,VC_HTF_DETV,Mexico,<18Y,MALE,36
2011,VC_HTF_DETV,Mexico,18+,FEMALE,26
2011,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,51
2011,VC_HTF_DETV,Mexico,18+,BOTHSEX,71
2011,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,122
2020,VC_HTF_DETV,Switzerland,ALLAGE,MALE,44
2020,VC_HTF_DETV,Switzerland,ALLAGE,BOTHSEX,53
2020,VC_HTF_DETV,Switzerland,18+,BOTHSEX,49
2020,VC_HTF_DETV,Switzerland,ALLAGE,FEMALE,9
2020,VC_HTF_DETV,Switzerland,18+,FEMALE,8
2011,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,41
2011,VC_HTF_DETV,Mexico,ALLAGE,MALE,81
2011,VC_HTF_DETV,Mexico,18+,MALE,45
2012,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,7
2012,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,125
2012,VC_HTF_DETV,Mexico,18+,FEMALE,5
2012,VC_HTF_DETV,Mexico,ALLAGE,MALE,94
2012,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,26
2020,VC_HTF_DETV,Switzerland,18+,MALE,41
2021,VC_HTF_DETV,Switzerland,<18Y,BOTHSEX,8
2021,VC_HTF_DETV,Switzerland,18+,BOTHSEX,54
2021,VC_HTF_DETV,Switzerland,ALLAGE,MALE,33
2021,VC_HTF_DETV,Switzerland,18+,MALE,27
2021,VC_HTF_DETV,Switzerland,<18Y,MALE,6
2007,VC_HTF_DETV,Таджикистан,18+,MALE,12
2007,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,17
2007,VC_HTF_DETV,Таджикистан,18+,FEMALE,10
2007,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,7
2007,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,39
2007,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,22
2007,VC_HTF_DETV,Таджикистан,<18Y,MALE,10
2007,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,22
2012,VC_HTF_DETV,Mexico,18+,MALE,70
2012,VC_HTF_DETV,Mexico,<18Y,MALE,24
2012,VC_HTF_DETV,Mexico,18+,BOTHSEX,75
2013,VC_HTF_DETV,Mexico,18+,MALE,61
2013,VC_HTF_DETV,Mexico,18+,BOTHSEX,62
2013,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,207
2013,VC_HTF_DETV,Mexico,ALLAGE,MALE,121
2007,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,17
2008,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,25
2008,VC_HTF_DETV,Таджикистан,<18Y,MALE,6
2008,VC_HTF_DETV,Таджикистан,18+,MALE,7
2008,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,10
2008,VC_HTF_DETV,Таджикистан,18+,FEMALE,8
2008,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,13
2008,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,12
2013,VC_HTF_DETV,Mexico,<18Y,MALE,60
2013,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,61
2014,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,19
2014,VC_HTF_DETV,Mexico,<18Y,FEMALE,12
2014,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,270
2014,VC_HTF_DETV,Mexico,18+,FEMALE,7
2014,VC_HTF_DETV,Mexico,18+,MALE,133
2014,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,98
2008,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,15
2009,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,9
2009,VC_HTF_DETV,Таджикистан,18+,MALE,5
2009,VC_HTF_DETV,Таджикистан,18+,FEMALE,5
2009,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,9
2009,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,19
2009,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,10
2009,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,10
2009,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,5
2010,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,5
2010,VC_HTF_DETV,Таджикистан,<18Y,MALE,11
2010,VC_HTF_DETV,Таджикистан,18+,FEMALE,22
2010,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,36
2010,VC_HTF_DETV,Таджикистан,18+,MALE,14
2010,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,52
2010,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,27
2010,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,25
2010,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,16
2014,VC_HTF_DETV,Mexico,ALLAGE,MALE,216
2014,VC_HTF_DETV,Mexico,18+,BOTHSEX,140
2014,VC_HTF_DETV,Mexico,<18Y,MALE,83
2015,VC_HTF_DETV,Mexico,18+,MALE,740
2015,VC_HTF_DETV,Mexico,18+,BOTHSEX,1023
2015,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,2015
2015,VC_HTF_DETV,Mexico,18+,FEMALE,283
2015,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,651
2015,VC_HTF_DETV,Mexico,ALLAGE,MALE,1028
2015,VC_HTF_DETV,Mexico,<18Y,MALE,288
2012,VC_HTF_DETV,Таджикистан,18+,MALE,5
2012,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,7
2012,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,12
2012,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,8
2012,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,5
2013,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,12
2013,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,5
2013,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,17
2013,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,22
2013,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,10
2013,VC_HTF_DETV,Таджикистан,18+,MALE,10
2013,VC_HTF_DETV,Таджикистан,<18Y,MALE,7
2015,VC_HTF_DETV,Mexico,<18Y,FEMALE,368
2015,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,656
2016,VC_HTF_DETV,Mexico,18+,BOTHSEX,777
2016,VC_HTF_DETV,Mexico,18+,FEMALE,63
2016,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,986
2016,VC_HTF_DETV,Mexico,<18Y,FEMALE,41
2016,VC_HTF_DETV,Mexico,18+,MALE,714
2016,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,209
2016,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,104
2016,VC_HTF_DETV,Mexico,<18Y,MALE,168
2014,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,8
2014,VC_HTF_DETV,Таджикистан,18+,MALE,42
2014,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,51
2014,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,44
2014,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,43
2014,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,6
2014,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,7
2016,VC_HTF_DETV,Mexico,ALLAGE,MALE,882
2017,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,196
2017,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,334
2017,VC_HTF_DETV,Mexico,<18Y,MALE,244
2017,VC_HTF_DETV,Mexico,<18Y,FEMALE,90
2017,VC_HTF_DETV,Mexico,ALLAGE,MALE,771
2017,VC_HTF_DETV,Mexico,18+,MALE,527
2017,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,970
2017,VC_HTF_DETV,Mexico,18+,FEMALE,106
2017,VC_HTF_DETV,Mexico,18+,BOTHSEX,633
2015,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,6
2015,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,6
2015,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,30
2015,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,39
2015,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,9
2015,VC_HTF_DETV,Таджикистан,18+,MALE,30
2015,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,33
2018,VC_HTF_DETV,Mexico,<18Y,FEMALE,87
2018,VC_HTF_DETV,Mexico,18+,MALE,209
2018,VC_HTF_DETV,Mexico,<18Y,MALE,135
2018,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,222
2018,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,110
2018,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,731
2018,VC_HTF_DETV,Mexico,ALLAGE,MALE,344
2018,VC_HTF_DETV,Mexico,18+,FEMALE,23
2018,VC_HTF_DETV,Mexico,18+,BOTHSEX,232
2020,VC_HTF_DETV,Mexico,18+,BOTHSEX,311
2016,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,23
2016,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,6
2016,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,29
2016,VC_HTF_DETV,Таджикистан,18+,MALE,22
2016,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,5
2016,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,23
2016,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,6
2017,VC_HTF_DETV,Таджикистан,<18Y,MALE,6
2017,VC_HTF_DETV,Таджикистан,18+,MALE,59
2017,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,11
2017,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,68
2017,VC_HTF_DETV,Таджикистан,18+,FEMALE,9
2017,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,5
2017,VC_HTF_DETV,Таджикистан,<18Y,_O,10
2017,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,79
2017,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,65
2017,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,14
2020,VC_HTF_DETV,Mexico,ALLAGE,FEMALE,82
2020,VC_HTF_DETV,Mexico,ALLAGE,MALE,442
2020,VC_HTF_DETV,Mexico,18+,MALE,250
2020,VC_HTF_DETV,Mexico,ALLAGE,BOTHSEX,824
2020,VC_HTF_DETV,Mexico,18+,FEMALE,27
2020,VC_HTF_DETV,Mexico,<18Y,FEMALE,55
2020,VC_HTF_DETV,Mexico,<18Y,MALE,192
2020,VC_HTF_DETV,Mexico,<18Y,BOTHSEX,248
2007,VC_HTF_DETV,Republic of Moldova,<18Y,BOTHSEX,47
2007,VC_HTF_DETV,Republic of Moldova,ALLAGE,BOTHSEX,298
2017,VC_HTF_DETV,Таджикистан,ALLAGE,_O,10
2018,VC_HTF_DETV,Таджикистан,ALLAGE,_O,11
2018,VC_HTF_DETV,Таджикистан,18+,MALE,45
2018,VC_HTF_DETV,Таджикистан,<18Y,MALE,5
2018,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,66
2018,VC_HTF_DETV,Таджикистан,18+,FEMALE,11
2018,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,10
2018,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,56
2018,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,50
2018,VC_HTF_DETV,Таджикистан,<18Y,_O,11
2007,VC_HTF_DETV,Republic of Moldova,ALLAGE,MALE,211
2007,VC_HTF_DETV,Republic of Moldova,18+,MALE,211
2007,VC_HTF_DETV,Republic of Moldova,ALLAGE,FEMALE,40
2007,VC_HTF_DETV,Republic of Moldova,18+,FEMALE,40
2007,VC_HTF_DETV,Republic of Moldova,18+,BOTHSEX,251
2008,VC_HTF_DETV,Republic of Moldova,<18Y,BOTHSEX,37
2008,VC_HTF_DETV,Republic of Moldova,18+,BOTHSEX,234
2008,VC_HTF_DETV,Republic of Moldova,18+,FEMALE,28
2008,VC_HTF_DETV,Republic of Moldova,ALLAGE,BOTHSEX,271
2018,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,5
2018,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,16
2019,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,36
2019,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,34
2019,VC_HTF_DETV,Таджикистан,18+,MALE,31
2019,VC_HTF_DETV,Таджикистан,<18Y,FEMALE,5
2019,VC_HTF_DETV,Таджикистан,ALLAGE,_O,10
2019,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,10
2019,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,50
2019,VC_HTF_DETV,Таджикистан,<18Y,MALE,5
2019,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,70
2019,VC_HTF_DETV,Таджикистан,18+,FEMALE,29
2019,VC_HTF_DETV,Таджикистан,<18Y,_O,10
2020,VC_HTF_DETV,Таджикистан,<18Y,BOTHSEX,8
2020,VC_HTF_DETV,Таджикистан,ALLAGE,BOTHSEX,76
2020,VC_HTF_DETV,Таджикистан,18+,MALE,20
2020,VC_HTF_DETV,Таджикистан,ALLAGE,FEMALE,48
2020,VC_HTF_DETV,Таджикистан,ALLAGE,_O,8
2020,VC_HTF_DETV,Таджикистан,ALLAGE,MALE,20
2020,VC_HTF_DETV,Таджикистан,18+,BOTHSEX,68
2008,VC_HTF_DETV,Republic of Moldova,18+,MALE,206
2008,VC_HTF_DETV,Republic of Moldova,ALLAGE,FEMALE,28
2008,VC_HTF_DETV,Republic of Moldova,ALLAGE,MALE,206
2009,VC_HTF_DETV,Republic of Moldova,<18Y,MALE,14
2009,VC_HTF_DETV,Republic of Moldova,<18Y,BOTHSEX,18
2009,VC_HTF_DETV,Republic of Moldova,18+,MALE,146
2009,VC_HTF_DETV,Republic of Moldova,ALLAGE,FEMALE,22
2009,VC_HTF_DETV,Republic of Moldova,ALLAGE,BOTHSEX,182
2009,VC_HTF_DETV,Republic of Moldova,ALLAGE,MALE,160
2009,VC_HTF_DETV,Republic of Moldova,18+,BOTHSEX,164
2009,VC_HTF_DETV,Republic of Moldova,18+,FEMALE,18
2010,VC_HTF_DETV,Republic of Moldova,18+,BOTHSEX,154
2010,VC_HTF_DETV,Republic of Moldova,ALLAGE,BOTHSEX,181
