Year,SeriesCode,Страна ,Age,Location,Sex,Value
2004,SL_DOM_TSPDDC,North Macedonia,20-74,ALLAREA,MALE,6.73611
2009,SL_DOM_TSPDDC,North Macedonia,10+,ALLAREA,FEMALE,14.72222
2009,SL_DOM_TSPDDC,North Macedonia,10+,ALLAREA,MALE,4.93056
2009,SL_DOM_TSPDDC,North Macedonia,20-74,ALLAREA,MALE,5.27778
2009,SL_DOM_TSPDDC,North Macedonia,20-74,ALLAREA,FEMALE,16.94444
2015,SL_DOM_TSPDDC,North Macedonia,25-44,ALLAREA,FEMALE,15.27778
2015,SL_DOM_TSPDDC,North Macedonia,45-64,ALLAREA,FEMALE,19.375
2015,SL_DOM_TSPDDC,North Macedonia,65+,ALLAREA,FEMALE,14.30556
2015,SL_DOM_TSPDDC,North Macedonia,10-14,ALLAREA,FEMALE,1.45833
2015,SL_DOM_TSPDDC,North Macedonia,10+,ALLAREA,FEMALE,13.88889
2015,SL_DOM_TSPDDC,North Macedonia,15-24,ALLAREA,FEMALE,4.72222
2015,SL_DOM_TSPDDC,North Macedonia,15-24,ALLAREA,MALE,1.59722
2015,SL_DOM_TSPDDC,North Macedonia,10-14,ALLAREA,MALE,0.69444
2015,SL_DOM_TSPDDC,North Macedonia,10+,ALLAREA,MALE,4.86111
2015,SL_DOM_TSPDDC,North Macedonia,10+,RURAL,FEMALE,16.25
2015,SL_DOM_TSPDDC,North Macedonia,10+,RURAL,MALE,5.34722
2015,SL_DOM_TSPDDC,North Macedonia,10+,URBAN,FEMALE,12.22222
2015,SL_DOM_TSPDDC,North Macedonia,10+,URBAN,MALE,4.375
2015,SL_DOM_TSPDDC,North Macedonia,45-64,ALLAREA,MALE,7.29167
2015,SL_DOM_TSPDDC,North Macedonia,65+,ALLAREA,MALE,7.84722
2015,SL_DOM_TSPDDC,North Macedonia,25-44,ALLAREA,MALE,4.09722
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,MALE,5.67419
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,MALE,7.17051
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,FEMALE,14.53332
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,14.77123
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,FEMALE,11.56669
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,FEMALE,4.5274
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,2.21516
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,MALE,8.72478
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,MALE,10.99153
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,11.20576
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,FEMALE,13.16831
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,MALE,6.69087
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,MALE,5.69444
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,2.23645
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,9.07461
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,MALE,4.37035
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,MALE,5.71683
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,FEMALE,10.31524
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,FEMALE,11.32431
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,12.76796
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,FEMALE,4.06244
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,FEMALE,9.78472
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,MALE,6.89663
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,MALE,9.57463
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,FEMALE,13.04864
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,FEMALE,8.34168
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,10.6688
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,16.25152
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,FEMALE,14.99952
2011,SL_DOM_TSPDDC,Norway,55-64,RURAL,FEMALE,16.10833
2011,SL_DOM_TSPDDC,Norway,65+,RURAL,FEMALE,15.97083
2011,SL_DOM_TSPDDC,Norway,15+,RURAL,MALE,8.61667
2011,SL_DOM_TSPDDC,Norway,15-24,RURAL,MALE,5.9
2011,SL_DOM_TSPDDC,Norway,25-44,ALLAREA,MALE,10.275
2011,SL_DOM_TSPDDC,Norway,45-54,ALLAREA,MALE,8.58333
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,FEMALE,13.4492
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,MALE,14.58209
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,MALE,8.31936
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,MALE,10.62892
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,MALE,10.76834
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,MALE,10.30753
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,5.58461
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,5.58461
