Year,SeriesCode,Страна ,Location,Value
2008,SH_SAN_SAFE,Luxembourg,RURAL,85.86798
2009,SH_SAN_SAFE,Luxembourg,ALLAREA,92.4403
2006,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2007,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43865
2007,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2007,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2008,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43842
2008,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2008,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2009,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43819
2009,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2009,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2009,SH_SAN_SAFE,Luxembourg,RURAL,85.86277
2009,SH_SAN_SAFE,Luxembourg,URBAN,93.32215
2010,SH_SAN_SAFE,Luxembourg,ALLAREA,92.46615
2010,SH_SAN_SAFE,Luxembourg,RURAL,85.85757
2010,SH_SAN_SAFE,Luxembourg,URBAN,93.32093
2011,SH_SAN_SAFE,Luxembourg,URBAN,93.31971
2011,SH_SAN_SAFE,Luxembourg,ALLAREA,92.49128
2011,SH_SAN_SAFE,Luxembourg,RURAL,85.85236
2012,SH_SAN_SAFE,Luxembourg,ALLAREA,92.51525
2012,SH_SAN_SAFE,Luxembourg,RURAL,85.84715
2010,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.43797
2010,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49185
2010,SH_SAN_SAFE,United Arab Emirates,URBAN,98.42777
2011,SH_SAN_SAFE,United Arab Emirates,URBAN,98.43034
2011,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.4403
2011,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49431
2012,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.44264
2012,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49678
2012,SH_SAN_SAFE,United Arab Emirates,URBAN,98.4329
2013,SH_SAN_SAFE,United Arab Emirates,URBAN,98.43546
2013,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.44499
2013,SH_SAN_SAFE,United Arab Emirates,RURAL,98.49924
2014,SH_SAN_SAFE,United Arab Emirates,RURAL,98.50171
2014,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.44734
2014,SH_SAN_SAFE,United Arab Emirates,URBAN,98.43803
2015,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.4497
2015,SH_SAN_SAFE,United Arab Emirates,RURAL,98.50417
2015,SH_SAN_SAFE,United Arab Emirates,URBAN,98.44059
2016,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.45207
2016,SH_SAN_SAFE,United Arab Emirates,URBAN,98.44316
2018,SH_SAN_SAFE,Finland,ALLAREA,89.36881
2019,SH_SAN_SAFE,Finland,ALLAREA,89.52919
2020,SH_SAN_SAFE,Finland,ALLAREA,89.68956
2021,SH_SAN_SAFE,Finland,ALLAREA,89.84994
2022,SH_SAN_SAFE,Finland,ALLAREA,90.01031
2000,SH_SAN_SAFE,France,ALLAREA,88.83075
2001,SH_SAN_SAFE,France,ALLAREA,88.84921
2002,SH_SAN_SAFE,France,ALLAREA,88.86768
2003,SH_SAN_SAFE,France,ALLAREA,88.86521
2004,SH_SAN_SAFE,France,ALLAREA,88.86272
2012,SH_SAN_SAFE,Luxembourg,URBAN,93.31849
2013,SH_SAN_SAFE,Luxembourg,RURAL,86.10384
2013,SH_SAN_SAFE,Luxembourg,URBAN,93.62816
2013,SH_SAN_SAFE,Luxembourg,ALLAREA,92.84368
2014,SH_SAN_SAFE,Luxembourg,URBAN,93.93885
2014,SH_SAN_SAFE,Luxembourg,ALLAREA,93.17227
2014,SH_SAN_SAFE,Luxembourg,RURAL,86.36093
2015,SH_SAN_SAFE,Luxembourg,URBAN,94.25015
2015,SH_SAN_SAFE,Luxembourg,ALLAREA,93.50064
2015,SH_SAN_SAFE,Luxembourg,RURAL,86.61844
2016,SH_SAN_SAFE,United Arab Emirates,RURAL,98.50663
2017,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.45443
2017,SH_SAN_SAFE,United Arab Emirates,RURAL,98.5091
2017,SH_SAN_SAFE,United Arab Emirates,URBAN,98.44572
2018,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.45682
2018,SH_SAN_SAFE,United Arab Emirates,RURAL,98.51156
2018,SH_SAN_SAFE,United Arab Emirates,URBAN,98.44829
2019,SH_SAN_SAFE,United Arab Emirates,RURAL,98.51402
2019,SH_SAN_SAFE,United Arab Emirates,URBAN,98.45085
2019,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.4592
2005,SH_SAN_SAFE,France,ALLAREA,88.86021
2006,SH_SAN_SAFE,France,ALLAREA,88.85768
2007,SH_SAN_SAFE,France,ALLAREA,88.85513
2008,SH_SAN_SAFE,France,ALLAREA,88.85255
2009,SH_SAN_SAFE,France,ALLAREA,88.84995
2010,SH_SAN_SAFE,France,ALLAREA,88.8473
2011,SH_SAN_SAFE,France,ALLAREA,88.84464
2012,SH_SAN_SAFE,France,ALLAREA,88.92143
2013,SH_SAN_SAFE,France,ALLAREA,88.99779
2014,SH_SAN_SAFE,France,ALLAREA,89.0737
2016,SH_SAN_SAFE,Luxembourg,URBAN,94.56197
2016,SH_SAN_SAFE,Luxembourg,RURAL,86.87636
2016,SH_SAN_SAFE,Luxembourg,ALLAREA,93.82876
2017,SH_SAN_SAFE,Luxembourg,RURAL,87.13635
2017,SH_SAN_SAFE,Luxembourg,ALLAREA,94.15676
2017,SH_SAN_SAFE,Luxembourg,URBAN,94.8743
2018,SH_SAN_SAFE,Luxembourg,RURAL,87.40033
2018,SH_SAN_SAFE,Luxembourg,URBAN,95.18775
2018,SH_SAN_SAFE,Luxembourg,ALLAREA,94.4854
2019,SH_SAN_SAFE,Luxembourg,URBAN,95.50171
2019,SH_SAN_SAFE,Luxembourg,RURAL,87.66473
2019,SH_SAN_SAFE,Luxembourg,ALLAREA,94.81386
2020,SH_SAN_SAFE,Luxembourg,URBAN,95.81618
2020,SH_SAN_SAFE,Luxembourg,RURAL,87.92954
2020,SH_SAN_SAFE,Luxembourg,ALLAREA,95.14211
2021,SH_SAN_SAFE,Luxembourg,ALLAREA,95.47022
2021,SH_SAN_SAFE,Luxembourg,RURAL,88.19478
2021,SH_SAN_SAFE,Luxembourg,URBAN,96.13117
2022,SH_SAN_SAFE,Luxembourg,RURAL,88.46043
2022,SH_SAN_SAFE,Luxembourg,ALLAREA,95.79827
2020,SH_SAN_SAFE,United Arab Emirates,RURAL,98.51649
2020,SH_SAN_SAFE,United Arab Emirates,URBAN,98.45341
2020,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.46158
2021,SH_SAN_SAFE,United Arab Emirates,URBAN,98.45526
2021,SH_SAN_SAFE,United Arab Emirates,RURAL,98.51827
2021,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.46327
2022,SH_SAN_SAFE,United Arab Emirates,RURAL,98.51827
2022,SH_SAN_SAFE,United Arab Emirates,URBAN,98.45526
2022,SH_SAN_SAFE,United Arab Emirates,ALLAREA,98.46312
2000,SH_SAN_SAFE,Türkiye,URBAN,42.19492
2000,SH_SAN_SAFE,Türkiye,ALLAREA,43.23987
2000,SH_SAN_SAFE,Türkiye,RURAL,45.15855
2001,SH_SAN_SAFE,Türkiye,URBAN,42.19492
2001,SH_SAN_SAFE,Türkiye,ALLAREA,43.22212
2001,SH_SAN_SAFE,Türkiye,RURAL,45.15855
2002,SH_SAN_SAFE,Türkiye,ALLAREA,43.68865
2002,SH_SAN_SAFE,Türkiye,RURAL,46.32426
2002,SH_SAN_SAFE,Türkiye,URBAN,42.32934
2003,SH_SAN_SAFE,Türkiye,RURAL,47.49262
2003,SH_SAN_SAFE,Türkiye,URBAN,42.46392
2015,SH_SAN_SAFE,France,ALLAREA,89.14919
2016,SH_SAN_SAFE,France,ALLAREA,89.22423
2017,SH_SAN_SAFE,France,ALLAREA,89.29885
2018,SH_SAN_SAFE,France,ALLAREA,89.37302
2019,SH_SAN_SAFE,France,ALLAREA,89.44677
2020,SH_SAN_SAFE,France,ALLAREA,89.52007
2021,SH_SAN_SAFE,France,ALLAREA,89.59294
2022,SH_SAN_SAFE,France,ALLAREA,89.66538
2000,SH_SAN_SAFE,Georgia,ALLAREA,42.61429
2000,SH_SAN_SAFE,Georgia,URBAN,30.86891
2003,SH_SAN_SAFE,Türkiye,ALLAREA,44.14341
2004,SH_SAN_SAFE,Türkiye,ALLAREA,45.8262
2004,SH_SAN_SAFE,Türkiye,RURAL,49.37845
2004,SH_SAN_SAFE,Türkiye,URBAN,44.09433
2005,SH_SAN_SAFE,Türkiye,ALLAREA,47.53646
2005,SH_SAN_SAFE,Türkiye,RURAL,51.29252
2005,SH_SAN_SAFE,Türkiye,URBAN,45.75587
2006,SH_SAN_SAFE,Türkiye,ALLAREA,49.2742
2006,SH_SAN_SAFE,Türkiye,RURAL,53.23494
2006,SH_SAN_SAFE,Türkiye,URBAN,47.44861
2007,SH_SAN_SAFE,Türkiye,ALLAREA,50.75451
2007,SH_SAN_SAFE,Türkiye,RURAL,54.47622
2007,SH_SAN_SAFE,Türkiye,URBAN,49.08658
2008,SH_SAN_SAFE,Türkiye,ALLAREA,52.28821
2008,SH_SAN_SAFE,Türkiye,RURAL,55.79223
2008,SH_SAN_SAFE,Türkiye,URBAN,50.76141
2009,SH_SAN_SAFE,Türkiye,URBAN,52.47341
2009,SH_SAN_SAFE,Türkiye,ALLAREA,53.87555
2009,SH_SAN_SAFE,Türkiye,RURAL,57.18507
2010,SH_SAN_SAFE,Türkiye,RURAL,58.65684
2000,SH_SAN_SAFE,Georgia,RURAL,55.66807
2001,SH_SAN_SAFE,Georgia,ALLAREA,41.9726
2001,SH_SAN_SAFE,Georgia,URBAN,30.0824
2001,SH_SAN_SAFE,Georgia,RURAL,55.06076
2002,SH_SAN_SAFE,Georgia,ALLAREA,41.18489
2002,SH_SAN_SAFE,Georgia,RURAL,54.29687
2002,SH_SAN_SAFE,Georgia,URBAN,29.29357
2003,SH_SAN_SAFE,Georgia,RURAL,53.53297
2003,SH_SAN_SAFE,Georgia,ALLAREA,40.28627
2003,SH_SAN_SAFE,Georgia,URBAN,28.45877
2022,SH_SAN_SAFE,Luxembourg,URBAN,96.44667
2000,SH_SAN_SAFE,Malta,ALLAREA,99.2774
2001,SH_SAN_SAFE,Malta,ALLAREA,99.27729
2002,SH_SAN_SAFE,Malta,ALLAREA,99.2772
2003,SH_SAN_SAFE,Malta,ALLAREA,99.2771
2004,SH_SAN_SAFE,Malta,ALLAREA,98.42315
2005,SH_SAN_SAFE,Malta,ALLAREA,97.56921
2006,SH_SAN_SAFE,Malta,ALLAREA,96.7153
2007,SH_SAN_SAFE,Malta,ALLAREA,95.86142
2008,SH_SAN_SAFE,Malta,ALLAREA,95.00753
2010,SH_SAN_SAFE,Türkiye,URBAN,54.22288
2010,SH_SAN_SAFE,Türkiye,ALLAREA,55.51648
2011,SH_SAN_SAFE,Türkiye,ALLAREA,57.2111
2011,SH_SAN_SAFE,Türkiye,URBAN,56.01012
2011,SH_SAN_SAFE,Türkiye,RURAL,60.20963
2012,SH_SAN_SAFE,Türkiye,URBAN,57.83546
2012,SH_SAN_SAFE,Türkiye,RURAL,61.84556
2012,SH_SAN_SAFE,Türkiye,ALLAREA,58.95933
2013,SH_SAN_SAFE,Türkiye,ALLAREA,60.76158
2013,SH_SAN_SAFE,Türkiye,URBAN,59.69919
2013,SH_SAN_SAFE,Türkiye,RURAL,63.56677
2014,SH_SAN_SAFE,Türkiye,URBAN,61.60163
2014,SH_SAN_SAFE,Türkiye,ALLAREA,62.61763
2014,SH_SAN_SAFE,Türkiye,RURAL,65.37536
2015,SH_SAN_SAFE,Türkiye,RURAL,67.2735
2015,SH_SAN_SAFE,Türkiye,ALLAREA,64.5275
2015,SH_SAN_SAFE,Türkiye,URBAN,63.54308
2016,SH_SAN_SAFE,Türkiye,ALLAREA,66.49111
2016,SH_SAN_SAFE,Türkiye,RURAL,69.26332
2016,SH_SAN_SAFE,Türkiye,URBAN,65.52385
2009,SH_SAN_SAFE,Malta,ALLAREA,94.15365
2010,SH_SAN_SAFE,Malta,ALLAREA,93.29977
2011,SH_SAN_SAFE,Malta,ALLAREA,92.44588
2012,SH_SAN_SAFE,Malta,ALLAREA,91.59201
2013,SH_SAN_SAFE,Malta,ALLAREA,90.73812
2014,SH_SAN_SAFE,Malta,ALLAREA,89.88425
2015,SH_SAN_SAFE,Malta,ALLAREA,89.03037
2016,SH_SAN_SAFE,Malta,ALLAREA,88.17649
2017,SH_SAN_SAFE,Malta,ALLAREA,88.17647
2018,SH_SAN_SAFE,Malta,ALLAREA,88.17645
2017,SH_SAN_SAFE,Türkiye,ALLAREA,68.50848
2017,SH_SAN_SAFE,Türkiye,URBAN,67.54427
2017,SH_SAN_SAFE,Türkiye,RURAL,71.34698
2018,SH_SAN_SAFE,Türkiye,URBAN,69.60463
2018,SH_SAN_SAFE,Türkiye,RURAL,73.52665
2018,SH_SAN_SAFE,Türkiye,ALLAREA,70.57953
2019,SH_SAN_SAFE,Türkiye,ALLAREA,72.70424
2019,SH_SAN_SAFE,Türkiye,RURAL,75.80451
2019,SH_SAN_SAFE,Türkiye,URBAN,71.70526
2020,SH_SAN_SAFE,Türkiye,ALLAREA,74.8801
2004,SH_SAN_SAFE,Georgia,URBAN,27.67917
2004,SH_SAN_SAFE,Georgia,RURAL,52.78355
2004,SH_SAN_SAFE,Georgia,ALLAREA,39.4235
2005,SH_SAN_SAFE,Georgia,URBAN,26.89624
2005,SH_SAN_SAFE,Georgia,ALLAREA,38.55877
2005,SH_SAN_SAFE,Georgia,RURAL,52.0337
2006,SH_SAN_SAFE,Georgia,RURAL,51.28344
2006,SH_SAN_SAFE,Georgia,URBAN,26.10997
2006,SH_SAN_SAFE,Georgia,ALLAREA,37.69178
2007,SH_SAN_SAFE,Georgia,ALLAREA,36.82251
2019,SH_SAN_SAFE,Malta,ALLAREA,88.17643
2020,SH_SAN_SAFE,Malta,ALLAREA,88.17641
2021,SH_SAN_SAFE,Malta,ALLAREA,88.17638
2022,SH_SAN_SAFE,Malta,ALLAREA,88.17636
2000,SH_SAN_SAFE,Mexico,URBAN,17.55922
2000,SH_SAN_SAFE,Mexico,ALLAREA,17.57639
2001,SH_SAN_SAFE,Mexico,ALLAREA,17.67975
2001,SH_SAN_SAFE,Mexico,URBAN,17.58459
2002,SH_SAN_SAFE,Mexico,ALLAREA,17.78081
2002,SH_SAN_SAFE,Mexico,URBAN,17.60998
2007,SH_SAN_SAFE,Georgia,RURAL,50.53276
2007,SH_SAN_SAFE,Georgia,URBAN,25.32037
2008,SH_SAN_SAFE,Georgia,ALLAREA,35.95118
2008,SH_SAN_SAFE,Georgia,RURAL,49.78166
2008,SH_SAN_SAFE,Georgia,URBAN,24.52742
2009,SH_SAN_SAFE,Georgia,ALLAREA,35.07774
2009,SH_SAN_SAFE,Georgia,URBAN,23.73114
2009,SH_SAN_SAFE,Georgia,RURAL,49.03014
2010,SH_SAN_SAFE,Georgia,ALLAREA,34.20192
2010,SH_SAN_SAFE,Georgia,RURAL,48.2782
2020,SH_SAN_SAFE,Türkiye,RURAL,78.18273
2020,SH_SAN_SAFE,Türkiye,URBAN,73.84316
2021,SH_SAN_SAFE,Türkiye,ALLAREA,76.76694
2021,SH_SAN_SAFE,Türkiye,RURAL,79.63691
2021,SH_SAN_SAFE,Türkiye,URBAN,75.88871
2022,SH_SAN_SAFE,Türkiye,ALLAREA,78.68546
2022,SH_SAN_SAFE,Türkiye,RURAL,81.10842
2022,SH_SAN_SAFE,Türkiye,URBAN,77.96261
2000,SH_SAN_SAFE,Ukraine,URBAN,36.78817
2000,SH_SAN_SAFE,Ukraine,ALLAREA,42.33083
2003,SH_SAN_SAFE,Mexico,ALLAREA,19.71404
2003,SH_SAN_SAFE,Mexico,URBAN,19.76009
2004,SH_SAN_SAFE,Mexico,URBAN,21.9338
2004,SH_SAN_SAFE,Mexico,ALLAREA,21.68117
2005,SH_SAN_SAFE,Mexico,ALLAREA,23.68182
2005,SH_SAN_SAFE,Mexico,URBAN,24.13117
2006,SH_SAN_SAFE,Mexico,ALLAREA,25.71568
2006,SH_SAN_SAFE,Mexico,URBAN,26.35225
2007,SH_SAN_SAFE,Mexico,ALLAREA,27.78237
2007,SH_SAN_SAFE,Mexico,URBAN,28.59708
2001,SH_SAN_SAFE,Ukraine,URBAN,36.8237
2001,SH_SAN_SAFE,Ukraine,ALLAREA,42.43031
2002,SH_SAN_SAFE,Ukraine,ALLAREA,42.89643
2002,SH_SAN_SAFE,Ukraine,URBAN,37.251
2003,SH_SAN_SAFE,Ukraine,URBAN,37.67829
2003,SH_SAN_SAFE,Ukraine,ALLAREA,43.3546
2004,SH_SAN_SAFE,Ukraine,ALLAREA,43.83219
2004,SH_SAN_SAFE,Ukraine,URBAN,38.10634
2005,SH_SAN_SAFE,Ukraine,URBAN,38.5344
2005,SH_SAN_SAFE,Ukraine,ALLAREA,44.30547
2010,SH_SAN_SAFE,Georgia,URBAN,22.93153
2011,SH_SAN_SAFE,Georgia,ALLAREA,33.32394
2011,SH_SAN_SAFE,Georgia,URBAN,22.12857
2011,SH_SAN_SAFE,Georgia,RURAL,47.52584
2012,SH_SAN_SAFE,Georgia,ALLAREA,32.44351
2012,SH_SAN_SAFE,Georgia,RURAL,46.77306
2012,SH_SAN_SAFE,Georgia,URBAN,21.32228
2013,SH_SAN_SAFE,Georgia,URBAN,20.51265
2013,SH_SAN_SAFE,Georgia,ALLAREA,31.5611
2013,SH_SAN_SAFE,Georgia,RURAL,46.01987
2008,SH_SAN_SAFE,Mexico,ALLAREA,29.88164
2008,SH_SAN_SAFE,Mexico,URBAN,30.86571
2009,SH_SAN_SAFE,Mexico,ALLAREA,32.0131
2009,SH_SAN_SAFE,Mexico,URBAN,33.15819
2010,SH_SAN_SAFE,Mexico,URBAN,35.47458
2010,SH_SAN_SAFE,Mexico,ALLAREA,34.17649
2011,SH_SAN_SAFE,Mexico,URBAN,37.81492
2011,SH_SAN_SAFE,Mexico,ALLAREA,36.37179
2012,SH_SAN_SAFE,Mexico,ALLAREA,38.59857
2012,SH_SAN_SAFE,Mexico,URBAN,40.17925
2006,SH_SAN_SAFE,Ukraine,URBAN,38.96248
2006,SH_SAN_SAFE,Ukraine,ALLAREA,44.78092
2007,SH_SAN_SAFE,Ukraine,ALLAREA,45.25626
2007,SH_SAN_SAFE,Ukraine,URBAN,39.39057
2008,SH_SAN_SAFE,Ukraine,ALLAREA,45.73131
2008,SH_SAN_SAFE,Ukraine,URBAN,39.81868
2009,SH_SAN_SAFE,Ukraine,ALLAREA,48.54514
2009,SH_SAN_SAFE,Ukraine,URBAN,42.94962
2010,SH_SAN_SAFE,Ukraine,URBAN,46.06041
2010,SH_SAN_SAFE,Ukraine,ALLAREA,51.3583
2014,SH_SAN_SAFE,Georgia,RURAL,45.26159
2014,SH_SAN_SAFE,Georgia,URBAN,19.65284
2014,SH_SAN_SAFE,Georgia,ALLAREA,30.64745
2015,SH_SAN_SAFE,Georgia,URBAN,18.78765
2015,SH_SAN_SAFE,Georgia,ALLAREA,29.72985
2015,SH_SAN_SAFE,Georgia,RURAL,44.50255
2016,SH_SAN_SAFE,Georgia,URBAN,17.91707
2016,SH_SAN_SAFE,Georgia,RURAL,43.74274
2016,SH_SAN_SAFE,Georgia,ALLAREA,28.80595
2017,SH_SAN_SAFE,Georgia,ALLAREA,27.87642
2013,SH_SAN_SAFE,Mexico,ALLAREA,40.85675
2013,SH_SAN_SAFE,Mexico,URBAN,42.56764
2014,SH_SAN_SAFE,Mexico,ALLAREA,43.14613
2014,SH_SAN_SAFE,Mexico,URBAN,44.98012
2015,SH_SAN_SAFE,Mexico,ALLAREA,45.46631
2015,SH_SAN_SAFE,Mexico,URBAN,47.41675
2016,SH_SAN_SAFE,Mexico,URBAN,49.87758
2016,SH_SAN_SAFE,Mexico,ALLAREA,47.81728
2017,SH_SAN_SAFE,Mexico,ALLAREA,50.19862
2017,SH_SAN_SAFE,Mexico,URBAN,52.36265
2011,SH_SAN_SAFE,Ukraine,URBAN,49.15104
2011,SH_SAN_SAFE,Ukraine,ALLAREA,54.1555
2012,SH_SAN_SAFE,Ukraine,ALLAREA,56.93655
2012,SH_SAN_SAFE,Ukraine,URBAN,52.22152
2013,SH_SAN_SAFE,Ukraine,URBAN,55.23042
2013,SH_SAN_SAFE,Ukraine,ALLAREA,59.67298
2014,SH_SAN_SAFE,Ukraine,URBAN,58.13581
2014,SH_SAN_SAFE,Ukraine,ALLAREA,62.33573
2015,SH_SAN_SAFE,Ukraine,ALLAREA,64.73989
2015,SH_SAN_SAFE,Ukraine,URBAN,60.82614
2016,SH_SAN_SAFE,Ukraine,ALLAREA,67.15047
2016,SH_SAN_SAFE,Ukraine,URBAN,63.51813
2017,SH_SAN_SAFE,Ukraine,ALLAREA,69.56755
2017,SH_SAN_SAFE,Ukraine,URBAN,66.21179
2018,SH_SAN_SAFE,Ukraine,URBAN,68.9071
2018,SH_SAN_SAFE,Ukraine,ALLAREA,71.98589
2019,SH_SAN_SAFE,Ukraine,URBAN,68.91224
2019,SH_SAN_SAFE,Ukraine,ALLAREA,71.97734
2020,SH_SAN_SAFE,Ukraine,URBAN,68.91224
2020,SH_SAN_SAFE,Ukraine,ALLAREA,71.96382
2017,SH_SAN_SAFE,Georgia,URBAN,17.04109
2017,SH_SAN_SAFE,Georgia,RURAL,42.98218
2018,SH_SAN_SAFE,Georgia,RURAL,42.22085
2018,SH_SAN_SAFE,Georgia,ALLAREA,26.94067
2018,SH_SAN_SAFE,Georgia,URBAN,16.15969
2019,SH_SAN_SAFE,Georgia,ALLAREA,25.99887
2019,SH_SAN_SAFE,Georgia,URBAN,15.27287
2019,SH_SAN_SAFE,Georgia,RURAL,41.45875
2020,SH_SAN_SAFE,Georgia,URBAN,14.4929
2020,SH_SAN_SAFE,Georgia,RURAL,40.6959
2018,SH_SAN_SAFE,Mexico,URBAN,54.87201
2018,SH_SAN_SAFE,Mexico,ALLAREA,52.61023
2019,SH_SAN_SAFE,Mexico,ALLAREA,55.05193
2019,SH_SAN_SAFE,Mexico,URBAN,57.40572
2020,SH_SAN_SAFE,Mexico,ALLAREA,57.52353
2020,SH_SAN_SAFE,Mexico,URBAN,59.96382
2021,SH_SAN_SAFE,Mexico,ALLAREA,60.02472
2021,SH_SAN_SAFE,Mexico,URBAN,62.54636
2022,SH_SAN_SAFE,Mexico,URBAN,65.08605
2022,SH_SAN_SAFE,Mexico,ALLAREA,62.50081
2021,SH_SAN_SAFE,Ukraine,URBAN,68.91224
2021,SH_SAN_SAFE,Ukraine,ALLAREA,71.9489
2022,SH_SAN_SAFE,Ukraine,ALLAREA,71.93268
2022,SH_SAN_SAFE,Ukraine,URBAN,68.91224
2000,SH_SAN_SAFE,North Macedonia,RURAL,16.80961
2000,SH_SAN_SAFE,North Macedonia,URBAN,10.13902
2000,SH_SAN_SAFE,North Macedonia,ALLAREA,12.90412
2001,SH_SAN_SAFE,North Macedonia,URBAN,10.13902
2001,SH_SAN_SAFE,North Macedonia,ALLAREA,12.91806
2001,SH_SAN_SAFE,North Macedonia,RURAL,16.80961
2002,SH_SAN_SAFE,North Macedonia,ALLAREA,12.932
2002,SH_SAN_SAFE,North Macedonia,RURAL,16.80961
2002,SH_SAN_SAFE,North Macedonia,URBAN,10.13902
2003,SH_SAN_SAFE,North Macedonia,ALLAREA,12.94594
2003,SH_SAN_SAFE,North Macedonia,RURAL,16.80961
2003,SH_SAN_SAFE,North Macedonia,URBAN,10.13902
2004,SH_SAN_SAFE,North Macedonia,ALLAREA,12.95995
2004,SH_SAN_SAFE,North Macedonia,RURAL,16.80961
2004,SH_SAN_SAFE,North Macedonia,URBAN,10.13902
2005,SH_SAN_SAFE,North Macedonia,ALLAREA,12.92872
2000,SH_SAN_SAFE,Republic of Moldova,URBAN,69.73154
2001,SH_SAN_SAFE,Republic of Moldova,URBAN,70.36936
2002,SH_SAN_SAFE,Republic of Moldova,URBAN,71.0089
2003,SH_SAN_SAFE,Republic of Moldova,URBAN,71.65015
2004,SH_SAN_SAFE,Republic of Moldova,URBAN,72.31592
2005,SH_SAN_SAFE,Republic of Moldova,URBAN,72.9838
2006,SH_SAN_SAFE,Republic of Moldova,URBAN,73.65381
2007,SH_SAN_SAFE,Republic of Moldova,URBAN,74.32594
2008,SH_SAN_SAFE,Republic of Moldova,URBAN,75.00019
2009,SH_SAN_SAFE,Republic of Moldova,URBAN,75.67656
2005,SH_SAN_SAFE,North Macedonia,RURAL,16.87716
2005,SH_SAN_SAFE,North Macedonia,URBAN,10.01413
2006,SH_SAN_SAFE,North Macedonia,ALLAREA,12.89566
2006,SH_SAN_SAFE,North Macedonia,URBAN,9.88853
2006,SH_SAN_SAFE,North Macedonia,RURAL,16.94472
2007,SH_SAN_SAFE,North Macedonia,ALLAREA,12.8606
2007,SH_SAN_SAFE,North Macedonia,URBAN,9.76222
2007,SH_SAN_SAFE,North Macedonia,RURAL,17.01227
2008,SH_SAN_SAFE,North Macedonia,URBAN,9.63519
2008,SH_SAN_SAFE,North Macedonia,ALLAREA,12.82336
2010,SH_SAN_SAFE,Republic of Moldova,URBAN,76.35507
2011,SH_SAN_SAFE,Republic of Moldova,URBAN,77.0357
2012,SH_SAN_SAFE,Republic of Moldova,URBAN,77.71846
2013,SH_SAN_SAFE,Republic of Moldova,URBAN,78.40335
2014,SH_SAN_SAFE,Republic of Moldova,URBAN,79.09038
2015,SH_SAN_SAFE,Republic of Moldova,URBAN,79.77954
2016,SH_SAN_SAFE,Republic of Moldova,URBAN,80.47083
2017,SH_SAN_SAFE,Republic of Moldova,URBAN,81.16427
2018,SH_SAN_SAFE,Republic of Moldova,URBAN,81.85984
2019,SH_SAN_SAFE,Republic of Moldova,URBAN,82.55756
2008,SH_SAN_SAFE,North Macedonia,RURAL,17.07984
2009,SH_SAN_SAFE,North Macedonia,RURAL,17.14741
2009,SH_SAN_SAFE,North Macedonia,ALLAREA,12.78369
2009,SH_SAN_SAFE,North Macedonia,URBAN,9.50745
2010,SH_SAN_SAFE,North Macedonia,ALLAREA,12.74149
2010,SH_SAN_SAFE,North Macedonia,URBAN,9.379
2010,SH_SAN_SAFE,North Macedonia,RURAL,17.21498
2011,SH_SAN_SAFE,North Macedonia,URBAN,9.24983
2011,SH_SAN_SAFE,North Macedonia,RURAL,17.28256
2011,SH_SAN_SAFE,North Macedonia,ALLAREA,12.69651
2020,SH_SAN_SAFE,Republic of Moldova,URBAN,83.25741
2021,SH_SAN_SAFE,Republic of Moldova,URBAN,83.95942
2022,SH_SAN_SAFE,Republic of Moldova,URBAN,84.63702
2006,SH_SAN_SAFE,Montenegro,URBAN,19.61326
2006,SH_SAN_SAFE,Montenegro,ALLAREA,23.94933
2006,SH_SAN_SAFE,Montenegro,RURAL,31.27029
2007,SH_SAN_SAFE,Montenegro,URBAN,22.71833
2007,SH_SAN_SAFE,Montenegro,RURAL,32.34753
2007,SH_SAN_SAFE,Montenegro,ALLAREA,26.26775
2008,SH_SAN_SAFE,Montenegro,URBAN,25.78911
2012,SH_SAN_SAFE,North Macedonia,URBAN,9.11996
2012,SH_SAN_SAFE,North Macedonia,RURAL,17.35014
2012,SH_SAN_SAFE,North Macedonia,ALLAREA,12.64865
2013,SH_SAN_SAFE,North Macedonia,ALLAREA,12.59763
2013,SH_SAN_SAFE,North Macedonia,URBAN,8.98937
