Year,SeriesCode,Страна ,IHR Capacity,Value
2020,SH_IHR_CAPS,Austria,SPAR03,100
2020,SH_IHR_CAPS,Austria,SPAR02,90
2020,SH_IHR_CAPS,Austria,SPAR07,80
2020,SH_IHR_CAPS,Austria,SPAR05,73
2020,SH_IHR_CAPS,Austria,SPAR06,90
2020,SH_IHR_CAPS,Austria,SPAR09,53
2020,SH_IHR_CAPS,Austria,SPAR01,60
2020,SH_IHR_CAPS,Austria,SPAR13,100
2021,SH_IHR_CAPS,Austria,SPAR2-C14,80
2021,SH_IHR_CAPS,Austria,SPAR2-C13,100
2021,SH_IHR_CAPS,Austria,SPAR2-C09,87
2021,SH_IHR_CAPS,Austria,SPAR2-C01,40
2021,SH_IHR_CAPS,Austria,SPAR2-C03,40
2021,SH_IHR_CAPS,Austria,SPAR2-C10,60
2021,SH_IHR_CAPS,Austria,SPAR2-C11,27
2021,SH_IHR_CAPS,Austria,SPAR2-C12,100
2021,SH_IHR_CAPS,Austria,SPAR2-C15,100
2021,SH_IHR_CAPS,Austria,SPAR2-C04,64
2021,SH_IHR_CAPS,Austria,SPAR2-C05,100
2021,SH_IHR_CAPS,Austria,SPAR2-C02,67
2021,SH_IHR_CAPS,Austria,SPAR2-C06,60
2021,SH_IHR_CAPS,Austria,SPAR2-C07,60
2021,SH_IHR_CAPS,Austria,SPAR2-C08,73
2022,SH_IHR_CAPS,Austria,SPAR2-C12,100
2022,SH_IHR_CAPS,Austria,SPAR2-C04,64
2022,SH_IHR_CAPS,Austria,SPAR2-C05,100
2022,SH_IHR_CAPS,Austria,SPAR2-C06,60
2022,SH_IHR_CAPS,Austria,SPAR2-C07,53
2022,SH_IHR_CAPS,Austria,SPAR2-C02,67
2022,SH_IHR_CAPS,Austria,SPAR2-C01,40
2022,SH_IHR_CAPS,Austria,SPAR2-C03,40
2022,SH_IHR_CAPS,Austria,SPAR2-C08,73
2022,SH_IHR_CAPS,Austria,SPAR2-C11,27
2022,SH_IHR_CAPS,Austria,SPAR2-C10,60
2022,SH_IHR_CAPS,Austria,SPAR2-C09,87
2022,SH_IHR_CAPS,Austria,SPAR2-C13,80
2022,SH_IHR_CAPS,Austria,SPAR2-C14,80
2022,SH_IHR_CAPS,Austria,SPAR2-C15,100
2010,SH_IHR_CAPS,Armenia,IHR09,9
2010,SH_IHR_CAPS,Armenia,IHR10,92
2010,SH_IHR_CAPS,Armenia,IHR11,60
2010,SH_IHR_CAPS,Armenia,IHR12,85
2010,SH_IHR_CAPS,Armenia,IHR13,100
2010,SH_IHR_CAPS,Armenia,IHR01,50
2010,SH_IHR_CAPS,Armenia,IHR07,100
2010,SH_IHR_CAPS,Armenia,IHR08,80
2010,SH_IHR_CAPS,Armenia,IHR05,75
2010,SH_IHR_CAPS,Armenia,IHR04,85
2010,SH_IHR_CAPS,Armenia,IHR03,92
2010,SH_IHR_CAPS,Armenia,IHR02,66
2010,SH_IHR_CAPS,Armenia,IHR06,80
2011,SH_IHR_CAPS,Armenia,IHR09,80
2011,SH_IHR_CAPS,Armenia,IHR08,40
2011,SH_IHR_CAPS,Armenia,IHR07,0
2011,SH_IHR_CAPS,Armenia,IHR06,57
2011,SH_IHR_CAPS,Armenia,IHR10,100
2011,SH_IHR_CAPS,Armenia,IHR11,83
2011,SH_IHR_CAPS,Armenia,IHR05,87
2011,SH_IHR_CAPS,Armenia,IHR03,95
2011,SH_IHR_CAPS,Armenia,IHR04,100
2011,SH_IHR_CAPS,Armenia,IHR02,90
2011,SH_IHR_CAPS,Armenia,IHR01,75
2011,SH_IHR_CAPS,Armenia,IHR13,92
2011,SH_IHR_CAPS,Armenia,IHR12,92
2012,SH_IHR_CAPS,Armenia,IHR08,75
2012,SH_IHR_CAPS,Armenia,IHR09,97
2012,SH_IHR_CAPS,Armenia,IHR13,93
2012,SH_IHR_CAPS,Armenia,IHR03,85
2012,SH_IHR_CAPS,Armenia,IHR02,90
2012,SH_IHR_CAPS,Armenia,IHR06,86
2012,SH_IHR_CAPS,Armenia,IHR12,92
2012,SH_IHR_CAPS,Armenia,IHR11,87
2012,SH_IHR_CAPS,Armenia,IHR10,100
2012,SH_IHR_CAPS,Armenia,IHR07,80
2012,SH_IHR_CAPS,Armenia,IHR01,75
2012,SH_IHR_CAPS,Armenia,IHR05,100
2012,SH_IHR_CAPS,Armenia,IHR04,94
2013,SH_IHR_CAPS,Armenia,IHR01,75
2013,SH_IHR_CAPS,Armenia,IHR12,92
2013,SH_IHR_CAPS,Armenia,IHR04,88
2013,SH_IHR_CAPS,Armenia,IHR02,100
2013,SH_IHR_CAPS,Armenia,IHR03,85
2013,SH_IHR_CAPS,Armenia,IHR13,100
2013,SH_IHR_CAPS,Armenia,IHR11,93
2013,SH_IHR_CAPS,Armenia,IHR10,100
2013,SH_IHR_CAPS,Armenia,IHR09,97
2013,SH_IHR_CAPS,Armenia,IHR08,79
2013,SH_IHR_CAPS,Armenia,IHR07,100
2013,SH_IHR_CAPS,Armenia,IHR06,100
2013,SH_IHR_CAPS,Armenia,IHR05,91
2014,SH_IHR_CAPS,Armenia,IHR02,100
2014,SH_IHR_CAPS,Armenia,IHR12,85
2014,SH_IHR_CAPS,Armenia,IHR11,93
2014,SH_IHR_CAPS,Armenia,IHR10,100
2014,SH_IHR_CAPS,Armenia,IHR04,100
2014,SH_IHR_CAPS,Armenia,IHR01,100
2014,SH_IHR_CAPS,Armenia,IHR03,85
2014,SH_IHR_CAPS,Armenia,IHR07,80
2014,SH_IHR_CAPS,Armenia,IHR06,100
2014,SH_IHR_CAPS,Armenia,IHR05,100
2014,SH_IHR_CAPS,Armenia,IHR09,94
2014,SH_IHR_CAPS,Armenia,IHR08,96
2014,SH_IHR_CAPS,Armenia,IHR13,92
2015,SH_IHR_CAPS,Armenia,IHR07,80
2015,SH_IHR_CAPS,Armenia,IHR06,100
2015,SH_IHR_CAPS,Armenia,IHR05,100
2015,SH_IHR_CAPS,Armenia,IHR04,100
2015,SH_IHR_CAPS,Armenia,IHR03,90
2015,SH_IHR_CAPS,Armenia,IHR12,92
2015,SH_IHR_CAPS,Armenia,IHR13,92
2015,SH_IHR_CAPS,Armenia,IHR11,93
2015,SH_IHR_CAPS,Armenia,IHR01,100
2015,SH_IHR_CAPS,Armenia,IHR10,100
2015,SH_IHR_CAPS,Armenia,IHR09,97
2015,SH_IHR_CAPS,Armenia,IHR08,100
2015,SH_IHR_CAPS,Armenia,IHR02,100
2017,SH_IHR_CAPS,Armenia,IHR11,93
2017,SH_IHR_CAPS,Armenia,IHR10,100
2017,SH_IHR_CAPS,Armenia,IHR07,80
2017,SH_IHR_CAPS,Armenia,IHR03,90
2017,SH_IHR_CAPS,Armenia,IHR04,100
2017,SH_IHR_CAPS,Armenia,IHR12,92
2017,SH_IHR_CAPS,Armenia,IHR13,92
2017,SH_IHR_CAPS,Armenia,IHR02,100
2017,SH_IHR_CAPS,Armenia,IHR01,100
2017,SH_IHR_CAPS,Armenia,IHR08,100
2017,SH_IHR_CAPS,Armenia,IHR09,91
2017,SH_IHR_CAPS,Armenia,IHR06,100
2017,SH_IHR_CAPS,Armenia,IHR05,100
2018,SH_IHR_CAPS,Armenia,SPAR07,100
2018,SH_IHR_CAPS,Armenia,SPAR09,73
2018,SH_IHR_CAPS,Armenia,SPAR08,73
2018,SH_IHR_CAPS,Armenia,SPAR02,100
2018,SH_IHR_CAPS,Armenia,SPAR05,67
2018,SH_IHR_CAPS,Armenia,SPAR06,90
2018,SH_IHR_CAPS,Armenia,SPAR04,40
2018,SH_IHR_CAPS,Armenia,SPAR03,100
2018,SH_IHR_CAPS,Armenia,SPAR01,80
2018,SH_IHR_CAPS,Armenia,SPAR11,80
2018,SH_IHR_CAPS,Armenia,SPAR12,80
2018,SH_IHR_CAPS,Armenia,SPAR13,100
2018,SH_IHR_CAPS,Armenia,SPAR10,100
2019,SH_IHR_CAPS,Armenia,SPAR09,73
2019,SH_IHR_CAPS,Armenia,SPAR11,80
2019,SH_IHR_CAPS,Armenia,SPAR10,100
2019,SH_IHR_CAPS,Armenia,SPAR04,40
2019,SH_IHR_CAPS,Armenia,SPAR06,90
2019,SH_IHR_CAPS,Armenia,SPAR01,80
2019,SH_IHR_CAPS,Armenia,SPAR02,100
2019,SH_IHR_CAPS,Armenia,SPAR08,73
2019,SH_IHR_CAPS,Armenia,SPAR07,100
2019,SH_IHR_CAPS,Armenia,SPAR03,100
2019,SH_IHR_CAPS,Armenia,SPAR05,67
2019,SH_IHR_CAPS,Armenia,SPAR13,100
2019,SH_IHR_CAPS,Armenia,SPAR12,80
2020,SH_IHR_CAPS,Armenia,SPAR13,100
2020,SH_IHR_CAPS,Armenia,SPAR09,73
2020,SH_IHR_CAPS,Armenia,SPAR11,80
2020,SH_IHR_CAPS,Armenia,SPAR08,73
2020,SH_IHR_CAPS,Armenia,SPAR07,100
2020,SH_IHR_CAPS,Armenia,SPAR01,80
2020,SH_IHR_CAPS,Armenia,SPAR02,100
2020,SH_IHR_CAPS,Armenia,SPAR12,80
2020,SH_IHR_CAPS,Armenia,SPAR10,100
2020,SH_IHR_CAPS,Armenia,SPAR06,90
2020,SH_IHR_CAPS,Armenia,SPAR03,100
2020,SH_IHR_CAPS,Armenia,SPAR04,40
2020,SH_IHR_CAPS,Armenia,SPAR05,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C15,100
2021,SH_IHR_CAPS,Armenia,SPAR2-C03,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C13,60
2021,SH_IHR_CAPS,Armenia,SPAR2-C14,100
2021,SH_IHR_CAPS,Armenia,SPAR2-C10,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C04,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C01,60
2021,SH_IHR_CAPS,Armenia,SPAR2-C02,100
2021,SH_IHR_CAPS,Armenia,SPAR2-C09,100
2021,SH_IHR_CAPS,Armenia,SPAR2-C11,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C07,67
2021,SH_IHR_CAPS,Armenia,SPAR2-C08,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C06,80
2021,SH_IHR_CAPS,Armenia,SPAR2-C05,100
2021,SH_IHR_CAPS,Armenia,SPAR2-C12,100
2022,SH_IHR_CAPS,Armenia,SPAR2-C09,100
2022,SH_IHR_CAPS,Armenia,SPAR2-C10,80
2022,SH_IHR_CAPS,Armenia,SPAR2-C11,80
2022,SH_IHR_CAPS,Armenia,SPAR2-C12,100
2022,SH_IHR_CAPS,Armenia,SPAR2-C15,100
2022,SH_IHR_CAPS,Armenia,SPAR2-C05,100
2022,SH_IHR_CAPS,Armenia,SPAR2-C07,73
2022,SH_IHR_CAPS,Armenia,SPAR2-C06,80
2022,SH_IHR_CAPS,Armenia,SPAR2-C13,60
2022,SH_IHR_CAPS,Armenia,SPAR2-C01,60
2022,SH_IHR_CAPS,Armenia,SPAR2-C04,80
2022,SH_IHR_CAPS,Armenia,SPAR2-C02,100
2022,SH_IHR_CAPS,Armenia,SPAR2-C03,70
2022,SH_IHR_CAPS,Armenia,SPAR2-C08,80
2022,SH_IHR_CAPS,Armenia,SPAR2-C14,100
2010,SH_IHR_CAPS,Belgium,IHR09,77
2010,SH_IHR_CAPS,Belgium,IHR13,86
2010,SH_IHR_CAPS,Belgium,IHR12,64
2010,SH_IHR_CAPS,Belgium,IHR11,93
2010,SH_IHR_CAPS,Belgium,IHR10,53
2010,SH_IHR_CAPS,Belgium,IHR05,78
2010,SH_IHR_CAPS,Belgium,IHR01,100
2010,SH_IHR_CAPS,Belgium,IHR02,75
2010,SH_IHR_CAPS,Belgium,IHR03,51
2010,SH_IHR_CAPS,Belgium,IHR04,88
2010,SH_IHR_CAPS,Belgium,IHR06,70
2010,SH_IHR_CAPS,Belgium,IHR07,50
2010,SH_IHR_CAPS,Belgium,IHR08,80
2011,SH_IHR_CAPS,Belgium,IHR01,100
2011,SH_IHR_CAPS,Belgium,IHR02,30
2011,SH_IHR_CAPS,Belgium,IHR11,100
2011,SH_IHR_CAPS,Belgium,IHR10,78
2011,SH_IHR_CAPS,Belgium,IHR08,80
2011,SH_IHR_CAPS,Belgium,IHR09,90
2011,SH_IHR_CAPS,Belgium,IHR13,92
2011,SH_IHR_CAPS,Belgium,IHR12,83
2011,SH_IHR_CAPS,Belgium,IHR03,55
2011,SH_IHR_CAPS,Belgium,IHR04,71
2011,SH_IHR_CAPS,Belgium,IHR05,47
2011,SH_IHR_CAPS,Belgium,IHR06,86
2011,SH_IHR_CAPS,Belgium,IHR07,50
2012,SH_IHR_CAPS,Belgium,IHR13,100
2012,SH_IHR_CAPS,Belgium,IHR12,92
2012,SH_IHR_CAPS,Belgium,IHR11,100
2012,SH_IHR_CAPS,Belgium,IHR07,60
2012,SH_IHR_CAPS,Belgium,IHR02,80
2012,SH_IHR_CAPS,Belgium,IHR01,100
2012,SH_IHR_CAPS,Belgium,IHR10,89
2012,SH_IHR_CAPS,Belgium,IHR09,70
2012,SH_IHR_CAPS,Belgium,IHR06,100
2012,SH_IHR_CAPS,Belgium,IHR05,50
2012,SH_IHR_CAPS,Belgium,IHR04,72
2012,SH_IHR_CAPS,Belgium,IHR03,65
2012,SH_IHR_CAPS,Belgium,IHR08,91
2013,SH_IHR_CAPS,Belgium,IHR05,46
2013,SH_IHR_CAPS,Belgium,IHR04,72
2013,SH_IHR_CAPS,Belgium,IHR07,60
2013,SH_IHR_CAPS,Belgium,IHR11,100
2013,SH_IHR_CAPS,Belgium,IHR12,92
2013,SH_IHR_CAPS,Belgium,IHR13,100
2013,SH_IHR_CAPS,Belgium,IHR03,65
2013,SH_IHR_CAPS,Belgium,IHR02,63
2013,SH_IHR_CAPS,Belgium,IHR01,100
2013,SH_IHR_CAPS,Belgium,IHR06,100
2013,SH_IHR_CAPS,Belgium,IHR08,91
2013,SH_IHR_CAPS,Belgium,IHR09,70
2013,SH_IHR_CAPS,Belgium,IHR10,89
2014,SH_IHR_CAPS,Belgium,IHR06,100
2014,SH_IHR_CAPS,Belgium,IHR09,70
2014,SH_IHR_CAPS,Belgium,IHR10,89
2014,SH_IHR_CAPS,Belgium,IHR11,100
2014,SH_IHR_CAPS,Belgium,IHR13,100
2014,SH_IHR_CAPS,Belgium,IHR12,92
2014,SH_IHR_CAPS,Belgium,IHR05,46
2014,SH_IHR_CAPS,Belgium,IHR04,72
2014,SH_IHR_CAPS,Belgium,IHR03,85
2014,SH_IHR_CAPS,Belgium,IHR02,63
2014,SH_IHR_CAPS,Belgium,IHR01,100
2014,SH_IHR_CAPS,Belgium,IHR07,60
2014,SH_IHR_CAPS,Belgium,IHR08,91
2015,SH_IHR_CAPS,Belgium,IHR13,100
2015,SH_IHR_CAPS,Belgium,IHR08,92
2015,SH_IHR_CAPS,Belgium,IHR09,69
2015,SH_IHR_CAPS,Belgium,IHR10,89
2015,SH_IHR_CAPS,Belgium,IHR11,100
2015,SH_IHR_CAPS,Belgium,IHR02,63
2015,SH_IHR_CAPS,Belgium,IHR01,100
2015,SH_IHR_CAPS,Belgium,IHR03,85
2015,SH_IHR_CAPS,Belgium,IHR04,72
2015,SH_IHR_CAPS,Belgium,IHR05,47
2015,SH_IHR_CAPS,Belgium,IHR06,100
2015,SH_IHR_CAPS,Belgium,IHR07,60
2015,SH_IHR_CAPS,Belgium,IHR12,92
2016,SH_IHR_CAPS,Belgium,IHR08,92
2016,SH_IHR_CAPS,Belgium,IHR07,60
2016,SH_IHR_CAPS,Belgium,IHR06,100
2016,SH_IHR_CAPS,Belgium,IHR13,100
2016,SH_IHR_CAPS,Belgium,IHR12,92
2016,SH_IHR_CAPS,Belgium,IHR01,100
2016,SH_IHR_CAPS,Belgium,IHR02,63
2016,SH_IHR_CAPS,Belgium,IHR03,85
2016,SH_IHR_CAPS,Belgium,IHR11,100
2016,SH_IHR_CAPS,Belgium,IHR10,89
2016,SH_IHR_CAPS,Belgium,IHR09,69
2016,SH_IHR_CAPS,Belgium,IHR05,47
2016,SH_IHR_CAPS,Belgium,IHR04,72
2017,SH_IHR_CAPS,Belgium,IHR11,100
2017,SH_IHR_CAPS,Belgium,IHR13,100
2017,SH_IHR_CAPS,Belgium,IHR12,85
2017,SH_IHR_CAPS,Belgium,IHR09,74
2017,SH_IHR_CAPS,Belgium,IHR06,100
2017,SH_IHR_CAPS,Belgium,IHR01,100
2017,SH_IHR_CAPS,Belgium,IHR02,63
2017,SH_IHR_CAPS,Belgium,IHR03,85
2017,SH_IHR_CAPS,Belgium,IHR04,72
2017,SH_IHR_CAPS,Belgium,IHR10,100
2017,SH_IHR_CAPS,Belgium,IHR05,47
2017,SH_IHR_CAPS,Belgium,IHR08,92
2017,SH_IHR_CAPS,Belgium,IHR07,60
2018,SH_IHR_CAPS,Belgium,SPAR10,80
2018,SH_IHR_CAPS,Belgium,SPAR01,47
2018,SH_IHR_CAPS,Belgium,SPAR06,90
2018,SH_IHR_CAPS,Belgium,SPAR08,87
2018,SH_IHR_CAPS,Belgium,SPAR05,100
2018,SH_IHR_CAPS,Belgium,SPAR07,40
2018,SH_IHR_CAPS,Belgium,SPAR09,80
2018,SH_IHR_CAPS,Belgium,SPAR11,70
2018,SH_IHR_CAPS,Belgium,SPAR12,60
2018,SH_IHR_CAPS,Belgium,SPAR04,100
2018,SH_IHR_CAPS,Belgium,SPAR02,80
2018,SH_IHR_CAPS,Belgium,SPAR03,100
2018,SH_IHR_CAPS,Belgium,SPAR13,100
2019,SH_IHR_CAPS,Belgium,SPAR04,100
2019,SH_IHR_CAPS,Belgium,SPAR05,100
2019,SH_IHR_CAPS,Belgium,SPAR07,40
2019,SH_IHR_CAPS,Belgium,SPAR06,90
2019,SH_IHR_CAPS,Belgium,SPAR11,90
2019,SH_IHR_CAPS,Belgium,SPAR02,80
2019,SH_IHR_CAPS,Belgium,SPAR01,60
2019,SH_IHR_CAPS,Belgium,SPAR03,100
2019,SH_IHR_CAPS,Belgium,SPAR10,80
2019,SH_IHR_CAPS,Belgium,SPAR09,80
2019,SH_IHR_CAPS,Belgium,SPAR08,87
2019,SH_IHR_CAPS,Belgium,SPAR12,80
2019,SH_IHR_CAPS,Belgium,SPAR13,100
2020,SH_IHR_CAPS,Belgium,SPAR13,100
2020,SH_IHR_CAPS,Belgium,SPAR05,100
2020,SH_IHR_CAPS,Belgium,SPAR09,80
2020,SH_IHR_CAPS,Belgium,SPAR07,40
2020,SH_IHR_CAPS,Belgium,SPAR12,60
2020,SH_IHR_CAPS,Belgium,SPAR08,87
2020,SH_IHR_CAPS,Belgium,SPAR06,90
2020,SH_IHR_CAPS,Belgium,SPAR10,80
2020,SH_IHR_CAPS,Belgium,SPAR11,90
2020,SH_IHR_CAPS,Belgium,SPAR02,80
2020,SH_IHR_CAPS,Belgium,SPAR01,47
2020,SH_IHR_CAPS,Belgium,SPAR03,100
2020,SH_IHR_CAPS,Belgium,SPAR04,100
2021,SH_IHR_CAPS,Belgium,SPAR2-C01,20
2021,SH_IHR_CAPS,Belgium,SPAR2-C02,27
2021,SH_IHR_CAPS,Belgium,SPAR2-C06,50
2021,SH_IHR_CAPS,Belgium,SPAR2-C05,80
2021,SH_IHR_CAPS,Belgium,SPAR2-C04,76
2021,SH_IHR_CAPS,Belgium,SPAR2-C12,20
2021,SH_IHR_CAPS,Belgium,SPAR2-C15,80
2021,SH_IHR_CAPS,Belgium,SPAR2-C07,60
2021,SH_IHR_CAPS,Belgium,SPAR2-C03,60
2021,SH_IHR_CAPS,Belgium,SPAR2-C08,80
2021,SH_IHR_CAPS,Belgium,SPAR2-C09,87
2021,SH_IHR_CAPS,Belgium,SPAR2-C10,93
2021,SH_IHR_CAPS,Belgium,SPAR2-C11,93
2021,SH_IHR_CAPS,Belgium,SPAR2-C14,100
2021,SH_IHR_CAPS,Belgium,SPAR2-C13,80
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR03,48
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR02,40
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR10,76
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR09,26
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR08,43
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR13,0
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR07,0
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR06,20
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR05,33
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR04,32
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR01,75
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR11,100
2010,SH_IHR_CAPS,Bosnia and Herzegovina,IHR12,7
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR13,25
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR09,0
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR01,75
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR02,73
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR08,40
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR05,30
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR12,8
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR11,75
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR10,56
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR03,85
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR04,57
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR06,57
2011,SH_IHR_CAPS,Bosnia and Herzegovina,IHR07,0
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR03,65
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR04,53
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR06,86
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR13,54
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR11,100
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR07,20
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR05,25
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR01,75
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR02,73
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR08,59
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR09,0
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR10,78
2014,SH_IHR_CAPS,Bosnia and Herzegovina,IHR12,38
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR04,60
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR05,45
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR11,100
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR02,30
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR03,80
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR01,100
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR09,0
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR10,67
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR06,57
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR07,20
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR08,49
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR13,69
2015,SH_IHR_CAPS,Bosnia and Herzegovina,IHR12,38
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR13,62
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR07,20
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR01,100
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR02,30
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR03,75
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR04,72
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR08,62
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR05,55
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR09,0
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR10,44
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR11,100
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR12,46
2016,SH_IHR_CAPS,Bosnia and Herzegovina,IHR06,71
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR11,93
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR04,72
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR03,75
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR05,63
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR07,20
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR12,54
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR02,30
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR01,100
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR08,62
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR09,0
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR10,44
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR13,69
2017,SH_IHR_CAPS,Bosnia and Herzegovina,IHR06,71
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR06,20
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR05,33
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR02,30
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR11,0
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR01,60
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR09,33
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR10,20
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR12,20
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR13,60
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR07,20
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR08,27
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR04,80
2018,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR03,20
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR07,20
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR03,20
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR05,47
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR04,80
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR10,20
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR02,40
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR01,60
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR08,27
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR09,33
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR06,30
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR12,40
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR11,0
2019,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR13,40
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C13,40
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C14,40
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C07,60
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C06,20
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C05,40
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C11,7
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C09,27
2021,SH_IHR_CAPS,Bosnia and Herzegovina,SPAR2-C10,33
