Year,SeriesCode,Страна ,Education level,Location,Quantile,Value
2008,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06688
2008,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.00914
2008,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.0
2009,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.001
2009,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.01014
2009,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06867
2010,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06845
2010,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.01013
2010,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.0
2011,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.0
2011,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.01112
2001,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01902
2002,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01802
2002,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2002,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.18062
2003,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.18462
2003,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01802
2004,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01802
2011,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06816
2012,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.10128
2012,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.02446
2012,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.001
2013,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06765
2013,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.01582
2014,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06744
2014,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.0121
2007,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00617
2008,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00478
2008,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0
2008,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.04799
2009,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.04248
2009,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0
2009,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00334
2010,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,0.99828
2010,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0
2010,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.02663
2004,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2004,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.1864
2005,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.18699
2005,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2005,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01802
2006,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01178
2006,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2006,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.08761
2007,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.09867
2007,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.00231
2007,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.0181
2008,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,0.99876
2008,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.00521
2008,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.11332
2009,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.04849
2009,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0005
2009,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01037
2010,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.02136
2010,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0004
2014,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.001
2015,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,0.9991
2015,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.01117
2015,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06723
2016,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06597
2016,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.01207
2016,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.001
2017,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.0033
2017,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.00667
2017,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06583
2011,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.01789
2011,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0
2011,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00668
2012,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00162
2012,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0
2012,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.01233
2013,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.02132
2013,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00101
2014,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00252
2010,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.12341
2011,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.11403
2011,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,0.9979
2011,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.02148
2012,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.02169
2012,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.00691
2012,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.11739
2013,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.09975
2013,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.00492
2013,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.02162
2018,SE_AGP_CPRA,Israel,UPPSEC,ALLAREA,_T,1.06458
2018,SE_AGP_CPRA,Israel,LOWSEC,ALLAREA,_T,1.00263
2018,SE_AGP_CPRA,Israel,PRIMAR,ALLAREA,_T,1.0
2000,SE_AGP_CPRA,Italy,LOWSEC,ALLAREA,_T,1.01736
2000,SE_AGP_CPRA,Italy,PRIMAR,ALLAREA,_T,1.0
2000,SE_AGP_CPRA,Italy,UPPSEC,ALLAREA,_T,1.09362
2001,SE_AGP_CPRA,Italy,UPPSEC,ALLAREA,_T,1.10042
2001,SE_AGP_CPRA,Italy,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Italy,LOWSEC,ALLAREA,_T,1.01633
2014,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,0.9974
2014,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.03204
2015,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00444
2015,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.01199
2015,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0018
2016,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00121
2016,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,0.9978
2016,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.01235
2017,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,0.99234
2017,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,0.9996
2014,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.0326
2014,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2014,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.04553
2015,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.00877
2015,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.14774
2015,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.002
2016,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.01342
2016,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2016,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.11758
2017,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.07132
2017,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,0.99726
2018,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.0103
2018,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.00601
2018,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,0.99953
2019,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.0201
2019,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0006
2019,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.01608
2020,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,1.0028
2020,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.03576
2020,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00264
2017,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2017,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,0.9967
2018,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.0115
2018,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2018,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.05382
2019,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.05415
2019,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2019,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,0.98634
2020,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0
2020,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,0.90391
2021,SE_AGP_CPRA,Hungary,UPPSEC,ALLAREA,_T,1.03521
2021,SE_AGP_CPRA,Hungary,PRIMAR,ALLAREA,_T,0.99303
2021,SE_AGP_CPRA,Hungary,LOWSEC,ALLAREA,_T,1.00223
2000,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.11523
2000,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2000,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.12585
2020,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,0.98716
2021,SE_AGP_CPRA,Latvia,UPPSEC,ALLAREA,_T,1.10589
2021,SE_AGP_CPRA,Latvia,PRIMAR,ALLAREA,_T,1.0049
2021,SE_AGP_CPRA,Latvia,LOWSEC,ALLAREA,_T,1.0117
2000,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.14175
2000,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00501
2000,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00501
2001,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.14586
2002,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.14207
2002,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.004
2002,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.005
2003,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.13582
2004,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.12541
2004,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.005
2004,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2005,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2005,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.005
2005,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.11497
2006,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.07894
2006,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.02452
2006,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0052
2007,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,0.9893
2007,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.01187
2002,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.13506
2002,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2002,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.14578
2004,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.15416
2004,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.001
2004,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2007,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.02724
2008,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.0609
2008,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00796
2008,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,0.99699
2009,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0005
2009,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00554
2009,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.07256
2010,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.06396
2010,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00546
2010,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0073
2005,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2005,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.001
2005,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.16005
2006,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.16209
2006,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.001
2006,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2007,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2007,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2007,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.16346
2011,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2011,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,0.99939
2011,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.06469
2012,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.05882
2012,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00494
2012,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,0.9979
2013,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.01724
2013,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.04589
2014,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.01578
2014,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,0.99949
2014,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0035
2015,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2015,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00726
2015,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.05416
2016,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.03449
2016,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00366
2016,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0072
2017,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0144
2017,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00708
2002,SE_AGP_CPRA,Italy,LOWSEC,ALLAREA,_T,1.01629
2002,SE_AGP_CPRA,Italy,PRIMAR,ALLAREA,_T,1.0
2002,SE_AGP_CPRA,Italy,UPPSEC,ALLAREA,_T,1.0953
2003,SE_AGP_CPRA,Italy,UPPSEC,ALLAREA,_T,1.09016
2003,SE_AGP_CPRA,Italy,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Italy,LOWSEC,ALLAREA,_T,1.01526
2004,SE_AGP_CPRA,Italy,LOWSEC,ALLAREA,_T,1.01321
2004,SE_AGP_CPRA,Italy,PRIMAR,ALLAREA,_T,1.0
2004,SE_AGP_CPRA,Italy,UPPSEC,ALLAREA,_T,1.08254
2008,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.16231
2008,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2008,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2009,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2009,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2009,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.16346
2010,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.16575
2010,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2010,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2017,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.04218
2018,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.03917
2018,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00974
2018,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2019,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0073
2019,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,0.99919
2019,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.02074
2020,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.05848
2020,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00384
2020,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2021,SE_AGP_CPRA,Lithuania,PRIMAR,ALLAREA,_T,1.0
2021,SE_AGP_CPRA,Lithuania,LOWSEC,ALLAREA,_T,1.00292
2021,SE_AGP_CPRA,Lithuania,UPPSEC,ALLAREA,_T,1.06772
2000,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.05276
2000,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2000,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.01173
2001,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.05562
2002,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.05968
2002,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2002,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.02158
2003,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.02829
2003,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2003,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.06017
2004,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.0631
2004,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2004,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.03338
2011,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2011,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2011,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.1694
2012,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.17279
2012,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2012,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.17368
2005,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.03841
2005,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2005,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.06588
2006,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.0045
2006,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0202
2006,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.15181
2007,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.12693
2007,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0006
2007,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.03499
2014,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.1752
2014,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2014,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2015,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2015,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2015,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.1745
2016,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.1749
2016,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2016,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2008,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.95642
2008,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2008,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.07627
2009,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,0.98703
2009,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2009,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.99184
2010,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.99238
2010,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,0.99859
2010,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.04714
2011,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.124
2017,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2017,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2017,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.17639
2018,SE_AGP_CPRA,Iceland,UPPSEC,ALLAREA,_T,1.17678
2018,SE_AGP_CPRA,Iceland,LOWSEC,ALLAREA,_T,1.0
2018,SE_AGP_CPRA,Iceland,PRIMAR,ALLAREA,_T,1.0
2000,SE_AGP_CPRA,India,LOWSEC,ALLAREA,_T,0.75879
2000,SE_AGP_CPRA,India,PRIMAR,ALLAREA,_T,0.82015
2000,SE_AGP_CPRA,India,UPPSEC,ALLAREA,_T,0.64417
2011,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,0.9905
2011,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.00442
2012,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.99481
2012,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,0.9977
2012,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.16568
2013,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.12653
2013,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.0
2013,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.01661
2014,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.99117
2014,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,0.9952
2014,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.01152
2015,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.21294
2015,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,1.02853
2015,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.97018
2016,SE_AGP_CPRA,Luxembourg,PRIMAR,ALLAREA,_T,0.99495
2016,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,1.01547
2016,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.12971
2017,SE_AGP_CPRA,Luxembourg,UPPSEC,ALLAREA,_T,1.03228
2017,SE_AGP_CPRA,Luxembourg,LOWSEC,ALLAREA,_T,0.9636
