Year,SeriesCode,Country,Activity,Sex,Value
2015,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,37.07
2015,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,32.51
2015,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,39.79
2015,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,55.37
2015,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,44.22
2015,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,60.91
2017,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Male,12.22
2018,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Both sexes,54.07
2018,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Both sexes,14.49
2018,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Both sexes,19.1
2018,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Female,75.56
2018,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Female,20.3
2018,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Male,38.91
2018,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Female,14.03
2018,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Male,14.92
2018,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Male,18.03
2019,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Female,11.27
2019,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Both sexes,54.38
2019,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Female,17.74
2019,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Male,37.09
2019,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Both sexes,16.05
2019,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Both sexes,11.4
2019,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Male,14.49
2019,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Male,11.53
2019,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Female,76.03
2020,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Female,17.95
2020,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Both sexes,57.45
2020,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Male,10.3
2020,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Female,11.43
2020,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Male,42.02
2020,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Both sexes,15.85
2020,SL_ISV_IFEM_19ICLS,Poland,TOTAL,Male,13.98
2020,SL_ISV_IFEM_19ICLS,Poland,NONAGR,Both sexes,10.84
2020,SL_ISV_IFEM_19ICLS,Poland,ISIC4_A,Female,77.87
2007,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,8.34
2007,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,60.29
2007,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,3.93
2007,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,4.77
2015,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,36.95
2016,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Female,39.38
2016,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Both sexes,52.12
2016,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,36.27
2016,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,40.58
2016,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,32.85
2016,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,50.71
2016,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,60.2
2016,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,35.48
2016,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,37.85
2017,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,36.61
2017,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,60.7
2017,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,35.46
2017,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,38.2
2017,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Both sexes,57.46
2017,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,32.4
2017,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,40.96
2017,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,56.97
2017,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Female,40.04
2018,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,51.92
2018,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,34.76
2018,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,36.04
2018,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,31.5
2018,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,37.85
2018,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,43.06
2018,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,50.58
2018,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Female,42.66
2018,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Both sexes,50.75
2019,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,43.25
2019,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,36.85
2019,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,35.98
2019,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,52.73
2019,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,55.7
2019,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,32.59
2019,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,38.79
2019,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Both sexes,53.13
2019,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Female,42.71
2020,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,48.5
2020,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,53.46
2020,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,32.91
2007,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,5.75
2007,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,6.46
2007,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,46.45
2007,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,10.51
2007,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,34.06
2008,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,14.45
2008,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,10.87
2008,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,48.06
2020,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Both sexes,49.16
2020,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,34.76
2020,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Female,37.5
2020,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,35.64
2020,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,36.59
2020,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,38.23
2021,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Both sexes,38.33
2021,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Female,39.95
2008,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,10.25
2008,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,11.4
2008,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,13.83
2008,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,34.19
2008,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,13.3
2008,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,66.18
2009,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,10.23
2009,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,10.9
2021,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Male,36.99
2021,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Female,55.49
2021,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Both sexes,49.4
2021,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Both sexes,36.87
2021,SL_ISV_IFEM_19ICLS,Costa Rica,TOTAL,Female,40.54
2021,SL_ISV_IFEM_19ICLS,Costa Rica,NONAGR,Male,34.73
2021,SL_ISV_IFEM_19ICLS,Costa Rica,ISIC4_A,Male,48.54
2010,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,1.83
2010,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,32.6
2010,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,4.1
2010,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,51.09
2010,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,2.38
2010,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,3.9
2010,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,38.06
2010,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,1.34
2010,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,4.34
2011,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,48.1
2011,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,22.27
2011,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,3.8
2011,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,6.04
2011,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,5.25
2011,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,5.16
2011,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,30.37
2011,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,6.95
2011,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,4.44
2012,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,4.79
2012,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,45.03
2012,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,3.15
2012,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,6.68
2012,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,8.25
2012,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,6.08
2012,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,17.8
2012,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,4.27
2012,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,26.23
2013,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,5.31
2013,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,19.33
2013,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,8.25
2013,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,7.19
2013,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,3.66
2013,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,4.72
2013,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,36.18
2013,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,24.63
2013,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,6.34
2014,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,6.66
2014,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,2.47
2014,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,3.57
2014,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,38.5
2014,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,26.53
2014,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,3.84
2014,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,5.45
2014,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,4.96
2014,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,20.57
2015,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,28.68
2015,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,5.22
2015,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,22.02
2015,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,7.64
2015,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,5.1
2015,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,6.28
2015,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,4.08
2015,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,41.73
2015,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,6.33
2016,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,5.76
2016,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,5.52
2016,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,3.78
2016,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,4.7
2016,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,33.87
2016,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,6.49
2016,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,23.34
2016,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,19.41
2016,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,4.71
2017,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,21.51
2017,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,23.27
2017,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,3.95
2017,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,4.25
2017,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,4.56
2017,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,4.47
2017,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,4.94
2017,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,3.51
2017,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,27.56
2018,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,27.21
2018,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,5.11
2018,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,3.25
2018,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,4.28
2018,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,2.46
2018,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,3.59
2018,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,38.93
2018,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,22.57
2018,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,4.17
2019,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,4.9
2019,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,41.82
2019,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,4.71
2019,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,28.11
2019,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,5.95
2019,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,3.62
2019,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,2.49
2019,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,3.65
2019,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,22.41
2020,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,3.73
2020,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,2.72
2020,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,2.59
2020,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,27.74
2020,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,4.65
2020,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,22.67
2020,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,3.59
2020,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,40.59
2020,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,1.64
2021,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Female,21.81
2021,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Female,4.39
2021,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Both sexes,3.43
2021,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Both sexes,15.81
2021,SL_ISV_IFEM_19ICLS,Croatia,TOTAL,Male,2.65
2021,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Both sexes,2.89
2021,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Male,2.04
2021,SL_ISV_IFEM_19ICLS,Croatia,ISIC4_A,Male,13.41
2021,SL_ISV_IFEM_19ICLS,Croatia,NONAGR,Female,3.91
2007,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,62.36
2007,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,14.59
2007,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,19.01
2007,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,17.43
2007,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,74.55
2007,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,15.84
2007,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,21.5
2007,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,19.71
2007,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,65.78
2008,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,69.0
2008,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,16.11
2008,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,66.73
2008,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,15.29
2008,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,21.16
2008,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,17.54
2008,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,19.45
2008,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,76.35
2008,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,18.87
2009,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,11.51
2009,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,67.19
2009,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,69.05
2009,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,12.3
2009,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,16.72
2009,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,66.52
2009,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,18.94
2009,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,20.52
2009,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,15.47
2010,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,17.98
2010,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,55.54
2010,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,12.0
2010,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,12.48
2010,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,15.14
2010,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,76.74
2010,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,19.87
2010,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,16.41
2010,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,71.85
2011,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,18.86
2011,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,13.99
2011,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,15.15
2011,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,48.72
2011,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,11.03
2011,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,10.56
2011,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,73.06
2011,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,17.14
2011,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,66.59
2012,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,73.12
2012,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,17.48
2012,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,67.99
2012,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,12.85
2012,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,55.35
2012,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,13.34
2012,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,15.48
2012,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,15.97
2012,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,14.45
2013,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,71.6
2013,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,16.49
2013,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,69.05
2013,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,11.38
2013,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,12.8
2013,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,14.01
2013,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,10.82
2013,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,61.46
2013,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,14.71
2014,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,64.64
2014,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,57.94
2014,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,11.85
2014,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,14.3
2014,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,16.67
2014,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,15.12
2014,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,11.23
2014,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,59.53
2014,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,13.18
2015,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,13.34
2015,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,14.62
2015,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,56.32
2015,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,15.91
2015,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,59.82
2015,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,17.59
2015,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,59.16
2015,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,15.68
2015,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,13.73
2016,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,66.7
2016,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,67.73
2016,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,61.25
2016,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,14.02
2016,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,11.16
2016,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,13.06
2016,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,11.46
2016,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,14.85
2016,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,16.38
2017,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,16.21
2017,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,11.66
2017,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,15.04
2017,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,11.4
2017,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,57.17
2017,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,14.09
2017,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,56.91
2017,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,55.51
2017,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,13.32
2018,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,11.1
2018,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,62.68
2018,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,11.29
2018,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,58.75
2018,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,41.39
2018,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,12.35
2018,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,13.47
2018,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,14.7
2018,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,13.11
2019,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Both sexes,11.91
2019,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,66.07
2019,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Male,13.2
2019,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,10.27
2019,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Female,40.15
2019,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,11.88
2019,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,10.45
2019,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Both sexes,11.11
2019,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Both sexes,61.45
2020,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Female,9.42
2020,SL_ISV_IFEM_19ICLS,Cyprus,NONAGR,Male,11.94
2020,SL_ISV_IFEM_19ICLS,Cyprus,TOTAL,Female,9.56
2020,SL_ISV_IFEM_19ICLS,Cyprus,ISIC4_A,Male,61.56
