Year,SeriesCode,Country,Activity,Level of requirement,Value
2019,EN_SCP_FRMN,Norway,ISIC4_F,TOTAL,1
2019,EN_SCP_FRMN,Norway,ISIC4_H,TOTAL,2
2019,EN_SCP_FRMN,Norway,ISIC4_C,TOTAL,17
2019,EN_SCP_FRMN,Norway,ISIC4_J,TOTAL,2
2019,EN_SCP_FRMN,Norway,ISIC4_L,TOTAL,1
2019,EN_SCP_FRMN,Norway,ISIC4_A,TOTAL,1
2020,EN_SCP_FRMN,Norway,ISIC4_L,TOTAL,1
2020,EN_SCP_FRMN,Norway,ISIC4_C,TOTAL,22
2020,EN_SCP_FRMN,Norway,ISIC4_R,TOTAL,1
2020,EN_SCP_FRMN,Norway,ISIC4_M,TOTAL,4
2020,EN_SCP_FRMN,Norway,ISIC4_K,TOTAL,12
2020,EN_SCP_FRMN,Norway,TOTAL,TOTAL,67
2020,EN_SCP_FRMN,Norway,ISIC4_G,TOTAL,67
2020,EN_SCP_FRMN,Norway,ISIC4_B,TOTAL,7
2020,EN_SCP_FRMN,Norway,ISIC4_A,TOTAL,2
2020,EN_SCP_FRMN,Norway,ISIC4_J,TOTAL,3
2020,EN_SCP_FRMN,Norway,ISIC4_F,TOTAL,3
2020,EN_SCP_FRMN,Norway,ISIC4_H,TOTAL,3
2021,EN_SCP_FRMN,Norway,ISIC4_F,TOTAL,3
2021,EN_SCP_FRMN,Norway,ISIC4_K,TOTAL,12
2021,EN_SCP_FRMN,Norway,TOTAL,TOTAL,68
2021,EN_SCP_FRMN,Norway,ISIC4_C,TOTAL,22
2021,EN_SCP_FRMN,Norway,ISIC4_B,TOTAL,7
2021,EN_SCP_FRMN,Norway,ISIC4_J,TOTAL,3
2021,EN_SCP_FRMN,Norway,ISIC4_G,TOTAL,68
2021,EN_SCP_FRMN,Norway,ISIC4_L,TOTAL,1
2021,EN_SCP_FRMN,Norway,ISIC4_R,TOTAL,1
2021,EN_SCP_FRMN,Norway,ISIC4_M,TOTAL,5
2021,EN_SCP_FRMN,Norway,ISIC4_A,TOTAL,2
2021,EN_SCP_FRMN,Norway,ISIC4_H,TOTAL,3
2016,EN_SCP_FRMN,Poland,ISIC4_K,TOTAL,4
2016,EN_SCP_FRMN,Poland,TOTAL,TOTAL,12
2016,EN_SCP_FRMN,Poland,ISIC4_B,TOTAL,1
2016,EN_SCP_FRMN,Poland,ISIC4_J,TOTAL,1
2016,EN_SCP_FRMN,Poland,ISIC4_H,TOTAL,1
2016,EN_SCP_FRMN,Poland,ISIC4_G,TOTAL,12
2016,EN_SCP_FRMN,Poland,ISIC4_C,TOTAL,2
2017,EN_SCP_FRMN,Poland,ISIC4_G,TOTAL,18
2017,EN_SCP_FRMN,Poland,TOTAL,TOTAL,18
2017,EN_SCP_FRMN,Poland,ISIC4_J,TOTAL,3
2017,EN_SCP_FRMN,Poland,ISIC4_B,TOTAL,1
2017,EN_SCP_FRMN,Poland,ISIC4_C,TOTAL,2
2017,EN_SCP_FRMN,Poland,ISIC4_K,TOTAL,5
2017,EN_SCP_FRMN,Poland,ISIC4_H,TOTAL,1
2018,EN_SCP_FRMN,Poland,ISIC4_C,TOTAL,4
2018,EN_SCP_FRMN,Poland,TOTAL,TOTAL,24
2018,EN_SCP_FRMN,Poland,ISIC4_G,TOTAL,24
2018,EN_SCP_FRMN,Poland,ISIC4_B,TOTAL,2
2018,EN_SCP_FRMN,Poland,ISIC4_K,TOTAL,6
2018,EN_SCP_FRMN,Poland,ISIC4_H,TOTAL,1
2018,EN_SCP_FRMN,Poland,ISIC4_J,TOTAL,3
2018,EN_SCP_FRMN,Poland,ISIC4_N,TOTAL,1
2018,EN_SCP_FRMN,Poland,ISIC4_F,TOTAL,1
2019,EN_SCP_FRMN,Poland,ISIC4_K,TOTAL,7
2019,EN_SCP_FRMN,Poland,ISIC4_B,TOTAL,2
2019,EN_SCP_FRMN,Poland,ISIC4_H,TOTAL,1
2019,EN_SCP_FRMN,Poland,ISIC4_G,TOTAL,26
2019,EN_SCP_FRMN,Poland,ISIC4_F,TOTAL,1
2019,EN_SCP_FRMN,Poland,ISIC4_J,TOTAL,4
2019,EN_SCP_FRMN,Poland,TOTAL,TOTAL,26
2019,EN_SCP_FRMN,Poland,ISIC4_C,TOTAL,5
2019,EN_SCP_FRMN,Poland,ISIC4_N,TOTAL,1
2020,EN_SCP_FRMN,Poland,ISIC4_L,TOTAL,1
2020,EN_SCP_FRMN,Poland,ISIC4_B,TOTAL,2
2020,EN_SCP_FRMN,Poland,ISIC4_C,TOTAL,5
2020,EN_SCP_FRMN,Poland,ISIC4_K,TOTAL,8
2020,EN_SCP_FRMN,Poland,ISIC4_G,TOTAL,29
2020,EN_SCP_FRMN,Poland,ISIC4_F,TOTAL,1
2020,EN_SCP_FRMN,Poland,ISIC4_N,TOTAL,1
2020,EN_SCP_FRMN,Poland,ISIC4_H,TOTAL,1
2020,EN_SCP_FRMN,Poland,TOTAL,TOTAL,29
2020,EN_SCP_FRMN,Poland,ISIC4_J,TOTAL,4
2021,EN_SCP_FRMN,Poland,ISIC4_B,TOTAL,2
2021,EN_SCP_FRMN,Poland,ISIC4_K,TOTAL,8
2021,EN_SCP_FRMN,Poland,ISIC4_N,TOTAL,1
2021,EN_SCP_FRMN,Poland,TOTAL,TOTAL,30
2021,EN_SCP_FRMN,Poland,ISIC4_C,TOTAL,5
2021,EN_SCP_FRMN,Poland,ISIC4_F,TOTAL,1
2021,EN_SCP_FRMN,Poland,ISIC4_H,TOTAL,1
2021,EN_SCP_FRMN,Poland,ISIC4_J,TOTAL,5
2021,EN_SCP_FRMN,Poland,ISIC4_L,TOTAL,1
2021,EN_SCP_FRMN,Poland,ISIC4_G,TOTAL,30
2016,EN_SCP_FRMN,Portugal,ISIC4_K,TOTAL,1
2016,EN_SCP_FRMN,Portugal,TOTAL,TOTAL,4
2016,EN_SCP_FRMN,Portugal,ISIC4_G,TOTAL,4
2016,EN_SCP_FRMN,Portugal,ISIC4_C,TOTAL,1
2017,EN_SCP_FRMN,Portugal,ISIC4_C,TOTAL,2
2017,EN_SCP_FRMN,Portugal,TOTAL,TOTAL,5
2017,EN_SCP_FRMN,Portugal,ISIC4_K,TOTAL,1
2017,EN_SCP_FRMN,Portugal,ISIC4_G,TOTAL,5
2018,EN_SCP_FRMN,Portugal,ISIC4_H,TOTAL,1
2018,EN_SCP_FRMN,Portugal,ISIC4_F,TOTAL,1
2018,EN_SCP_FRMN,Portugal,TOTAL,TOTAL,9
2018,EN_SCP_FRMN,Portugal,ISIC4_K,TOTAL,1
2018,EN_SCP_FRMN,Portugal,ISIC4_C,TOTAL,3
2018,EN_SCP_FRMN,Portugal,ISIC4_G,TOTAL,9
2019,EN_SCP_FRMN,Portugal,ISIC4_G,TOTAL,9
2019,EN_SCP_FRMN,Portugal,ISIC4_F,TOTAL,1
2019,EN_SCP_FRMN,Portugal,TOTAL,TOTAL,9
2019,EN_SCP_FRMN,Portugal,ISIC4_K,TOTAL,1
2019,EN_SCP_FRMN,Portugal,ISIC4_H,TOTAL,1
2019,EN_SCP_FRMN,Portugal,ISIC4_C,TOTAL,3
2020,EN_SCP_FRMN,Portugal,ISIC4_H,TOTAL,1
2020,EN_SCP_FRMN,Portugal,ISIC4_F,TOTAL,1
2020,EN_SCP_FRMN,Portugal,TOTAL,TOTAL,9
2020,EN_SCP_FRMN,Portugal,ISIC4_K,TOTAL,1
2020,EN_SCP_FRMN,Portugal,ISIC4_G,TOTAL,9
2020,EN_SCP_FRMN,Portugal,ISIC4_C,TOTAL,3
2021,EN_SCP_FRMN,Portugal,ISIC4_K,TOTAL,1
2021,EN_SCP_FRMN,Portugal,ISIC4_H,TOTAL,1
2021,EN_SCP_FRMN,Portugal,TOTAL,TOTAL,10
2021,EN_SCP_FRMN,Portugal,ISIC4_F,TOTAL,1
2021,EN_SCP_FRMN,Portugal,ISIC4_G,TOTAL,10
2021,EN_SCP_FRMN,Portugal,ISIC4_C,TOTAL,3
2017,EN_SCP_FRMN,Romania,ISIC4_K,TOTAL,1
2017,EN_SCP_FRMN,Romania,TOTAL,TOTAL,1
2017,EN_SCP_FRMN,Romania,ISIC4_G,TOTAL,1
2018,EN_SCP_FRMN,Romania,TOTAL,TOTAL,1
2018,EN_SCP_FRMN,Romania,ISIC4_K,TOTAL,1
2018,EN_SCP_FRMN,Romania,ISIC4_G,TOTAL,1
2019,EN_SCP_FRMN,Romania,ISIC4_G,TOTAL,2
2019,EN_SCP_FRMN,Romania,ISIC4_K,TOTAL,2
2019,EN_SCP_FRMN,Romania,TOTAL,TOTAL,2
2020,EN_SCP_FRMN,Romania,ISIC4_K,TOTAL,2
2020,EN_SCP_FRMN,Romania,ISIC4_C,TOTAL,1
2020,EN_SCP_FRMN,Romania,TOTAL,TOTAL,3
2020,EN_SCP_FRMN,Romania,ISIC4_G,TOTAL,3
2021,EN_SCP_FRMN,Romania,ISIC4_Q,TOTAL,1
2021,EN_SCP_FRMN,Romania,ISIC4_I,TOTAL,1
2021,EN_SCP_FRMN,Romania,ISIC4_J,TOTAL,1
2021,EN_SCP_FRMN,Romania,TOTAL,TOTAL,7
2021,EN_SCP_FRMN,Romania,ISIC4_G,TOTAL,7
2021,EN_SCP_FRMN,Romania,ISIC4_C,TOTAL,1
2021,EN_SCP_FRMN,Romania,ISIC4_K,TOTAL,2
2019,EN_SCP_FRMN,Viet Nam,ISIC4_G,TOTAL,2
2019,EN_SCP_FRMN,Viet Nam,ISIC4_C,TOTAL,1
2019,EN_SCP_FRMN,Viet Nam,TOTAL,TOTAL,2
2019,EN_SCP_FRMN,Viet Nam,ISIC4_F,TOTAL,1
2020,EN_SCP_FRMN,Viet Nam,ISIC4_K,TOTAL,1
2020,EN_SCP_FRMN,Viet Nam,ISIC4_F,TOTAL,3
2020,EN_SCP_FRMN,Viet Nam,ISIC4_C,TOTAL,2
2020,EN_SCP_FRMN,Viet Nam,TOTAL,TOTAL,6
2020,EN_SCP_FRMN,Viet Nam,ISIC4_G,TOTAL,6
2021,EN_SCP_FRMN,Viet Nam,ISIC4_G,TOTAL,13
2021,EN_SCP_FRMN,Viet Nam,ISIC4_K,TOTAL,2
2021,EN_SCP_FRMN,Viet Nam,ISIC4_C,TOTAL,3
2021,EN_SCP_FRMN,Viet Nam,TOTAL,TOTAL,13
2021,EN_SCP_FRMN,Viet Nam,ISIC4_M,TOTAL,1
2021,EN_SCP_FRMN,Viet Nam,ISIC4_F,TOTAL,5
2021,EN_SCP_FRMN,Viet Nam,ISIC4_L,TOTAL,1
2017,EN_SCP_FRMN,Slovenia,TOTAL,TOTAL,1
2017,EN_SCP_FRMN,Slovenia,ISIC4_C,TOTAL,1
2017,EN_SCP_FRMN,Slovenia,ISIC4_G,TOTAL,1
2018,EN_SCP_FRMN,Slovenia,ISIC4_C,TOTAL,1
2018,EN_SCP_FRMN,Slovenia,ISIC4_G,TOTAL,1
2018,EN_SCP_FRMN,Slovenia,TOTAL,TOTAL,1
2019,EN_SCP_FRMN,Slovenia,ISIC4_C,TOTAL,1
2019,EN_SCP_FRMN,Slovenia,ISIC4_G,TOTAL,1
2019,EN_SCP_FRMN,Slovenia,TOTAL,TOTAL,1
2020,EN_SCP_FRMN,Slovenia,ISIC4_G,TOTAL,1
2020,EN_SCP_FRMN,Slovenia,TOTAL,TOTAL,1
2020,EN_SCP_FRMN,Slovenia,ISIC4_C,TOTAL,1
2021,EN_SCP_FRMN,Slovenia,ISIC4_J,TOTAL,1
2021,EN_SCP_FRMN,Slovenia,ISIC4_K,TOTAL,1
2021,EN_SCP_FRMN,Slovenia,ISIC4_G,TOTAL,3
2021,EN_SCP_FRMN,Slovenia,TOTAL,TOTAL,3
2021,EN_SCP_FRMN,Slovenia,ISIC4_C,TOTAL,1
2016,EN_SCP_FRMN,Spain,ISIC4_F,TOTAL,5
2016,EN_SCP_FRMN,Spain,ISIC4_J,TOTAL,4
2016,EN_SCP_FRMN,Spain,ISIC4_M,TOTAL,1
2016,EN_SCP_FRMN,Spain,ISIC4_N,TOTAL,2
2016,EN_SCP_FRMN,Spain,ISIC4_B,TOTAL,1
2016,EN_SCP_FRMN,Spain,ISIC4_K,TOTAL,7
2016,EN_SCP_FRMN,Spain,ISIC4_I,TOTAL,1
2016,EN_SCP_FRMN,Spain,ISIC4_G,TOTAL,36
2016,EN_SCP_FRMN,Spain,ISIC4_L,TOTAL,2
2016,EN_SCP_FRMN,Spain,TOTAL,TOTAL,36
2016,EN_SCP_FRMN,Spain,ISIC4_C,TOTAL,6
2017,EN_SCP_FRMN,Spain,ISIC4_L,TOTAL,2
2017,EN_SCP_FRMN,Spain,ISIC4_F,TOTAL,5
2017,EN_SCP_FRMN,Spain,ISIC4_I,TOTAL,1
2017,EN_SCP_FRMN,Spain,ISIC4_J,TOTAL,4
2017,EN_SCP_FRMN,Spain,ISIC4_N,TOTAL,2
2017,EN_SCP_FRMN,Spain,ISIC4_B,TOTAL,1
2017,EN_SCP_FRMN,Spain,ISIC4_G,TOTAL,41
2017,EN_SCP_FRMN,Spain,TOTAL,TOTAL,41
2017,EN_SCP_FRMN,Spain,ISIC4_C,TOTAL,9
2017,EN_SCP_FRMN,Spain,ISIC4_M,TOTAL,2
2017,EN_SCP_FRMN,Spain,ISIC4_K,TOTAL,8
2018,EN_SCP_FRMN,Spain,ISIC4_I,TOTAL,2
2018,EN_SCP_FRMN,Spain,TOTAL,TOTAL,56
2018,EN_SCP_FRMN,Spain,ISIC4_C,TOTAL,14
2018,EN_SCP_FRMN,Spain,ISIC4_L,TOTAL,3
2018,EN_SCP_FRMN,Spain,ISIC4_M,TOTAL,4
2018,EN_SCP_FRMN,Spain,ISIC4_N,TOTAL,3
2018,EN_SCP_FRMN,Spain,ISIC4_J,TOTAL,4
2018,EN_SCP_FRMN,Spain,ISIC4_F,TOTAL,9
2018,EN_SCP_FRMN,Spain,ISIC4_B,TOTAL,1
2018,EN_SCP_FRMN,Spain,ISIC4_K,TOTAL,9
2018,EN_SCP_FRMN,Spain,ISIC4_G,TOTAL,56
2019,EN_SCP_FRMN,Spain,ISIC4_G,TOTAL,57
2019,EN_SCP_FRMN,Spain,ISIC4_J,TOTAL,4
2019,EN_SCP_FRMN,Spain,ISIC4_B,TOTAL,1
2019,EN_SCP_FRMN,Spain,TOTAL,TOTAL,57
2019,EN_SCP_FRMN,Spain,ISIC4_M,TOTAL,4
2019,EN_SCP_FRMN,Spain,ISIC4_I,TOTAL,2
2019,EN_SCP_FRMN,Spain,ISIC4_N,TOTAL,4
2019,EN_SCP_FRMN,Spain,ISIC4_L,TOTAL,3
2019,EN_SCP_FRMN,Spain,ISIC4_C,TOTAL,13
2019,EN_SCP_FRMN,Spain,ISIC4_K,TOTAL,9
2019,EN_SCP_FRMN,Spain,ISIC4_F,TOTAL,10
2020,EN_SCP_FRMN,Spain,ISIC4_I,TOTAL,2
2020,EN_SCP_FRMN,Spain,ISIC4_K,TOTAL,9
2020,EN_SCP_FRMN,Spain,ISIC4_M,TOTAL,4
2020,EN_SCP_FRMN,Spain,ISIC4_G,TOTAL,61
2020,EN_SCP_FRMN,Spain,ISIC4_C,TOTAL,16
2020,EN_SCP_FRMN,Spain,ISIC4_F,TOTAL,10
2020,EN_SCP_FRMN,Spain,ISIC4_B,TOTAL,1
2020,EN_SCP_FRMN,Spain,TOTAL,TOTAL,61
2020,EN_SCP_FRMN,Spain,ISIC4_N,TOTAL,4
2020,EN_SCP_FRMN,Spain,ISIC4_J,TOTAL,4
2020,EN_SCP_FRMN,Spain,ISIC4_L,TOTAL,3
2021,EN_SCP_FRMN,Spain,ISIC4_B,TOTAL,1
2021,EN_SCP_FRMN,Spain,ISIC4_C,TOTAL,16
2021,EN_SCP_FRMN,Spain,TOTAL,TOTAL,63
2021,EN_SCP_FRMN,Spain,ISIC4_J,TOTAL,4
2021,EN_SCP_FRMN,Spain,ISIC4_N,TOTAL,4
2021,EN_SCP_FRMN,Spain,ISIC4_K,TOTAL,9
2021,EN_SCP_FRMN,Spain,ISIC4_M,TOTAL,4
2021,EN_SCP_FRMN,Spain,ISIC4_F,TOTAL,11
2021,EN_SCP_FRMN,Spain,ISIC4_I,TOTAL,2
2021,EN_SCP_FRMN,Spain,ISIC4_L,TOTAL,3
2021,EN_SCP_FRMN,Spain,ISIC4_G,TOTAL,63
2016,EN_SCP_FRMN,Sweden,ISIC4_C,TOTAL,23
2016,EN_SCP_FRMN,Sweden,ISIC4_H,TOTAL,1
2016,EN_SCP_FRMN,Sweden,ISIC4_G,TOTAL,46
2016,EN_SCP_FRMN,Sweden,ISIC4_K,TOTAL,5
2016,EN_SCP_FRMN,Sweden,ISIC4_J,TOTAL,3
2016,EN_SCP_FRMN,Sweden,ISIC4_F,TOTAL,3
2016,EN_SCP_FRMN,Sweden,ISIC4_N,TOTAL,2
2016,EN_SCP_FRMN,Sweden,TOTAL,TOTAL,46
2016,EN_SCP_FRMN,Sweden,ISIC4_L,TOTAL,5
2016,EN_SCP_FRMN,Sweden,ISIC4_S,TOTAL,1
2017,EN_SCP_FRMN,Sweden,ISIC4_N,TOTAL,3
2017,EN_SCP_FRMN,Sweden,ISIC4_F,TOTAL,3
2017,EN_SCP_FRMN,Sweden,ISIC4_K,TOTAL,6
2017,EN_SCP_FRMN,Sweden,ISIC4_J,TOTAL,3
2017,EN_SCP_FRMN,Sweden,ISIC4_S,TOTAL,1
2017,EN_SCP_FRMN,Sweden,ISIC4_G,TOTAL,56
2017,EN_SCP_FRMN,Sweden,ISIC4_L,TOTAL,6
2017,EN_SCP_FRMN,Sweden,ISIC4_C,TOTAL,27
2017,EN_SCP_FRMN,Sweden,ISIC4_H,TOTAL,2
2017,EN_SCP_FRMN,Sweden,TOTAL,TOTAL,56
2018,EN_SCP_FRMN,Sweden,ISIC4_L,TOTAL,8
2018,EN_SCP_FRMN,Sweden,ISIC4_S,TOTAL,2
2018,EN_SCP_FRMN,Sweden,ISIC4_K,TOTAL,12
2018,EN_SCP_FRMN,Sweden,ISIC4_H,TOTAL,2
2018,EN_SCP_FRMN,Sweden,ISIC4_C,TOTAL,45
2018,EN_SCP_FRMN,Sweden,ISIC4_R,TOTAL,1
2018,EN_SCP_FRMN,Sweden,ISIC4_J,TOTAL,6
2018,EN_SCP_FRMN,Sweden,ISIC4_F,TOTAL,6
2018,EN_SCP_FRMN,Sweden,ISIC4_G,TOTAL,99
2018,EN_SCP_FRMN,Sweden,ISIC4_N,TOTAL,3
2018,EN_SCP_FRMN,Sweden,ISIC4_M,TOTAL,4
2018,EN_SCP_FRMN,Sweden,TOTAL,TOTAL,99
2018,EN_SCP_FRMN,Sweden,ISIC4_I,TOTAL,2
2018,EN_SCP_FRMN,Sweden,ISIC4_A,TOTAL,1
2018,EN_SCP_FRMN,Sweden,ISIC4_Q,TOTAL,2
2019,EN_SCP_FRMN,Sweden,ISIC4_H,TOTAL,2
2019,EN_SCP_FRMN,Sweden,ISIC4_K,TOTAL,14
2019,EN_SCP_FRMN,Sweden,ISIC4_A,TOTAL,1
2019,EN_SCP_FRMN,Sweden,ISIC4_G,TOTAL,132
2019,EN_SCP_FRMN,Sweden,ISIC4_Q,TOTAL,3
2019,EN_SCP_FRMN,Sweden,ISIC4_M,TOTAL,7
2019,EN_SCP_FRMN,Sweden,ISIC4_I,TOTAL,2
2019,EN_SCP_FRMN,Sweden,ISIC4_J,TOTAL,10
2019,EN_SCP_FRMN,Sweden,ISIC4_S,TOTAL,2
2019,EN_SCP_FRMN,Sweden,ISIC4_R,TOTAL,1
2019,EN_SCP_FRMN,Sweden,ISIC4_L,TOTAL,12
2019,EN_SCP_FRMN,Sweden,ISIC4_P,TOTAL,1
2019,EN_SCP_FRMN,Sweden,ISIC4_C,TOTAL,59
2019,EN_SCP_FRMN,Sweden,ISIC4_N,TOTAL,4
2019,EN_SCP_FRMN,Sweden,TOTAL,TOTAL,132
2019,EN_SCP_FRMN,Sweden,ISIC4_F,TOTAL,7
2020,EN_SCP_FRMN,Sweden,ISIC4_L,TOTAL,18
2020,EN_SCP_FRMN,Sweden,ISIC4_H,TOTAL,3
2020,EN_SCP_FRMN,Sweden,ISIC4_P,TOTAL,1
2020,EN_SCP_FRMN,Sweden,ISIC4_R,TOTAL,1
2020,EN_SCP_FRMN,Sweden,ISIC4_K,TOTAL,18
2020,EN_SCP_FRMN,Sweden,ISIC4_N,TOTAL,5
2020,EN_SCP_FRMN,Sweden,ISIC4_S,TOTAL,2
2020,EN_SCP_FRMN,Sweden,ISIC4_Q,TOTAL,3
2020,EN_SCP_FRMN,Sweden,ISIC4_A,TOTAL,1
2020,EN_SCP_FRMN,Sweden,ISIC4_J,TOTAL,15
2020,EN_SCP_FRMN,Sweden,ISIC4_F,TOTAL,9
2020,EN_SCP_FRMN,Sweden,ISIC4_M,TOTAL,18
2020,EN_SCP_FRMN,Sweden,ISIC4_C,TOTAL,82
2020,EN_SCP_FRMN,Sweden,ISIC4_G,TOTAL,197
2020,EN_SCP_FRMN,Sweden,ISIC4_I,TOTAL,2
2020,EN_SCP_FRMN,Sweden,ISIC4_B,TOTAL,2
2020,EN_SCP_FRMN,Sweden,TOTAL,TOTAL,197
2021,EN_SCP_FRMN,Sweden,ISIC4_K,TOTAL,19
2021,EN_SCP_FRMN,Sweden,ISIC4_H,TOTAL,4
2021,EN_SCP_FRMN,Sweden,ISIC4_P,TOTAL,1
2021,EN_SCP_FRMN,Sweden,ISIC4_F,TOTAL,10
2021,EN_SCP_FRMN,Sweden,ISIC4_I,TOTAL,2
2021,EN_SCP_FRMN,Sweden,ISIC4_S,TOTAL,2
2021,EN_SCP_FRMN,Sweden,ISIC4_L,TOTAL,19
2021,EN_SCP_FRMN,Sweden,TOTAL,TOTAL,217
2021,EN_SCP_FRMN,Sweden,ISIC4_M,TOTAL,20
2021,EN_SCP_FRMN,Sweden,ISIC4_J,TOTAL,15
2021,EN_SCP_FRMN,Sweden,ISIC4_R,TOTAL,1
2021,EN_SCP_FRMN,Sweden,ISIC4_Q,TOTAL,3
2021,EN_SCP_FRMN,Sweden,ISIC4_B,TOTAL,2
2021,EN_SCP_FRMN,Sweden,ISIC4_G,TOTAL,217
2021,EN_SCP_FRMN,Sweden,ISIC4_C,TOTAL,93
2021,EN_SCP_FRMN,Sweden,ISIC4_N,TOTAL,5
2021,EN_SCP_FRMN,Sweden,ISIC4_A,TOTAL,1
2016,EN_SCP_FRMN,Switzerland,ISIC4_C,TOTAL,29
2016,EN_SCP_FRMN,Switzerland,ISIC4_N,TOTAL,1
2016,EN_SCP_FRMN,Switzerland,TOTAL,TOTAL,50
2016,EN_SCP_FRMN,Switzerland,ISIC4_M,TOTAL,1
2016,EN_SCP_FRMN,Switzerland,ISIC4_L,TOTAL,3
2016,EN_SCP_FRMN,Switzerland,ISIC4_B,TOTAL,3
2016,EN_SCP_FRMN,Switzerland,ISIC4_H,TOTAL,2
2016,EN_SCP_FRMN,Switzerland,ISIC4_J,TOTAL,2
2016,EN_SCP_FRMN,Switzerland,ISIC4_G,TOTAL,50
2016,EN_SCP_FRMN,Switzerland,ISIC4_K,TOTAL,9
2017,EN_SCP_FRMN,Switzerland,ISIC4_C,TOTAL,32
2017,EN_SCP_FRMN,Switzerland,ISIC4_K,TOTAL,11
2017,EN_SCP_FRMN,Switzerland,ISIC4_N,TOTAL,1
2017,EN_SCP_FRMN,Switzerland,ISIC4_L,TOTAL,4
2017,EN_SCP_FRMN,Switzerland,ISIC4_H,TOTAL,2
2017,EN_SCP_FRMN,Switzerland,ISIC4_G,TOTAL,57
2017,EN_SCP_FRMN,Switzerland,ISIC4_B,TOTAL,2
2017,EN_SCP_FRMN,Switzerland,TOTAL,TOTAL,57
2017,EN_SCP_FRMN,Switzerland,ISIC4_J,TOTAL,2
2017,EN_SCP_FRMN,Switzerland,ISIC4_M,TOTAL,2
2018,EN_SCP_FRMN,Switzerland,ISIC4_K,TOTAL,12
2018,EN_SCP_FRMN,Switzerland,ISIC4_C,TOTAL,46
2018,EN_SCP_FRMN,Switzerland,ISIC4_B,TOTAL,3
2018,EN_SCP_FRMN,Switzerland,ISIC4_N,TOTAL,1
2018,EN_SCP_FRMN,Switzerland,ISIC4_H,TOTAL,3
2018,EN_SCP_FRMN,Switzerland,ISIC4_L,TOTAL,4
2018,EN_SCP_FRMN,Switzerland,ISIC4_M,TOTAL,5
2018,EN_SCP_FRMN,Switzerland,ISIC4_F,TOTAL,1
2018,EN_SCP_FRMN,Switzerland,ISIC4_G,TOTAL,80
2018,EN_SCP_FRMN,Switzerland,ISIC4_J,TOTAL,2
2018,EN_SCP_FRMN,Switzerland,TOTAL,TOTAL,80
2019,EN_SCP_FRMN,Switzerland,TOTAL,TOTAL,95
2019,EN_SCP_FRMN,Switzerland,ISIC4_N,TOTAL,3
2019,EN_SCP_FRMN,Switzerland,ISIC4_K,TOTAL,12
2019,EN_SCP_FRMN,Switzerland,ISIC4_G,TOTAL,95
2019,EN_SCP_FRMN,Switzerland,ISIC4_B,TOTAL,3
2019,EN_SCP_FRMN,Switzerland,ISIC4_M,TOTAL,7
2019,EN_SCP_FRMN,Switzerland,ISIC4_J,TOTAL,2
2019,EN_SCP_FRMN,Switzerland,ISIC4_L,TOTAL,6
2019,EN_SCP_FRMN,Switzerland,ISIC4_C,TOTAL,55
2019,EN_SCP_FRMN,Switzerland,ISIC4_H,TOTAL,3
2019,EN_SCP_FRMN,Switzerland,ISIC4_F,TOTAL,1
2020,EN_SCP_FRMN,Switzerland,ISIC4_C,TOTAL,70
2020,EN_SCP_FRMN,Switzerland,ISIC4_H,TOTAL,3
2020,EN_SCP_FRMN,Switzerland,ISIC4_K,TOTAL,16
2020,EN_SCP_FRMN,Switzerland,ISIC4_M,TOTAL,7
2020,EN_SCP_FRMN,Switzerland,ISIC4_F,TOTAL,1
2020,EN_SCP_FRMN,Switzerland,ISIC4_L,TOTAL,8
2020,EN_SCP_FRMN,Switzerland,ISIC4_J,TOTAL,3
2020,EN_SCP_FRMN,Switzerland,ISIC4_N,TOTAL,3
2020,EN_SCP_FRMN,Switzerland,ISIC4_G,TOTAL,119
2020,EN_SCP_FRMN,Switzerland,ISIC4_B,TOTAL,3
2020,EN_SCP_FRMN,Switzerland,TOTAL,TOTAL,119
2021,EN_SCP_FRMN,Switzerland,ISIC4_M,TOTAL,8
2021,EN_SCP_FRMN,Switzerland,ISIC4_N,TOTAL,3
2021,EN_SCP_FRMN,Switzerland,ISIC4_B,TOTAL,3
2021,EN_SCP_FRMN,Switzerland,ISIC4_L,TOTAL,10
2021,EN_SCP_FRMN,Switzerland,ISIC4_K,TOTAL,18
2021,EN_SCP_FRMN,Switzerland,ISIC4_F,TOTAL,1
2021,EN_SCP_FRMN,Switzerland,ISIC4_G,TOTAL,130
2021,EN_SCP_FRMN,Switzerland,ISIC4_H,TOTAL,3
2021,EN_SCP_FRMN,Switzerland,ISIC4_J,TOTAL,4
2021,EN_SCP_FRMN,Switzerland,TOTAL,TOTAL,130
2021,EN_SCP_FRMN,Switzerland,ISIC4_C,TOTAL,74
2016,EN_SCP_FRMN,United Arab Emirates,ISIC4_B,TOTAL,1
2016,EN_SCP_FRMN,United Arab Emirates,TOTAL,TOTAL,3
2016,EN_SCP_FRMN,United Arab Emirates,ISIC4_G,TOTAL,3
2016,EN_SCP_FRMN,United Arab Emirates,ISIC4_K,TOTAL,1
2016,EN_SCP_FRMN,United Arab Emirates,ISIC4_J,TOTAL,1
2017,EN_SCP_FRMN,United Arab Emirates,ISIC4_K,TOTAL,3
2017,EN_SCP_FRMN,United Arab Emirates,TOTAL,TOTAL,5
2017,EN_SCP_FRMN,United Arab Emirates,ISIC4_B,TOTAL,1
2017,EN_SCP_FRMN,United Arab Emirates,ISIC4_G,TOTAL,5
